LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM
E01022164,Cheltenham 001B,5916.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022144,Cheltenham 002B,25214.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022163,Cheltenham 001A,22797.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022143,Cheltenham 002A,30681.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022166,Cheltenham 001D,25247.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022165,Cheltenham 001C,21876.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022432,Tewkesbury 011E,26461.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01034815,Tewkesbury 011D,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022438,Tewkesbury 010E,32519.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01034814,Tewkesbury 011B,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022147,Cheltenham 005C,2178.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022121,Cheltenham 005B,7726.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022122,Cheltenham 003A,3984.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022162,Cheltenham 003D,19483.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022120,Cheltenham 005A,4937.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022160,Cheltenham 003B,6078.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022161,Cheltenham 003C,13001.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01032940,Tewkesbury 001H,31122.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01032939,Tewkesbury 001G,28820.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022460,Tewkesbury 002E,20126.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022437,Tewkesbury 010D,24146.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01034813,Tewkesbury 011A,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022439,Tewkesbury 010C,30802.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01034812,Tewkesbury 010B,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01034811,Tewkesbury 010A,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022453,Tewkesbury 004D,26656.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01032938,Tewkesbury 001F,24545.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01034788,Cotswold 010E,,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022224,Cotswold 010C,26000.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022198,Cotswold 008D,20747.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022192,Cotswold 008B,12496.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022225,Cotswold 008E,20863.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022200,Cotswold 007D,11419.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01034787,Cotswold 010D,,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022207,Cotswold 005B,24660.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022175,Cotswold 005A,19699.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022213,Cotswold 005C,27273.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022190,Cotswold 006C,19650.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022199,Cotswold 007C,25278.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022189,Cotswold 006B,27926.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022194,Cotswold 007A,20463.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022188,Cotswold 006A,13676.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022196,Cotswold 006D,31593.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board
E01022186,Cotswold 004A,18513.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022216,Cotswold 004D,19344.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022463,Tewkesbury 003B,23853.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022466,Tewkesbury 003E,29195.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022203,Cotswold 009B,29885.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022222,Cotswold 003D,18584.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022182,Cotswold 001B,24741.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board
E01022449,Tewkesbury 003A,22167.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022305,Gloucester 006D,28079.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022304,Gloucester 006C,28711.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022303,Gloucester 006B,19779.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01034807,Tewkesbury 009F,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022308,Gloucester 006E,26956.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022426,Tewkesbury 007B,32175.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022425,Tewkesbury 007A,30177.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022427,Tewkesbury 007C,29918.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022430,Tewkesbury 007F,31802.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022428,Tewkesbury 007D,13651.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022297,Gloucester 003C,31496.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022296,Gloucester 003B,13863.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022309,Gloucester 002A,8994.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022295,Gloucester 003A,25043.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022318,Gloucester 001E,31051.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022310,Gloucester 002B,11949.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022317,Gloucester 001D,30776.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022314,Gloucester 002E,24509.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022315,Gloucester 001B,29932.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022316,Gloucester 001C,29039.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022330,Gloucester 009C,15816.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022326,Gloucester 009A,12729.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022332,Gloucester 004A,4897.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022444,Tewkesbury 006D,19289.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01034791,Gloucester 004G,,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01032932,Gloucester 004E,5109.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022443,Tewkesbury 006C,28324.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022247,Forest of Dean 001C,20537.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board
E01022429,Tewkesbury 007E,26772.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022431,Tewkesbury 007G,29266.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01034805,Tewkesbury 008D,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022441,Tewkesbury 004B,14522.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022456,Tewkesbury 002A,25366.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022457,Tewkesbury 002B,6963.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022458,Tewkesbury 002C,4199.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022459,Tewkesbury 002D,15638.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022313,Gloucester 001A,25587.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board
E01022447,Tewkesbury 007H,26048.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022440,Tewkesbury 006A,14979.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022448,Tewkesbury 008B,14175.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022442,Tewkesbury 006B,17168.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022445,Tewkesbury 004C,20229.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022146,Cheltenham 002D,32138.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board
E01022434,Tewkesbury 004A,28916.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022433,Tewkesbury 011C,32390.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022464,Tewkesbury 003C,17516.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022465,Tewkesbury 003D,30019.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022455,Tewkesbury 001E,29523.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022461,Tewkesbury 002F,30106.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022452,Tewkesbury 001D,25133.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022450,Tewkesbury 001B,11556.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022451,Tewkesbury 001C,23199.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board
E01022462,Tewkesbury 002G,25930.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board
E01022259,Forest of Dean 003D,25467.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board
E01022258,Forest of Dean 003C,14490.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board
