lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01015543,Swindon 003A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1583.55,89.01,94.18,89.01,86.94,71.41,76.59,108.68,101.43,90.04,97.29,109.71,123.16,112.82,97.29,78.66,59.0,45.54,52.78
E01015555,Swindon 005A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1528.7,51.75,70.38,72.45,66.24,66.24,73.48,95.22,74.52,74.52,112.82,120.06,112.82,97.29,98.32,108.68,95.22,77.62,61.06
E01015552,Swindon 009D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2301.84,115.92,129.38,141.79,125.23,133.51,187.33,150.07,144.9,134.55,155.25,193.54,173.88,134.55,110.74,71.41,49.68,57.96,92.12
E01015544,Swindon 003B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1829.88,152.14,162.49,146.97,108.68,83.84,115.92,143.86,125.23,106.6,115.92,103.5,115.92,92.12,80.73,79.69,36.22,24.84,35.19
E01015546,Swindon 003D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1930.28,212.18,197.68,155.25,139.72,112.82,133.51,163.53,121.09,109.71,97.29,116.95,108.68,83.84,45.54,52.78,37.26,22.77,19.66
E01015556,Swindon 005B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1562.85,89.01,62.1,56.92,67.27,73.48,101.43,100.4,98.32,77.62,109.71,141.79,126.27,117.99,102.46,84.87,69.34,48.64,35.19
E01015557,Swindon 005C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1860.93,104.54,116.95,81.76,64.17,90.04,104.54,142.83,142.83,106.6,115.92,159.39,156.28,100.4,95.22,104.54,81.76,61.06,32.08
E01015545,Swindon 003C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1761.57,205.96,205.96,123.16,93.15,110.74,142.83,152.14,115.92,97.29,89.01,80.73,97.29,67.27,57.96,53.82,19.66,27.94,20.7
E01015473,Swindon 008A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1999.62,86.94,100.4,109.71,97.29,85.9,78.66,112.82,114.88,96.26,131.44,180.09,169.74,148.0,137.66,129.38,99.36,53.82,67.27
E01033860,Swindon 028F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1875.42,114.88,143.86,148.0,116.95,120.06,102.46,134.55,145.94,174.92,194.58,163.53,116.95,65.2,38.29,42.43,34.15,13.45,5.18
E01015488,Swindon 023B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1511.1,77.62,82.8,77.62,74.52,81.76,104.54,89.01,79.69,74.52,97.29,112.82,105.57,98.32,92.12,96.26,52.78,52.78,61.06
E01015485,Swindon 013E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1434.51,69.34,82.8,72.45,52.78,59.0,115.92,106.6,113.85,85.9,105.57,113.85,114.88,98.32,82.8,63.14,41.4,31.05,24.84
E01015482,Swindon 013B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1267.88,40.36,59.0,65.2,51.75,60.03,67.27,78.66,53.82,73.48,75.55,102.46,106.6,90.04,107.64,80.73,70.38,44.5,40.36
E01028746,Vale of White Horse 016B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1703.61,75.55,101.43,148.0,90.04,64.17,69.34,73.48,94.18,97.29,124.2,130.41,125.23,104.54,82.8,130.41,92.12,56.92,43.47
E01015520,Swindon 001B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1297.89,47.61,49.68,70.38,54.86,52.78,65.2,65.2,70.38,74.52,98.32,77.62,100.4,76.59,85.9,105.57,69.34,55.89,77.62
E01015524,Swindon 001F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1120.9,46.58,57.96,64.17,61.06,63.14,68.31,67.27,61.06,55.89,82.8,91.08,90.04,70.38,65.2,75.55,51.75,33.12,15.52
E01015521,Swindon 001C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1642.54,57.96,98.32,96.26,84.87,73.48,80.73,62.1,95.22,98.32,123.16,126.27,114.88,125.23,110.74,110.74,87.98,61.06,35.19
E01015519,Swindon 001A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1560.78,62.1,100.4,86.94,81.76,81.76,60.03,75.55,77.62,68.31,94.18,126.27,101.43,99.36,110.74,124.2,91.08,50.72,68.31
E01015522,Swindon 001D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1372.41,60.03,71.41,63.14,42.43,54.86,64.17,85.9,83.84,85.9,76.59,111.78,106.6,104.54,107.64,120.06,57.96,35.19,40.36
E01015523,Swindon 001E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1666.35,52.78,85.9,92.12,70.38,68.31,67.27,51.75,78.66,103.5,113.85,117.99,128.34,132.48,131.44,141.79,89.01,77.62,63.14
E01033861,Swindon 028G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1918.89,152.14,157.32,121.09,76.59,92.12,136.62,162.49,188.37,166.64,160.42,116.95,111.78,81.76,66.24,39.33,34.15,21.74,33.12
E01033843,Swindon 008H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1381.72,64.17,67.27,74.52,66.24,43.47,41.4,61.06,70.38,86.94,98.32,121.09,128.34,116.95,95.22,96.26,68.31,48.64,33.12
E01015570,Swindon 022E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1536.98,100.4,96.26,83.84,61.06,84.87,90.04,141.79,124.2,109.71,83.84,96.26,102.46,97.29,84.87,71.41,41.4,38.29,28.98
E01015500,Swindon 018B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1527.66,92.12,73.48,78.66,68.31,73.48,115.92,113.85,92.12,115.92,93.15,133.51,123.16,124.2,92.12,64.17,33.12,11.38,28.98
E01015502,Swindon 022B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1609.42,110.74,122.13,126.27,105.57,68.31,119.02,149.04,102.46,104.54,79.69,104.54,98.32,100.4,70.38,67.27,36.22,22.77,21.74
E01015478,Swindon 021A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1618.74,79.69,79.69,89.01,90.04,108.68,106.6,107.64,115.92,143.86,124.2,140.76,108.68,90.04,75.55,68.31,35.19,32.08,22.77
E01015569,Swindon 022D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1570.09,89.01,93.15,136.62,87.98,73.48,74.52,87.98,134.55,102.46,96.26,83.84,99.36,126.27,84.87,84.87,63.14,28.98,22.77
E01015568,Swindon 014D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1753.29,106.6,93.15,73.48,70.38,132.48,170.77,168.7,137.66,105.57,101.43,115.92,113.85,122.13,86.94,72.45,36.22,24.84,20.7
E01032708,Swindon 012F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1769.85,132.48,122.13,95.22,70.38,124.2,189.4,198.72,185.26,159.39,143.86,112.82,97.29,66.24,25.87,24.84,15.52,1.03,5.18
E01015477,Swindon 015C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1790.55,116.95,116.95,95.22,84.87,119.02,171.81,151.11,160.42,133.51,100.4,131.44,116.95,93.15,57.96,60.03,37.26,26.91,16.56
E01015505,Swindon 018D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1536.98,93.15,112.82,89.01,91.08,83.84,136.62,129.38,120.06,104.54,121.09,115.92,108.68,90.04,52.78,49.68,23.8,6.21,8.28
E01033846,Swindon 015F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1625.98,109.71,86.94,74.52,74.52,108.68,133.51,190.44,144.9,136.62,136.62,121.09,98.32,69.34,45.54,36.22,35.19,14.49,9.32
E01015567,Swindon 014C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1676.7,97.29,111.78,102.46,95.22,89.01,117.99,142.83,142.83,113.85,102.46,112.82,112.82,114.88,76.59,78.66,25.87,26.91,12.42
E01015579,Swindon 012C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1718.1,107.64,108.68,112.82,85.9,95.22,114.88,164.56,130.41,126.27,133.51,119.02,101.43,82.8,71.41,59.0,47.61,35.19,21.74
E01032716,Swindon 012G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1635.3,113.85,114.88,97.29,73.48,84.87,159.39,171.81,160.42,131.44,111.78,117.99,86.94,78.66,34.15,35.19,25.87,21.74,15.52
E01015566,Swindon 011D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1608.39,91.08,101.43,91.08,77.62,79.69,131.44,126.27,122.13,105.57,129.38,122.13,132.48,93.15,82.8,64.17,31.05,18.63,8.28
E01015578,Swindon 012B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2210.76,110.74,119.02,101.43,91.08,141.79,257.71,234.94,195.61,142.83,156.28,128.34,132.48,121.09,85.9,77.62,43.47,37.26,33.12
E01015561,Swindon 014A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1643.58,84.87,104.54,93.15,64.17,72.45,113.85,136.62,130.41,107.64,114.88,135.58,119.02,129.38,70.38,85.9,38.29,20.7,21.74
E01015565,Swindon 011C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1521.45,82.8,83.84,96.26,69.34,71.41,107.64,102.46,109.71,100.4,92.12,107.64,132.48,134.55,75.55,67.27,34.15,33.12,20.7
E01015564,Swindon 014B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1582.52,76.59,89.01,102.46,77.62,53.82,85.9,102.46,109.71,104.54,98.32,111.78,150.07,126.27,109.71,74.52,53.82,28.98,26.91
E01015581,Swindon 012D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1683.94,69.34,95.22,111.78,90.04,77.62,81.76,96.26,95.22,104.54,140.76,140.76,115.92,125.23,109.71,95.22,49.68,42.43,42.43
E01015563,Swindon 011B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1538.01,75.55,83.84,90.04,96.26,87.98,87.98,85.9,92.12,106.6,110.74,142.83,153.18,113.85,76.59,66.24,35.19,23.8,9.32
E01015580,Swindon 007D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1773.99,91.08,116.95,146.97,122.13,97.29,84.87,107.64,108.68,113.85,100.4,109.71,157.32,105.57,85.9,81.76,62.1,30.01,51.75
E01015562,Swindon 011A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1552.5,98.32,132.48,97.29,67.27,75.55,115.92,115.92,113.85,116.95,105.57,134.55,146.97,94.18,61.06,36.22,17.6,12.42,10.35
E01015530,Swindon 006D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2177.64,124.2,169.74,186.3,135.58,96.26,96.26,157.32,163.53,164.56,131.44,150.07,116.95,109.71,109.71,111.78,76.59,34.15,43.47
E01015529,Swindon 006C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1675.66,90.04,85.9,103.5,85.9,73.48,109.71,95.22,97.29,95.22,119.02,113.85,112.82,101.43,91.08,101.43,87.98,54.86,56.92
E01034521,Wiltshire 003F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2347.38,277.38,280.48,219.42,104.54,74.52,173.88,298.08,281.52,252.54,132.48,87.98,65.2,30.01,35.19,21.74,8.28,2.07,2.07
E01015527,Swindon 007C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1802.97,94.18,122.13,116.95,135.58,98.32,98.32,116.95,106.6,111.78,112.82,112.82,134.55,95.22,99.36,91.08,69.34,41.4,45.54
E01015528,Swindon 006B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2238.7,137.66,190.44,170.77,143.86,110.74,142.83,152.14,183.2,135.58,146.97,132.48,150.07,121.09,100.4,70.38,52.78,43.47,53.82
E01015526,Swindon 006A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1554.57,100.4,84.87,106.6,64.17,85.9,127.3,146.97,122.13,111.78,96.26,107.64,123.16,70.38,62.1,72.45,32.08,24.84,15.52
E01015517,Swindon 004E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1416.92,25.87,45.54,67.27,50.72,57.96,49.68,51.75,54.86,76.59,72.45,95.22,102.46,121.09,103.5,138.69,129.38,102.46,71.41
E01015525,Swindon 026A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1629.09,104.54,92.12,89.01,70.38,87.98,110.74,104.54,113.85,119.02,119.02,141.79,133.51,102.46,66.24,89.01,54.86,20.7,9.32
E01015516,Swindon 004D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1317.55,37.26,41.4,45.54,41.4,64.17,45.54,65.2,62.1,69.34,77.62,91.08,133.51,93.15,79.69,113.85,83.84,71.41,101.43
E01015514,Swindon 004B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1242.0,47.61,57.96,45.54,57.96,60.03,45.54,52.78,61.06,43.47,76.59,77.62,93.15,82.8,81.76,123.16,121.09,72.45,41.4
E01015515,Swindon 004C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1462.46,60.03,80.73,83.84,69.34,74.52,73.48,92.12,93.15,99.36,85.9,125.23,112.82,106.6,95.22,110.74,59.0,28.98,11.38
E01032700,Swindon 026B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1831.95,104.54,191.48,182.16,130.41,82.8,73.48,92.12,168.7,203.9,192.51,120.06,80.73,44.5,36.22,38.29,19.66,19.66,50.72
E01015513,Swindon 004A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1493.5,81.76,93.15,63.14,66.24,76.59,91.08,109.71,108.68,113.85,130.41,143.86,139.72,96.26,55.89,57.96,34.15,22.77,8.28
E01015512,Swindon 028C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1704.64,95.22,132.48,135.58,109.71,74.52,65.2,92.12,125.23,146.97,166.64,151.11,144.9,84.87,62.1,71.41,24.84,11.38,10.35
E01032703,Swindon 026C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1658.07,127.3,162.49,143.86,115.92,59.0,102.46,135.58,141.79,166.64,150.07,113.85,76.59,50.72,46.58,31.05,22.77,7.24,4.14
E01032701,Swindon 027A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1296.85,71.41,91.08,97.29,83.84,70.38,106.6,107.64,117.99,123.16,137.66,92.12,62.1,57.96,23.8,22.77,20.7,6.21,4.14
E01015518,Swindon 028D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1542.15,83.84,102.46,112.82,129.38,77.62,56.92,73.48,97.29,112.82,170.77,184.23,104.54,79.69,40.36,53.82,35.19,13.45,13.45
E01032704,Swindon 027C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1943.73,159.39,175.95,180.09,123.16,103.5,150.07,181.12,193.54,165.6,199.76,111.78,81.76,57.96,19.66,16.56,9.32,8.28,6.21
E01032705,Swindon 026D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1574.24,100.4,140.76,144.9,127.3,73.48,112.82,98.32,155.25,174.92,137.66,139.72,69.34,33.12,22.77,17.6,14.49,6.21,5.18
E01032710,Swindon 028E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1439.68,74.52,99.36,101.43,89.01,83.84,79.69,112.82,111.78,114.88,121.09,109.71,92.12,78.66,54.86,45.54,27.94,19.66,22.77
E01032702,Swindon 027B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1485.22,87.98,133.51,154.21,81.76,45.54,74.52,86.94,112.82,163.53,144.9,126.27,65.2,61.06,41.4,25.87,35.19,23.8,20.7
E01032711,Swindon 027D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1640.48,114.88,141.79,125.23,87.98,104.54,143.86,165.6,161.46,179.05,126.27,102.46,81.76,42.43,22.77,15.52,12.42,8.28,4.14
E01032713,Swindon 026F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2133.13,136.62,183.2,213.21,174.92,119.02,111.78,136.62,190.44,204.93,213.21,196.65,109.71,61.06,39.33,17.6,14.49,7.24,3.1
E01032709,Swindon 026E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1428.3,86.94,116.95,109.71,116.95,79.69,94.18,124.2,116.95,146.97,127.3,116.95,72.45,31.05,37.26,17.6,17.6,4.14,11.38
E01032712,Swindon 027E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2506.77,211.14,238.05,217.35,135.58,154.21,190.44,234.94,274.27,252.54,180.09,138.69,112.82,57.96,38.29,30.01,16.56,12.42,11.38
E01015471,Swindon 028A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2213.86,122.13,162.49,159.39,112.82,105.57,117.99,158.35,156.28,203.9,197.68,179.05,135.58,97.29,92.12,84.87,67.27,43.47,17.6
E01033840,Swindon 008E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1648.76,172.84,178.02,143.86,67.27,55.89,129.38,166.64,207.0,167.67,136.62,82.8,47.61,35.19,16.56,18.63,13.45,5.18,4.14
E01033844,Swindon 008I,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1699.47,189.4,185.26,131.44,84.87,79.69,161.46,176.98,183.2,155.25,109.71,80.73,50.72,43.47,32.08,17.6,9.32,6.21,2.07
E01031965,Wiltshire 007F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1434.51,52.78,69.34,67.27,72.45,51.75,65.2,65.2,66.24,69.34,94.18,96.26,110.74,102.46,107.64,136.62,102.46,57.96,46.58
E01031956,Wiltshire 003C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1424.16,72.45,64.17,74.52,75.55,95.22,81.76,64.17,77.62,83.84,100.4,103.5,129.38,75.55,75.55,63.14,59.0,54.86,73.48
E01031886,Wiltshire 004A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1473.84,35.19,85.9,107.64,64.17,45.54,49.68,48.64,73.48,94.18,106.6,117.99,115.92,114.88,125.23,113.85,99.36,37.26,38.29
E01031887,Wiltshire 001A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1842.3,53.82,97.29,148.0,94.18,53.82,62.1,60.03,74.52,96.26,156.28,155.25,152.14,148.0,141.79,156.28,101.43,41.4,49.68
E01034520,Wiltshire 003E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1675.66,79.69,107.64,97.29,87.98,84.87,77.62,101.43,103.5,119.02,100.4,139.72,134.55,105.57,101.43,86.94,69.34,47.61,31.05
E01031934,Wiltshire 001B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1968.57,82.8,107.64,107.64,94.18,74.52,84.87,89.01,98.32,99.36,135.58,154.21,160.42,148.0,150.07,148.0,102.46,73.48,57.96
E01031936,Wiltshire 001D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1477.98,76.59,93.15,83.84,77.62,62.1,93.15,92.12,68.31,69.34,93.15,106.6,116.95,113.85,87.98,89.01,63.14,48.64,42.43
E01033842,Swindon 008G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1667.38,188.37,166.64,143.86,72.45,77.62,170.77,207.0,214.24,155.25,96.26,63.14,45.54,31.05,11.38,10.35,3.1,5.18,5.18
E01033841,Swindon 008F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1565.96,184.23,140.76,120.06,56.92,99.36,165.6,191.48,152.14,116.95,89.01,75.55,49.68,37.26,25.87,26.91,17.6,6.21,10.35
E01031935,Wiltshire 001C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1764.68,56.92,86.94,69.34,84.87,63.14,64.17,64.17,76.59,87.98,133.51,165.6,166.64,148.0,141.79,153.18,90.04,63.14,48.64
E01014848,North Somerset 013B,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1445.9,61.06,89.01,70.38,64.17,62.1,73.48,84.87,76.59,64.17,92.12,101.43,150.07,110.74,102.46,85.9,92.12,45.54,19.66
E01014847,North Somerset 013A,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1875.42,84.87,97.29,115.92,102.46,90.04,79.69,105.57,111.78,103.5,138.69,141.79,167.67,116.95,102.46,111.78,80.73,74.52,49.68
E01014727,Bristol 053C,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1618.74,122.13,161.46,135.58,96.26,97.29,136.62,130.41,110.74,81.76,83.84,105.57,99.36,66.24,45.54,50.72,31.05,28.98,35.19
E01014726,Bristol 053B,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1784.34,126.27,165.6,133.51,140.76,112.82,139.72,144.9,106.6,94.18,77.62,120.06,140.76,97.29,66.24,47.61,23.8,18.63,27.94
E01014597,Bristol 051D,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1439.68,112.82,94.18,85.9,103.5,93.15,94.18,124.2,99.36,75.55,80.73,85.9,106.6,80.73,56.92,45.54,37.26,28.98,34.15
E01014517,Bristol 050C,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1416.92,129.38,127.3,113.85,92.12,63.14,98.32,145.94,116.95,63.14,69.34,93.15,91.08,77.62,40.36,30.01,24.84,20.7,19.66
E01014516,Bristol 050B,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1527.66,112.82,146.97,120.06,106.6,85.9,112.82,119.02,106.6,65.2,55.89,113.85,93.15,77.62,48.64,60.03,43.47,21.74,37.26
E01032514,Bristol 053E,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2211.79,234.94,228.74,176.98,139.72,143.86,145.94,187.33,154.21,122.13,124.2,132.48,111.78,82.8,75.55,44.5,36.22,39.33,31.05
E01014526,Bristol 038D,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1662.21,127.3,129.38,107.64,85.9,108.68,111.78,146.97,116.95,97.29,89.01,123.16,96.26,83.84,67.27,54.86,56.92,24.84,34.15
E01014533,Bristol 043A,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1666.35,107.64,102.46,87.98,68.31,84.87,131.44,166.64,134.55,140.76,113.85,105.57,102.46,84.87,78.66,66.24,44.5,21.74,23.8
E01014921,South Gloucestershire 031F,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1732.59,85.9,94.18,96.26,77.62,97.29,102.46,97.29,110.74,109.71,102.46,138.69,143.86,119.02,94.18,109.71,76.59,41.4,35.19
E01014534,Bristol 043B,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1734.66,125.23,73.48,83.84,70.38,92.12,116.95,201.82,196.65,131.44,120.06,122.13,125.23,73.48,61.06,63.14,40.36,24.84,12.42
E01014648,Bristol 042C,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1767.78,134.55,108.68,108.68,99.36,70.38,115.92,142.83,159.39,169.74,153.18,117.99,100.4,81.76,64.17,51.75,24.84,26.91,37.26
E01014525,Bristol 038C,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1709.82,112.82,100.4,93.15,77.62,86.94,112.82,168.7,159.39,156.28,115.92,104.54,113.85,84.87,60.03,68.31,40.36,27.94,25.87
E01014649,Bristol 042D,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1831.95,110.74,121.09,121.09,85.9,72.45,90.04,128.34,171.81,157.32,165.6,145.94,115.92,105.57,71.41,63.14,47.61,34.15,23.8
E01014735,Bristol 037D,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1879.56,136.62,142.83,75.55,56.92,67.27,166.64,234.94,217.35,167.67,123.16,95.22,83.84,83.84,70.38,47.61,57.96,23.8,27.94
E01014734,Bristol 040C,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1766.74,151.11,143.86,103.5,65.2,68.31,156.28,191.48,225.63,170.77,109.71,98.32,80.73,63.14,55.89,40.36,19.66,9.32,13.45
E01014732,Bristol 037C,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1798.83,108.68,115.92,67.27,69.34,124.2,197.68,204.93,198.72,182.16,138.69,115.92,94.18,71.41,47.61,33.12,14.49,5.18,9.32
E01014524,Bristol 038B,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1673.59,125.23,132.48,89.01,56.92,77.62,110.74,126.27,174.92,139.72,90.04,95.22,104.54,76.59,74.52,70.38,55.89,36.22,37.26
E01014919,South Gloucestershire 031D,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1456.24,77.62,91.08,98.32,70.38,69.34,53.82,68.31,75.55,104.54,93.15,117.99,83.84,52.78,93.15,82.8,65.2,64.17,94.18
E01014531,Bristol 035D,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2211.79,144.9,82.8,64.17,42.43,183.2,287.73,364.32,255.64,176.98,128.34,111.78,94.18,66.24,72.45,51.75,31.05,36.22,17.6
E01014523,Bristol 038A,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1730.52,116.95,115.92,76.59,51.75,70.38,124.2,163.53,183.2,143.86,124.2,96.26,103.5,65.2,67.27,84.87,68.31,39.33,35.19
E01014731,Bristol 037B,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1665.31,82.8,55.89,48.64,52.78,103.5,250.47,249.43,216.31,125.23,130.41,89.01,87.98,64.17,38.29,28.98,23.8,12.42,5.18
E01014532,Bristol 035E,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1524.55,94.18,81.76,64.17,70.38,74.52,148.0,186.3,169.74,117.99,89.01,77.62,82.8,74.52,64.17,54.86,31.05,25.87,17.6
E01014730,Bristol 037A,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1724.31,62.1,53.82,51.75,63.14,123.16,294.97,244.26,164.56,145.94,116.95,103.5,107.64,67.27,49.68,25.87,20.7,21.74,7.24
E01033359,Bristol 039E,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1738.8,62.1,52.78,27.94,26.91,183.2,452.29,323.96,198.72,106.6,77.62,66.24,47.61,42.43,28.98,26.91,7.24,5.18,2.07
E01014918,South Gloucestershire 031C,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1520.42,60.03,78.66,63.14,56.92,75.55,80.73,57.96,94.18,101.43,84.87,115.92,126.27,104.54,95.22,111.78,83.84,60.03,69.34
E01014920,South Gloucestershire 031E,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1414.84,52.78,67.27,71.41,69.34,67.27,68.31,79.69,79.69,60.03,85.9,104.54,117.99,119.02,85.9,100.4,96.26,55.89,33.12
E01014869,South Gloucestershire 024B,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1639.44,63.14,93.15,101.43,79.69,57.96,67.27,56.92,76.59,103.5,102.46,130.41,141.79,136.62,97.29,106.6,90.04,63.14,71.41
