lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01032092,Wiltshire 035A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1471.45,74.28,69.2,61.06,55.97,82.43,101.76,88.53,92.6,59.02,86.5,102.78,124.15,131.27,121.09,99.72,63.09,28.49,29.51
E01032114,Wiltshire 044D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1512.15,63.09,64.11,110.92,104.81,68.18,82.43,65.13,86.5,83.44,107.87,120.08,98.71,111.94,82.43,78.36,75.3,49.86,59.02
E01032108,Wiltshire 042D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1322.88,59.02,59.02,63.09,55.97,51.9,47.83,71.23,85.48,52.92,77.34,95.65,87.51,87.51,96.67,104.81,76.32,72.25,78.36
E01032111,Wiltshire 043B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1324.92,48.84,67.16,75.3,75.3,68.18,54.95,68.18,69.2,82.43,95.65,119.06,103.8,96.67,74.28,87.51,55.97,45.79,36.63
E01032054,Wiltshire 039B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1279.12,56.99,68.18,87.51,66.14,63.09,64.11,58.0,71.23,65.13,81.41,101.76,93.62,96.67,93.62,77.34,53.93,43.76,36.63
E01032695,Wiltshire 064C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1525.38,45.79,68.18,77.34,78.36,66.14,59.02,71.23,74.28,77.34,105.83,111.94,130.25,113.97,100.74,113.97,86.5,62.07,82.43
E01032121,Wiltshire 039E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2005.69,122.11,111.94,85.48,95.65,88.53,157.73,138.39,125.16,114.99,121.09,132.29,154.68,99.72,114.99,134.32,102.78,60.04,45.79
E01032119,Wiltshire 064B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1922.25,94.64,76.32,78.36,81.41,132.29,176.04,140.43,109.9,122.11,122.11,142.46,167.9,116.01,86.5,88.53,73.27,54.95,59.02
E01032115,Wiltshire 064A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1730.94,92.6,74.28,73.27,75.3,107.87,130.25,109.9,97.69,83.44,101.76,121.09,126.18,109.9,107.87,95.65,82.43,63.09,78.36
E01034551,Wiltshire 063A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1782.84,128.22,118.04,112.95,73.27,85.48,135.34,189.27,116.01,93.62,94.64,114.99,116.01,99.72,67.16,78.36,83.44,46.81,29.51
E01034541,Wiltshire 037E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1622.05,119.06,144.5,118.04,75.3,75.3,85.48,132.29,138.39,87.51,106.85,102.78,101.76,83.44,63.09,68.18,60.04,32.56,27.48
E01032083,Wiltshire 037B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2498.21,111.94,134.32,156.71,117.02,97.69,142.46,122.11,122.11,137.38,157.73,182.15,181.13,169.94,174.01,203.52,138.39,74.28,75.3
E01032061,Wiltshire 023D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1147.85,33.58,56.99,72.25,41.72,24.42,24.42,41.72,60.04,58.0,86.5,82.43,85.48,78.36,96.67,114.99,85.48,60.04,44.77
E01032049,Wiltshire 027E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1605.77,75.3,62.07,99.72,75.3,51.9,49.86,64.11,73.27,96.67,95.65,109.9,120.08,118.04,131.27,145.52,89.55,68.18,79.37
E01034532,Wiltshire 027H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1204.84,43.76,43.76,51.9,40.7,28.49,55.97,58.0,76.32,65.13,76.32,86.5,107.87,96.67,87.51,108.88,77.34,45.79,53.93
E01032047,Wiltshire 027C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1526.4,69.2,88.53,113.97,88.53,29.51,44.77,59.02,74.28,109.9,109.9,119.06,101.76,100.74,107.87,97.69,92.6,63.09,55.97
E01032046,Wiltshire 027B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1594.58,83.44,101.76,96.67,78.36,56.99,66.14,85.48,97.69,118.04,107.87,100.74,112.95,108.88,96.67,103.8,75.3,47.83,55.97
E01032060,Wiltshire 023C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1630.2,55.97,84.46,105.83,88.53,54.95,40.7,51.9,60.04,74.28,109.9,146.53,125.16,116.01,118.04,121.09,116.01,58.0,102.78
E01014442,Bath and North East Somerset 022B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1690.23,84.46,85.48,88.53,93.62,97.69,99.72,108.88,84.46,97.69,106.85,168.92,124.15,113.97,95.65,87.51,75.3,40.7,36.63
E01033079,Bath and North East Somerset 010H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1182.45,39.69,63.09,67.16,76.32,49.86,32.56,39.69,50.88,58.0,86.5,110.92,114.99,81.41,101.76,83.44,54.95,34.6,36.63
E01033078,Bath and North East Somerset 010G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1915.12,60.04,97.69,162.82,267.63,90.57,63.09,67.16,59.02,102.78,101.76,142.46,159.76,145.52,95.65,126.18,88.53,45.79,38.67
E01035209,Bath and North East Somerset 022F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1025.74,36.63,54.95,83.44,49.86,38.67,22.39,47.83,48.84,67.16,74.28,83.44,87.51,90.57,63.09,71.23,49.86,37.65,18.32
E01014433,Bath and North East Somerset 019C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1388.01,100.74,100.74,66.14,93.62,96.67,93.62,121.09,123.13,91.58,92.6,105.83,90.57,65.13,54.95,31.55,19.33,17.3,23.4
E01014432,Bath and North East Somerset 019B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1413.45,72.25,62.07,85.48,97.69,175.03,99.72,114.99,78.36,63.09,93.62,87.51,68.18,73.27,51.9,74.28,55.97,28.49,31.55
E01032091,Wiltshire 036D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1196.7,45.79,37.65,62.07,56.99,85.48,80.39,72.25,60.04,63.09,90.57,106.85,98.71,95.65,62.07,64.11,44.77,43.76,26.46
E01032095,Wiltshire 035D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1815.4,93.62,101.76,95.65,108.88,91.58,72.25,105.83,131.27,95.65,131.27,161.8,143.48,100.74,107.87,106.85,96.67,27.48,42.74
E01032090,Wiltshire 036C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1483.66,68.18,90.57,98.71,87.51,71.23,75.3,90.57,84.46,97.69,101.76,95.65,112.95,78.36,83.44,97.69,66.14,42.74,40.7
E01032096,Wiltshire 033A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1985.34,124.15,151.62,132.29,143.48,140.43,133.31,138.39,154.68,98.71,135.34,143.48,135.34,86.5,64.11,71.23,54.95,44.77,32.56
E01032093,Wiltshire 035B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2524.67,168.92,198.43,179.1,152.64,151.62,182.15,179.1,182.15,142.46,188.26,199.45,170.96,131.27,100.74,73.27,56.99,34.6,32.56
E01032094,Wiltshire 035C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2451.4,135.34,177.06,156.71,128.22,121.09,191.31,229.98,199.45,188.26,161.8,186.22,149.59,126.18,100.74,77.34,51.9,38.67,31.55
E01032089,Wiltshire 036B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1473.48,76.32,73.27,71.23,66.14,72.25,127.2,152.64,116.01,144.5,118.04,133.31,107.87,60.04,51.9,40.7,24.42,18.32,19.33
E01032098,Wiltshire 033C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1645.46,70.21,80.39,85.48,88.53,62.07,74.28,116.01,80.39,96.67,109.9,117.02,121.09,130.25,90.57,114.99,83.44,53.93,70.21
E01032085,Wiltshire 031A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1617.98,68.18,87.51,86.5,70.21,82.43,86.5,119.06,126.18,107.87,113.97,120.08,117.02,121.09,92.6,90.57,69.2,21.37,37.65
E01032101,Wiltshire 032C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1681.08,67.16,84.46,80.39,65.13,79.37,133.31,92.6,108.88,122.11,110.92,124.15,117.02,111.94,107.87,98.71,64.11,50.88,62.07
E01014424,Bath and North East Somerset 027A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2218.37,130.25,135.34,147.55,127.2,117.02,127.2,141.45,109.9,106.85,141.45,153.66,143.48,112.95,137.38,134.32,120.08,71.23,61.06
E01014470,Bath and North East Somerset 026B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1744.17,112.95,102.78,94.64,108.88,95.65,124.15,148.57,106.85,110.92,119.06,114.99,110.92,104.81,97.69,75.3,59.02,31.55,25.44
E01014418,Bath and North East Somerset 021D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1504.01,77.34,75.3,86.5,62.07,63.09,54.95,58.0,73.27,85.48,74.28,114.99,153.66,148.57,105.83,109.9,77.34,51.9,31.55
E01014472,Bath and North East Somerset 026D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1903.93,98.71,138.39,126.18,112.95,96.67,131.27,137.38,113.97,126.18,108.88,127.2,135.34,80.39,93.62,107.87,54.95,56.99,56.99
E01014425,Bath and North East Somerset 027B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2382.2,100.74,154.68,134.32,155.69,108.88,118.04,129.24,127.2,144.5,159.76,151.62,181.13,139.41,113.97,155.69,145.52,83.44,78.36
E01014426,Bath and North East Somerset 027C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1486.71,82.43,82.43,79.37,76.32,105.83,75.3,90.57,72.25,66.14,76.32,93.62,100.74,92.6,72.25,109.9,61.06,62.07,87.51
E01014451,Bath and North East Somerset 024D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1774.69,121.09,110.92,130.25,92.6,84.46,145.52,158.75,157.73,93.62,120.08,128.22,96.67,76.32,70.21,62.07,50.88,46.81,28.49
E01014423,Bath and North East Somerset 025D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1525.38,70.21,94.64,98.71,71.23,102.78,88.53,97.69,85.48,105.83,78.36,136.36,95.65,78.36,72.25,81.41,65.13,47.83,54.95
E01014469,Bath and North East Somerset 026A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1407.34,68.18,112.95,102.78,100.74,72.25,75.3,93.62,86.5,93.62,72.25,92.6,75.3,94.64,76.32,63.09,49.86,35.62,41.72
E01014471,Bath and North East Somerset 026C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1599.67,81.41,99.72,103.8,76.32,107.87,102.78,145.52,78.36,101.76,98.71,121.09,120.08,94.64,91.58,74.28,50.88,25.44,25.44
E01014450,Bath and North East Somerset 024C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1494.85,113.97,111.94,112.95,96.67,79.37,86.5,105.83,99.72,94.64,82.43,97.69,98.71,72.25,79.37,65.13,46.81,31.55,19.33
E01014421,Bath and North East Somerset 025B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1542.68,80.39,91.58,100.74,85.48,79.37,76.32,82.43,84.46,90.57,92.6,117.02,140.43,112.95,77.34,81.41,53.93,54.95,40.7
E01014422,Bath and North East Somerset 025C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1740.1,103.8,83.44,87.51,94.64,76.32,79.37,85.48,102.78,87.51,114.99,126.18,127.2,111.94,97.69,116.01,98.71,85.48,61.06
E01014420,Bath and North East Somerset 025A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1514.19,81.41,95.65,71.23,69.2,64.11,109.9,103.8,92.6,100.74,93.62,137.38,125.16,102.78,70.21,77.34,55.97,32.56,30.53
E01014449,Bath and North East Somerset 024B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1491.8,83.44,108.88,102.78,73.27,63.09,111.94,114.99,102.78,94.64,93.62,119.06,123.13,88.53,64.11,56.99,39.69,28.49,22.39
E01014448,Bath and North East Somerset 024A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1500.96,105.83,88.53,75.3,71.23,93.62,96.67,113.97,105.83,75.3,85.48,101.76,98.71,87.51,78.36,74.28,61.06,46.81,40.7
E01014439,Bath and North East Somerset 023C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1860.17,96.67,80.39,118.04,106.85,91.58,96.67,96.67,95.65,99.72,104.81,131.27,141.45,117.02,97.69,116.01,79.37,84.46,105.83
E01014444,Bath and North East Somerset 022D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1702.44,81.41,124.15,113.97,113.97,86.5,76.32,98.71,109.9,111.94,142.46,155.69,118.04,86.5,96.67,82.43,52.92,23.4,27.48
E01014441,Bath and North East Somerset 023E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2132.89,147.55,138.39,126.18,87.51,114.99,149.59,181.13,126.18,99.72,125.16,112.95,119.06,127.2,114.99,121.09,94.64,71.23,75.3
E01014445,Bath and North East Somerset 022E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1738.06,97.69,111.94,140.43,103.8,95.65,94.64,123.13,105.83,110.92,127.2,109.9,134.32,102.78,68.18,70.21,62.07,43.76,35.62
E01014443,Bath and North East Somerset 022C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1651.56,76.32,86.5,83.44,98.71,78.36,85.48,100.74,96.67,93.62,118.04,118.04,144.5,116.01,93.62,81.41,75.3,59.02,45.79
E01014459,Bath and North East Somerset 016F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1531.49,68.18,82.43,94.64,82.43,76.32,83.44,88.53,76.32,88.53,93.62,117.02,95.65,123.13,109.9,89.55,70.21,51.9,39.69
E01014460,Bath and North East Somerset 016G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1151.92,49.86,46.81,54.95,40.7,41.72,47.83,65.13,60.04,40.7,70.21,55.97,100.74,83.44,82.43,116.01,94.64,56.99,43.76
E01014440,Bath and North East Somerset 023D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2625.41,194.36,202.5,152.64,139.41,130.25,199.45,227.94,224.89,156.71,165.87,154.68,157.73,131.27,128.22,111.94,77.34,47.83,22.39
E01014394,Bath and North East Somerset 023B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1778.76,91.58,101.76,90.57,99.72,74.28,77.34,83.44,95.65,96.67,123.13,162.82,137.38,116.01,113.97,120.08,95.65,52.92,45.79
E01014419,Bath and North East Somerset 020C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1546.75,87.51,102.78,81.41,74.28,68.18,81.41,116.01,110.92,86.5,103.8,126.18,103.8,92.6,80.39,79.37,54.95,40.7,55.97
E01014393,Bath and North East Somerset 023A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1369.69,59.02,83.44,101.76,53.93,50.88,56.99,69.2,58.0,90.57,102.78,120.08,84.46,93.62,93.62,107.87,66.14,41.72,35.62
E01014386,Bath and North East Somerset 020B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1236.38,73.27,93.62,72.25,75.3,43.76,70.21,59.02,79.37,74.28,96.67,78.36,96.67,74.28,65.13,68.18,51.9,35.62,28.49
E01014384,Bath and North East Somerset 021C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1650.55,81.41,116.01,126.18,110.92,61.06,59.02,74.28,94.64,100.74,123.13,109.9,152.64,118.04,73.27,86.5,70.21,49.86,42.74
E01014385,Bath and North East Somerset 020A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1486.71,71.23,65.13,101.76,73.27,66.14,48.84,73.27,91.58,69.2,86.5,133.31,137.38,114.99,94.64,93.62,76.32,44.77,44.77
E01014446,Bath and North East Somerset 020D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1222.14,50.88,65.13,68.18,54.95,65.13,61.06,64.11,69.2,68.18,84.46,93.62,104.81,81.41,85.48,90.57,45.79,38.67,30.53
E01035206,Bath and North East Somerset 002E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1494.85,165.87,118.04,78.36,69.2,90.57,188.26,248.29,178.08,79.37,77.34,46.81,53.93,37.65,26.46,22.39,9.16,3.05,2.04
E01014447,Bath and North East Somerset 020E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2027.06,131.27,135.34,107.87,102.78,107.87,150.6,162.82,137.38,131.27,109.9,136.36,135.34,105.83,104.81,114.99,70.21,43.76,38.67
E01035210,Bath and North East Somerset 022G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2371.01,51.9,64.11,67.16,952.47,355.14,59.02,65.13,58.0,66.14,74.28,80.39,103.8,93.62,83.44,70.21,63.09,28.49,34.6
E01014391,Bath and North East Somerset 016A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1732.97,90.57,96.67,79.37,79.37,55.97,67.16,108.88,100.74,95.65,96.67,124.15,136.36,157.73,133.31,112.95,79.37,76.32,41.72
E01014392,Bath and North East Somerset 016B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1118.34,30.53,36.63,59.02,60.04,48.84,47.83,29.51,41.72,43.76,52.92,84.46,105.83,92.6,94.64,111.94,70.21,41.72,66.14
E01014395,Bath and North East Somerset 003A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1303.55,53.93,43.76,71.23,54.95,44.77,38.67,50.88,52.92,74.28,67.16,83.44,100.74,85.48,107.87,147.55,107.87,61.06,56.99
E01014453,Bath and North East Somerset 016D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1376.81,42.74,65.13,99.72,90.57,69.2,47.83,40.7,64.11,105.83,75.3,93.62,98.71,95.65,98.71,101.76,78.36,54.95,53.93
E01014454,Bath and North East Somerset 016E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1390.04,55.97,94.64,94.64,82.43,51.9,33.58,48.84,53.93,94.64,93.62,110.92,120.08,99.72,91.58,97.69,92.6,49.86,23.4
E01014397,Bath and North East Somerset 003C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1345.27,74.28,81.41,77.34,65.13,63.09,43.76,61.06,64.11,90.57,92.6,97.69,97.69,88.53,65.13,117.02,71.23,34.6,60.04
E01014452,Bath and North East Somerset 016C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1437.87,46.81,49.86,71.23,54.95,61.06,56.99,62.07,48.84,62.07,80.39,94.64,130.25,131.27,127.2,114.99,117.02,49.86,78.36
E01014398,Bath and North East Somerset 003D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1681.08,79.37,93.62,107.87,82.43,84.46,83.44,112.95,107.87,96.67,114.99,140.43,104.81,97.69,83.44,95.65,69.2,54.95,71.23
E01014403,Bath and North East Somerset 002B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1804.2,66.14,60.04,68.18,62.07,80.39,113.97,96.67,94.64,85.48,117.02,122.11,134.32,120.08,104.81,135.34,124.15,91.58,127.2
E01014383,Bath and North East Somerset 021B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1164.13,59.02,72.25,68.18,54.95,37.65,44.77,38.67,80.39,73.27,88.53,83.44,80.39,77.34,75.3,89.55,73.27,36.63,30.53
E01014382,Bath and North East Somerset 021A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2562.32,123.13,155.69,151.62,131.27,108.88,74.28,86.5,129.24,154.68,195.38,175.03,221.84,172.99,148.57,174.01,159.76,95.65,103.8
E01014411,Bath and North East Somerset 004C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2215.32,97.69,116.01,119.06,109.9,119.06,123.13,140.43,144.5,144.5,167.9,163.83,171.97,128.22,109.9,121.09,78.36,72.25,87.51
E01014410,Bath and North East Somerset 004B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1818.45,87.51,110.92,141.45,97.69,80.39,78.36,104.81,90.57,118.04,123.13,139.41,149.59,105.83,98.71,111.94,62.07,56.99,61.06
E01014413,Bath and North East Somerset 007E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2529.75,113.97,166.89,287.98,242.19,73.27,69.2,107.87,146.53,138.39,180.12,175.03,171.97,122.11,125.16,147.55,110.92,77.34,73.27
E01014409,Bath and North East Somerset 004A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1638.34,77.34,85.48,99.72,100.74,60.04,63.09,83.44,98.71,100.74,117.02,125.16,135.34,105.83,92.6,94.64,75.3,58.0,65.13
E01014478,Bath and North East Somerset 005B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1208.91,60.04,98.71,97.69,75.3,59.02,63.09,70.21,75.3,75.3,102.78,72.25,93.62,72.25,47.83,62.07,33.58,19.33,30.53
E01014477,Bath and North East Somerset 005A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1500.96,75.3,101.76,107.87,56.99,53.93,54.95,87.51,79.37,99.72,107.87,80.39,107.87,103.8,62.07,80.39,71.23,80.39,89.55
E01014373,Bath and North East Somerset 010A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1633.25,85.48,128.22,109.9,99.72,76.32,99.72,99.72,93.62,132.29,137.38,111.94,127.2,95.65,73.27,55.97,51.9,28.49,26.46
E01014375,Bath and North East Somerset 010C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1317.79,50.88,70.21,79.37,54.95,49.86,32.56,43.76,66.14,72.25,88.53,102.78,137.38,112.95,103.8,92.6,78.36,45.79,35.62
E01014389,Bath and North East Somerset 018C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1982.28,120.08,121.09,141.45,107.87,172.99,109.9,93.62,123.13,137.38,114.99,121.09,106.85,97.69,109.9,96.67,89.55,53.93,64.11
E01014387,Bath and North East Somerset 018A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1707.53,109.9,101.76,122.11,111.94,166.89,108.88,119.06,111.94,122.11,105.83,91.58,99.72,79.37,69.2,61.06,48.84,37.65,39.69
E01014416,Bath and North East Somerset 017B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1772.66,47.83,85.48,137.38,127.2,102.78,68.18,75.3,81.41,91.58,141.45,134.32,105.83,106.85,99.72,99.72,81.41,67.16,119.06
E01014431,Bath and North East Somerset 019A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1247.58,74.28,62.07,76.32,81.41,102.78,70.21,93.62,88.53,81.41,74.28,77.34,77.34,83.44,55.97,46.81,46.81,26.46,28.49
E01014434,Bath and North East Somerset 019D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1977.2,104.81,92.6,85.48,124.15,246.26,95.65,111.94,116.01,116.01,103.8,118.04,126.18,116.01,89.55,99.72,84.46,60.04,86.5
E01014388,Bath and North East Somerset 018B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1316.77,40.7,63.09,117.02,74.28,72.25,37.65,44.77,44.77,68.18,64.11,116.01,111.94,98.71,77.34,105.83,69.2,42.74,68.18
E01014390,Bath and North East Somerset 018D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1429.73,127.2,128.22,88.53,81.41,111.94,112.95,112.95,92.6,73.27,92.6,108.88,82.43,59.02,43.76,40.7,35.62,27.48,10.18
E01014456,Bath and North East Somerset 015B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1531.49,70.21,79.37,65.13,80.39,135.34,114.99,99.72,90.57,100.74,83.44,112.95,98.71,91.58,72.25,79.37,65.13,54.95,36.63
E01014417,Bath and North East Somerset 017C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1875.44,74.28,111.94,149.59,95.65,97.69,68.18,82.43,69.2,119.06,141.45,157.73,146.53,135.34,126.18,117.02,71.23,56.99,54.95
E01014438,Bath and North East Somerset 014D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1294.39,73.27,84.46,63.09,66.14,139.41,86.5,99.72,113.97,63.09,65.13,76.32,79.37,68.18,53.93,51.9,29.51,30.53,49.86
E01034534,Wiltshire 031E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1069.5,70.21,56.99,34.6,41.72,114.99,151.62,100.74,99.72,58.0,56.99,59.02,49.86,36.63,23.4,36.63,23.4,23.4,31.55
E01034533,Wiltshire 031D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2110.5,139.41,124.15,125.16,116.01,158.75,197.41,198.43,177.06,126.18,138.39,149.59,126.18,85.48,75.3,65.13,50.88,29.51,27.48
E01032097,Wiltshire 033B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1890.7,53.93,85.48,94.64,103.8,90.57,85.48,87.51,90.57,87.51,135.34,165.87,160.78,152.64,126.18,143.48,91.58,62.07,73.27
E01032087,Wiltshire 031C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2185.8,89.55,97.69,109.9,78.36,113.97,131.27,135.34,120.08,124.15,137.38,175.03,142.46,142.46,145.52,153.66,120.08,85.48,83.44
E01032078,Wiltshire 030B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2904.23,152.64,206.57,190.29,177.06,134.32,190.29,198.43,225.91,203.52,221.84,200.47,190.29,171.97,128.22,123.13,81.41,53.93,53.93
E01032048,Wiltshire 027D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1726.87,81.41,82.43,110.92,85.48,72.25,60.04,93.62,95.65,91.58,124.15,116.01,132.29,93.62,127.2,129.24,88.53,75.3,67.16
E01034531,Wiltshire 027G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1164.13,51.9,32.56,62.07,42.74,41.72,82.43,63.09,66.14,64.11,71.23,79.37,72.25,74.28,80.39,74.28,80.39,52.92,72.25
E01032058,Wiltshire 023A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1372.74,53.93,76.32,88.53,50.88,50.88,49.86,55.97,72.25,89.55,89.55,109.9,106.85,108.88,102.78,103.8,68.18,44.77,49.86
E01032043,Wiltshire 021A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1315.76,49.86,53.93,100.74,131.27,38.67,33.58,60.04,50.88,48.84,93.62,97.69,96.67,83.44,103.8,87.51,61.06,69.2,54.95
