lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01014448,Bath and North East Somerset 024A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1505.83,106.17,88.82,75.55,71.46,93.92,96.99,114.34,106.17,75.55,85.76,102.09,99.03,87.8,78.61,74.53,61.25,46.96,40.84
E01014439,Bath and North East Somerset 023C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1866.21,96.99,80.65,118.42,107.19,91.88,96.99,96.99,95.96,100.05,105.15,131.7,141.91,117.4,98.01,116.38,79.63,84.73,106.17
E01014444,Bath and North East Somerset 022D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1707.97,81.67,124.55,114.34,114.34,86.78,76.57,99.03,110.26,112.3,142.93,156.2,118.42,86.78,96.99,82.69,53.09,23.48,27.56
E01014441,Bath and North East Somerset 023E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2139.81,148.03,138.84,126.59,87.8,115.36,150.07,181.72,126.59,100.05,125.57,113.32,119.45,127.61,115.36,121.49,94.94,71.46,75.55
E01014445,Bath and North East Somerset 022E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1743.7,98.01,112.3,140.88,104.13,95.96,94.94,123.53,106.17,111.28,127.61,110.26,134.76,103.11,68.4,70.44,62.27,43.9,35.73
E01014443,Bath and North East Somerset 022C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1656.92,76.57,86.78,83.71,99.03,78.61,85.76,101.07,96.99,93.92,118.42,118.42,144.97,116.38,93.92,81.67,75.55,59.21,45.94
E01014459,Bath and North East Somerset 016F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1536.45,68.4,82.69,94.94,82.69,76.57,83.71,88.82,76.57,88.82,93.92,117.4,95.96,123.53,110.26,89.84,70.44,52.07,39.82
E01014460,Bath and North East Somerset 016G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1155.66,50.02,46.96,55.13,40.84,41.86,47.98,65.34,60.23,40.84,70.44,56.15,101.07,83.71,82.69,116.38,94.94,57.17,43.9
E01014440,Bath and North East Somerset 023D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2633.92,194.99,203.16,153.14,139.86,130.68,200.1,228.68,225.62,157.22,166.41,155.18,158.24,131.7,128.63,112.3,77.59,47.98,22.46
E01014394,Bath and North East Somerset 023B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1784.53,91.88,102.09,90.86,100.05,74.53,77.59,83.71,95.96,96.99,123.53,163.34,137.82,116.38,114.34,120.47,95.96,53.09,45.94
E01014419,Bath and North East Somerset 020C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1551.77,87.8,103.11,81.67,74.53,68.4,81.67,116.38,111.28,86.78,104.13,126.59,104.13,92.9,80.65,79.63,55.13,40.84,56.15
E01014393,Bath and North East Somerset 023A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1374.13,59.21,83.71,102.09,54.11,51.04,57.17,69.42,58.19,90.86,103.11,120.47,84.73,93.92,93.92,108.22,66.36,41.86,35.73
E01014386,Bath and North East Somerset 020B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1240.39,73.5,93.92,72.48,75.55,43.9,70.44,59.21,79.63,74.53,96.99,78.61,96.99,74.53,65.34,68.4,52.07,35.73,28.59
E01014384,Bath and North East Somerset 021C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1655.9,81.67,116.38,126.59,111.28,61.25,59.21,74.53,94.94,101.07,123.53,110.26,153.14,118.42,73.5,86.78,70.44,50.02,42.88
E01014385,Bath and North East Somerset 020A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1491.53,71.46,65.34,102.09,73.5,66.36,49.0,73.5,91.88,69.42,86.78,133.74,137.82,115.36,94.94,93.92,76.57,44.92,44.92
E01014446,Bath and North East Somerset 020D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1226.1,51.04,65.34,68.4,55.13,65.34,61.25,64.32,69.42,68.4,84.73,93.92,105.15,81.67,85.76,90.86,45.94,38.79,30.63
E01035206,Bath and North East Somerset 002E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1499.7,166.41,118.42,78.61,69.42,90.86,188.87,249.1,178.66,79.63,77.59,46.96,54.11,37.77,26.54,22.46,9.19,3.06,2.04
E01014447,Bath and North East Somerset 020E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2033.63,131.7,135.78,108.22,103.11,108.22,151.09,163.34,137.82,131.7,110.26,136.8,135.78,106.17,105.15,115.36,70.44,43.9,38.79
E01035210,Bath and North East Somerset 022G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2378.7,52.07,64.32,67.38,955.56,356.29,59.21,65.34,58.19,66.36,74.53,80.65,104.13,93.92,83.71,70.44,63.3,28.59,34.71
E01014391,Bath and North East Somerset 016A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1738.59,90.86,96.99,79.63,79.63,56.15,67.38,109.24,101.07,95.96,96.99,124.55,136.8,158.24,133.74,113.32,79.63,76.57,41.86
E01014392,Bath and North East Somerset 016B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1121.97,30.63,36.75,59.21,60.23,49.0,47.98,29.61,41.86,43.9,53.09,84.73,106.17,92.9,94.94,112.3,70.44,41.86,66.36
E01014395,Bath and North East Somerset 003A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1307.77,54.11,43.9,71.46,55.13,44.92,38.79,51.04,53.09,74.53,67.38,83.71,101.07,85.76,108.22,148.03,108.22,61.25,57.17
E01014453,Bath and North East Somerset 016D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1381.28,42.88,65.34,100.05,90.86,69.42,47.98,40.84,64.32,106.17,75.55,93.92,99.03,95.96,99.03,102.09,78.61,55.13,54.11
E01014454,Bath and North East Somerset 016E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1394.55,56.15,94.94,94.94,82.69,52.07,33.69,49.0,54.11,94.94,93.92,111.28,120.47,100.05,91.88,98.01,92.9,50.02,23.48
E01014397,Bath and North East Somerset 003C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1349.63,74.53,81.67,77.59,65.34,63.3,43.9,61.25,64.32,90.86,92.9,98.01,98.01,88.82,65.34,117.4,71.46,34.71,60.23
E01014452,Bath and North East Somerset 016C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1442.53,46.96,50.02,71.46,55.13,61.25,57.17,62.27,49.0,62.27,80.65,94.94,130.68,131.7,127.61,115.36,117.4,50.02,78.61
E01014398,Bath and North East Somerset 003D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1686.53,79.63,93.92,108.22,82.69,84.73,83.71,113.32,108.22,96.99,115.36,140.88,105.15,98.01,83.71,95.96,69.42,55.13,71.46
E01014403,Bath and North East Somerset 002B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1810.06,66.36,60.23,68.4,62.27,80.65,114.34,96.99,94.94,85.76,117.4,122.51,134.76,120.47,105.15,135.78,124.55,91.88,127.61
E01014383,Bath and North East Somerset 021B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1167.91,59.21,72.48,68.4,55.13,37.77,44.92,38.79,80.65,73.5,88.82,83.71,80.65,77.59,75.55,89.84,73.5,36.75,30.63
E01014382,Bath and North East Somerset 021A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2570.63,123.53,156.2,152.11,131.7,109.24,74.53,86.78,129.65,155.18,196.01,175.59,222.56,173.55,149.05,174.57,160.28,95.96,104.13
E01014411,Bath and North East Somerset 004C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2222.5,98.01,116.38,119.45,110.26,119.45,123.53,140.88,144.97,144.97,168.45,164.36,172.53,128.63,110.26,121.49,78.61,72.48,87.8
E01014410,Bath and North East Somerset 004B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1824.35,87.8,111.28,141.91,98.01,80.65,78.61,105.15,90.86,118.42,123.53,139.86,150.07,106.17,99.03,112.3,62.27,57.17,61.25
E01014413,Bath and North East Somerset 007E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2537.96,114.34,167.43,288.91,242.97,73.5,69.42,108.22,147.01,138.84,180.7,175.59,172.53,122.51,125.57,148.03,111.28,77.59,73.5
E01014409,Bath and North East Somerset 004A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1643.65,77.59,85.76,100.05,101.07,60.23,63.3,83.71,99.03,101.07,117.4,125.57,135.78,106.17,92.9,94.94,75.55,58.19,65.34
E01014478,Bath and North East Somerset 005B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1212.83,60.23,99.03,98.01,75.55,59.21,63.3,70.44,75.55,75.55,103.11,72.48,93.92,72.48,47.98,62.27,33.69,19.4,30.63
E01014477,Bath and North East Somerset 005A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1505.83,75.55,102.09,108.22,57.17,54.11,55.13,87.8,79.63,100.05,108.22,80.65,108.22,104.13,62.27,80.65,71.46,80.65,89.84
E01014373,Bath and North East Somerset 010A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1638.54,85.76,128.63,110.26,100.05,76.57,100.05,100.05,93.92,132.72,137.82,112.3,127.61,95.96,73.5,56.15,52.07,28.59,26.54
E01014375,Bath and North East Somerset 010C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1322.07,51.04,70.44,79.63,55.13,50.02,32.67,43.9,66.36,72.48,88.82,103.11,137.82,113.32,104.13,92.9,78.61,45.94,35.73
E01014389,Bath and North East Somerset 018C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1988.71,120.47,121.49,141.91,108.22,173.55,110.26,93.92,123.53,137.82,115.36,121.49,107.19,98.01,110.26,96.99,89.84,54.11,64.32
E01014387,Bath and North East Somerset 018A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1713.07,110.26,102.09,122.51,112.3,167.43,109.24,119.45,112.3,122.51,106.17,91.88,100.05,79.63,69.42,61.25,49.0,37.77,39.82
E01014416,Bath and North East Somerset 017B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1778.41,47.98,85.76,137.82,127.61,103.11,68.4,75.55,81.67,91.88,141.91,134.76,106.17,107.19,100.05,100.05,81.67,67.38,119.45
E01014431,Bath and North East Somerset 019A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1251.62,74.53,62.27,76.57,81.67,103.11,70.44,93.92,88.82,81.67,74.53,77.59,77.59,83.71,56.15,46.96,46.96,26.54,28.59
E01014434,Bath and North East Somerset 019D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1983.61,105.15,92.9,85.76,124.55,247.06,95.96,112.3,116.38,116.38,104.13,118.42,126.59,116.38,89.84,100.05,84.73,60.23,86.78
E01014388,Bath and North East Somerset 018B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1321.04,40.84,63.3,117.4,74.53,72.48,37.77,44.92,44.92,68.4,64.32,116.38,112.3,99.03,77.59,106.17,69.42,42.88,68.4
E01014390,Bath and North East Somerset 018D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1434.36,127.61,128.63,88.82,81.67,112.3,113.32,113.32,92.9,73.5,92.9,109.24,82.69,59.21,43.9,40.84,35.73,27.56,10.21
E01014456,Bath and North East Somerset 015B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1536.45,70.44,79.63,65.34,80.65,135.78,115.36,100.05,90.86,101.07,83.71,113.32,99.03,91.88,72.48,79.63,65.34,55.13,36.75
E01014417,Bath and North East Somerset 017C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1881.52,74.53,112.3,150.07,95.96,98.01,68.4,82.69,69.42,119.45,141.91,158.24,147.01,135.78,126.59,117.4,71.46,57.17,55.13
E01014438,Bath and North East Somerset 014D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1298.58,73.5,84.73,63.3,66.36,139.86,86.78,100.05,114.34,63.3,65.34,76.57,79.63,68.4,54.11,52.07,29.61,30.63,50.02
E01034534,Wiltshire 031E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1072.97,70.44,57.17,34.71,41.86,115.36,152.11,101.07,100.05,58.19,57.17,59.21,50.02,36.75,23.48,36.75,23.48,23.48,31.65
E01034533,Wiltshire 031D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2117.35,139.86,124.55,125.57,116.38,159.26,198.05,199.08,177.64,126.59,138.84,150.07,126.59,85.76,75.55,65.34,51.04,29.61,27.56
E01032097,Wiltshire 033B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1896.83,54.11,85.76,94.94,104.13,90.86,85.76,87.8,90.86,87.8,135.78,166.41,161.3,153.14,126.59,143.95,91.88,62.27,73.5
E01032087,Wiltshire 031C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2192.89,89.84,98.01,110.26,78.61,114.34,131.7,135.78,120.47,124.55,137.82,175.59,142.93,142.93,145.99,154.16,120.47,85.76,83.71
E01032078,Wiltshire 030B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2913.65,153.14,207.24,190.91,177.64,134.76,190.91,199.08,226.64,204.18,222.56,201.12,190.91,172.53,128.63,123.53,81.67,54.11,54.11
E01032048,Wiltshire 027D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1732.47,81.67,82.69,111.28,85.76,72.48,60.23,93.92,95.96,91.88,124.55,116.38,132.72,93.92,127.61,129.65,88.82,75.55,67.38
E01034531,Wiltshire 027G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1167.91,52.07,32.67,62.27,42.88,41.86,82.69,63.3,66.36,64.32,71.46,79.63,72.48,74.53,80.65,74.53,80.65,53.09,72.48
E01032058,Wiltshire 023A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1377.19,54.11,76.57,88.82,51.04,51.04,50.02,56.15,72.48,89.84,89.84,110.26,107.19,109.24,103.11,104.13,68.4,44.92,50.02
E01032043,Wiltshire 021A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1320.02,50.02,54.11,101.07,131.7,38.79,33.69,60.23,51.04,49.0,93.92,98.01,96.99,83.71,104.13,87.8,61.25,69.42,55.13
E01031890,Wiltshire 017C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1805.97,75.55,116.38,103.11,79.63,55.13,64.32,87.8,88.82,104.13,99.03,143.95,136.8,114.34,129.65,132.72,116.38,78.61,79.63
E01014461,Bath and North East Somerset 011A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1212.83,73.5,67.38,64.32,76.57,126.59,76.57,101.07,94.94,89.84,66.36,91.88,66.36,62.27,43.9,51.04,28.59,13.27,18.38
E01014481,Bath and North East Somerset 012C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1418.03,47.98,36.75,41.86,151.09,384.88,121.49,85.76,66.36,67.38,59.21,59.21,79.63,58.19,45.94,55.13,24.5,18.38,14.29
E01014435,Bath and North East Somerset 014A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1731.45,33.69,20.42,35.73,182.74,913.71,63.3,72.48,54.11,34.71,36.75,52.07,44.92,43.9,34.71,43.9,24.5,19.4,20.42
E01014473,Bath and North East Somerset 013A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1825.37,62.27,59.21,53.09,141.91,676.86,90.86,89.84,87.8,74.53,76.57,83.71,59.21,52.07,52.07,37.77,45.94,34.71,46.96
E01014484,Bath and North East Somerset 012F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1931.54,43.9,35.73,41.86,136.8,817.74,170.49,93.92,79.63,62.27,69.42,78.61,85.76,52.07,36.75,44.92,34.71,26.54,20.42
E01014474,Bath and North East Somerset 013B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1306.75,53.09,47.98,44.92,90.86,335.88,87.8,88.82,80.65,62.27,66.36,69.42,66.36,47.98,47.98,44.92,36.75,16.33,18.38
E01014380,Bath and North East Somerset 012A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",4302.07,52.07,72.48,96.99,2476.7,480.84,54.11,59.21,58.19,86.78,70.44,115.36,99.03,95.96,116.38,119.45,85.76,68.4,93.92
E01035208,Bath and North East Somerset 013F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2313.36,41.86,50.02,50.02,583.95,808.55,108.22,106.17,69.42,57.17,76.57,61.25,62.27,57.17,44.92,41.86,45.94,19.4,28.59
E01014464,Bath and North East Somerset 011D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1516.04,110.26,78.61,53.09,90.86,289.94,154.16,123.53,105.15,86.78,65.34,90.86,73.5,66.36,26.54,42.88,26.54,17.36,14.29
E01014407,Bath and North East Somerset 009C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1706.94,30.63,30.63,27.56,363.44,461.45,165.39,91.88,83.71,67.38,64.32,68.4,72.48,64.32,33.69,36.75,16.33,15.31,13.27
E01032045,Wiltshire 027A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1774.32,86.78,109.24,104.13,96.99,47.98,56.15,76.57,89.84,99.03,126.59,130.68,114.34,131.7,98.01,135.78,102.09,67.38,101.07
E01032059,Wiltshire 023B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1898.87,86.78,99.03,117.4,94.94,46.96,59.21,70.44,102.09,116.38,127.61,136.8,147.01,156.2,147.01,142.93,116.38,73.5,58.19
E01014377,Bath and North East Somerset 010E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1505.83,56.15,100.05,106.17,72.48,54.11,35.73,47.98,66.36,108.22,113.32,111.28,82.69,112.3,93.92,94.94,72.48,83.71,93.92
E01014374,Bath and North East Somerset 010B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1591.58,67.38,104.13,110.26,99.03,56.15,55.13,46.96,102.09,92.9,117.4,137.82,108.22,85.76,100.05,93.92,63.3,67.38,83.71
E01014376,Bath and North East Somerset 010D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1613.02,54.11,93.92,102.09,76.57,50.02,60.23,50.02,57.17,88.82,110.26,131.7,118.42,121.49,115.36,116.38,102.09,82.69,81.67
E01031888,Wiltshire 017A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1446.62,47.98,84.73,81.67,82.69,43.9,45.94,38.79,60.23,90.86,117.4,132.72,120.47,108.22,108.22,109.24,81.67,49.0,42.88
E01031929,Wiltshire 017D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1317.98,61.25,57.17,63.3,71.46,45.94,42.88,54.11,55.13,70.44,94.94,105.15,111.28,101.07,91.88,102.09,87.8,53.09,49.0
E01031930,Wiltshire 017E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1440.49,135.78,140.88,109.24,66.36,88.82,123.53,157.22,143.95,108.22,64.32,67.38,62.27,60.23,43.9,22.46,20.42,13.27,12.25
E01031950,Wiltshire 008C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1397.61,62.27,73.5,90.86,63.3,35.73,61.25,41.86,78.61,88.82,94.94,144.97,126.59,127.61,76.57,95.96,71.46,33.69,29.61
E01034527,Wiltshire 018I,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1536.45,93.92,110.26,127.61,94.94,66.36,71.46,92.9,115.36,132.72,145.99,136.8,100.05,63.3,69.42,53.09,35.73,14.29,12.25
E01031889,Wiltshire 017B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2528.77,218.47,191.93,164.36,95.96,112.3,185.8,216.43,222.56,196.01,192.95,164.36,141.91,123.53,78.61,88.82,61.25,38.79,34.71
E01034526,Wiltshire 018H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1314.92,53.09,68.4,69.42,46.96,46.96,67.38,67.38,86.78,72.48,73.5,100.05,93.92,96.99,82.69,107.19,76.57,60.23,44.92
E01031957,Wiltshire 005A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1508.89,59.21,86.78,109.24,85.76,35.73,56.15,59.21,62.27,96.99,133.74,130.68,151.09,102.09,84.73,102.09,73.5,41.86,37.77
E01032102,Wiltshire 032D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2519.58,182.74,208.26,106.17,95.96,87.8,136.8,215.41,211.33,137.82,158.24,151.09,135.78,125.57,137.82,173.55,107.19,70.44,77.59
E01034537,Wiltshire 032G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1520.12,147.01,170.49,115.36,89.84,61.25,98.01,153.14,162.32,134.76,101.07,104.13,64.32,51.04,22.46,22.46,13.27,3.06,6.13
E01034536,Wiltshire 032F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1436.41,90.86,129.65,149.05,102.09,71.46,72.48,109.24,128.63,109.24,138.84,88.82,80.65,41.86,41.86,36.75,18.38,13.27,13.27
E01032100,Wiltshire 032B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1854.98,100.05,107.19,96.99,74.53,79.63,99.03,115.36,96.99,133.74,103.11,120.47,120.47,117.4,106.17,111.28,99.03,77.59,95.96
E01034535,Wiltshire 032E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1343.5,52.07,90.86,96.99,75.55,59.21,72.48,62.27,66.36,79.63,108.22,101.07,69.42,64.32,60.23,115.36,78.61,47.98,42.88
E01032080,Wiltshire 030D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1954.0,99.03,132.72,161.3,135.78,93.92,79.63,109.24,124.55,121.49,154.16,213.37,128.63,121.49,71.46,86.78,55.13,41.86,23.48
E01032079,Wiltshire 030C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1551.77,54.11,85.76,89.84,84.73,60.23,67.38,86.78,73.5,85.76,104.13,122.51,127.61,108.22,91.88,102.09,82.69,66.36,58.19
E01032077,Wiltshire 030A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1794.74,56.15,76.57,87.8,100.05,76.57,75.55,88.82,68.4,93.92,109.24,176.62,167.43,160.28,139.86,116.38,109.24,51.04,40.84
E01032057,Wiltshire 021C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1252.64,67.38,62.27,77.59,59.21,38.79,47.98,34.71,63.3,76.57,94.94,91.88,100.05,91.88,81.67,99.03,64.32,46.96,54.11
E01032044,Wiltshire 021B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1586.48,68.4,88.82,94.94,65.34,53.09,65.34,72.48,79.63,87.8,95.96,110.26,119.45,103.11,113.32,117.4,89.84,77.59,83.71
E01032688,Wiltshire 025E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1298.58,55.13,70.44,94.94,82.69,75.55,59.21,92.9,76.57,83.71,109.24,99.03,90.86,90.86,60.23,57.17,53.09,25.52,21.44
E01031855,Wiltshire 026C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1526.25,36.75,58.19,76.57,84.73,58.19,38.79,46.96,44.92,74.53,81.67,119.45,135.78,149.05,108.22,153.14,121.49,66.36,71.46
E01031856,Wiltshire 026D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1664.07,70.44,102.09,81.67,81.67,86.78,82.69,79.63,83.71,85.76,103.11,100.05,118.42,122.51,118.42,122.51,89.84,64.32,70.44
E01031852,Wiltshire 025C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2101.01,112.3,129.65,133.74,107.19,85.76,101.07,141.91,135.78,117.4,130.68,151.09,162.32,133.74,103.11,99.03,104.13,87.8,64.32
E01031853,Wiltshire 026A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1513.99,61.25,67.38,93.92,53.09,66.36,60.23,76.57,73.5,77.59,109.24,106.17,131.7,117.4,82.69,107.19,95.96,74.53,59.21
E01031851,Wiltshire 025B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1548.71,74.53,100.05,102.09,93.92,88.82,104.13,104.13,88.82,102.09,96.99,121.49,133.74,84.73,72.48,73.5,51.04,30.63,25.52
E01031854,Wiltshire 026B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1796.78,60.23,58.19,59.21,37.77,77.59,121.49,107.19,75.55,91.88,123.53,128.63,140.88,142.93,130.68,117.4,103.11,100.05,120.47
E01031850,Wiltshire 025A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1983.61,96.99,86.78,94.94,57.17,94.94,118.42,112.3,123.53,94.94,104.13,132.72,152.11,128.63,132.72,160.28,111.28,95.96,85.76
E01032693,Wiltshire 025H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1860.08,127.61,139.86,141.91,100.05,106.17,118.42,123.53,120.47,159.26,132.72,118.42,112.3,94.94,71.46,77.59,63.3,25.52,26.54
E01031846,Wiltshire 028B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1578.31,46.96,84.73,76.57,68.4,67.38,62.27,59.21,73.5,88.82,107.19,136.8,144.97,141.91,125.57,114.34,91.88,46.96,40.84
E01032068,Wiltshire 022D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1414.97,54.11,53.09,62.27,53.09,60.23,72.48,80.65,52.07,62.27,78.61,107.19,113.32,93.92,83.71,100.05,92.9,83.71,111.28
E01034529,Wiltshire 021H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1495.62,126.59,142.93,116.38,89.84,68.4,92.9,145.99,136.8,114.34,112.3,107.19,82.69,41.86,46.96,27.56,21.44,14.29,7.15
E01032073,Wiltshire 020D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1436.41,102.09,88.82,90.86,88.82,62.27,95.96,117.4,102.09,82.69,101.07,110.26,92.9,87.8,65.34,64.32,54.11,19.4,10.21
E01032062,Wiltshire 022A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1954.0,102.09,117.4,116.38,81.67,108.22,148.03,139.86,113.32,98.01,114.34,126.59,102.09,104.13,91.88,94.94,67.38,89.84,137.82
E01032065,Wiltshire 020C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1582.4,74.53,85.76,85.76,84.73,95.96,94.94,82.69,73.5,76.57,116.38,142.93,127.61,101.07,99.03,79.63,60.23,56.15,44.92
E01032074,Wiltshire 020E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1328.19,61.25,59.21,59.21,38.79,38.79,57.17,50.02,71.46,66.36,68.4,85.76,94.94,101.07,79.63,155.18,122.51,64.32,54.11
