LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01018824,Cornwall 042B,18672.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018824,Cornwall 042B,E02003908,Cornwall 042,E06000052,Cornwall
E01018892,Cornwall 045D,12686.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018892,Cornwall 045D,E02003918,Cornwall 045,E06000052,Cornwall
E01018845,Cornwall 048A,16304.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018845,Cornwall 048A,E02003912,Cornwall 048,E06000052,Cornwall
E01019040,Cornwall 041C,13865.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019040,Cornwall 041C,E02003964,Cornwall 041,E06000052,Cornwall
E01018825,Cornwall 040A,10797.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018825,Cornwall 040A,E02003907,Cornwall 040,E06000052,Cornwall
E01019066,Cornwall 041D,14986.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019066,Cornwall 041D,E02003964,Cornwall 041,E06000052,Cornwall
E01018826,Cornwall 040B,16771.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018826,Cornwall 040B,E02003907,Cornwall 040,E06000052,Cornwall
E01018821,Cornwall 047E,17016.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018821,Cornwall 047E,E02003911,Cornwall 047,E06000052,Cornwall
E01018848,Cornwall 048C,28183.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018848,Cornwall 048C,E02003912,Cornwall 048,E06000052,Cornwall
E01019067,Cornwall 041E,14793.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019067,Cornwall 041E,E02003964,Cornwall 041,E06000052,Cornwall
E01034859,Cornwall 040E,,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034859,Cornwall 040E,E02003907,Cornwall 040,E06000052,Cornwall
E01018843,Cornwall 033C,12688.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018843,Cornwall 033C,E02003906,Cornwall 033,E06000052,Cornwall
E01019068,Cornwall 041F,19776.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019068,Cornwall 041F,E02003964,Cornwall 041,E06000052,Cornwall
E01018851,Cornwall 040C,14205.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018851,Cornwall 040C,E02003907,Cornwall 040,E06000052,Cornwall
E01034860,Cornwall 040F,,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034860,Cornwall 040F,E02003907,Cornwall 040,E06000052,Cornwall
E01034857,Cornwall 036G,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034857,Cornwall 036G,E02003961,Cornwall 036,E06000052,Cornwall
E01019043,Cornwall 039D,14570.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019043,Cornwall 039D,E02003963,Cornwall 039,E06000052,Cornwall
E01019027,Cornwall 035D,19568.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019027,Cornwall 035D,E02003960,Cornwall 035,E06000052,Cornwall
E01018847,Cornwall 032D,13099.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018847,Cornwall 032D,E02003905,Cornwall 032,E06000052,Cornwall
E01019033,Cornwall 039A,1712.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019033,Cornwall 039A,E02003963,Cornwall 039,E06000052,Cornwall
E01019041,Cornwall 039B,2675.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019041,Cornwall 039B,E02003963,Cornwall 039,E06000052,Cornwall
E01019032,Cornwall 038A,12674.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019032,Cornwall 038A,E02003962,Cornwall 038,E06000052,Cornwall
E01019042,Cornwall 039C,9957.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019042,Cornwall 039C,E02003963,Cornwall 039,E06000052,Cornwall
E01018773,Cornwall 037B,11606.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018773,Cornwall 037B,E02003904,Cornwall 037,E06000052,Cornwall
E01018762,Cornwall 037A,10232.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018762,Cornwall 037A,E02003904,Cornwall 037,E06000052,Cornwall
E01018781,Cornwall 034B,12419.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018781,Cornwall 034B,E02003903,Cornwall 034,E06000052,Cornwall
E01019071,Cornwall 030C,12133.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019071,Cornwall 030C,E02003958,Cornwall 030,E06000052,Cornwall
E01019044,Cornwall 039E,17992.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019044,Cornwall 039E,E02003963,Cornwall 039,E06000052,Cornwall
E01018815,Cornwall 032A,10154.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018815,Cornwall 032A,E02003905,Cornwall 032,E06000052,Cornwall
E01018780,Cornwall 034A,11299.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018780,Cornwall 034A,E02003903,Cornwall 034,E06000052,Cornwall
E01019047,Cornwall 038D,7549.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019047,Cornwall 038D,E02003962,Cornwall 038,E06000052,Cornwall
E01019013,Cornwall 036A,11302.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019013,Cornwall 036A,E02003961,Cornwall 036,E06000052,Cornwall
E01019046,Cornwall 039F,4457.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019046,Cornwall 039F,E02003963,Cornwall 039,E06000052,Cornwall
E01019072,Cornwall 030D,8941.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019072,Cornwall 030D,E02003958,Cornwall 030,E06000052,Cornwall
E01019058,Cornwall 031C,22367.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019058,Cornwall 031C,E02003959,Cornwall 031,E06000052,Cornwall
E01034856,Cornwall 036F,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034856,Cornwall 036F,E02003961,Cornwall 036,E06000052,Cornwall
E01019014,Cornwall 036B,21324.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019014,Cornwall 036B,E02003961,Cornwall 036,E06000052,Cornwall
E01019015,Cornwall 036C,24437.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019015,Cornwall 036C,E02003961,Cornwall 036,E06000052,Cornwall
E01034858,Cornwall 037E,,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034858,Cornwall 037E,E02003904,Cornwall 037,E06000052,Cornwall
E01034858,Cornwall 037E,,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034858,Cornwall 037E,E02003904,Cornwall 037,E06000052,Cornwall
E01019025,Cornwall 035B,21729.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019025,Cornwall 035B,E02003960,Cornwall 035,E06000052,Cornwall
E01019059,Cornwall 031D,10625.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019059,Cornwall 031D,E02003959,Cornwall 031,E06000052,Cornwall
E01019016,Cornwall 036D,21022.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019016,Cornwall 036D,E02003961,Cornwall 036,E06000052,Cornwall
E01018761,Cornwall 028C,8151.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018761,Cornwall 028C,E02003901,Cornwall 028,E06000052,Cornwall
E01019034,Cornwall 038B,4259.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019034,Cornwall 038B,E02003962,Cornwall 038,E06000052,Cornwall
E01019026,Cornwall 035C,16897.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019026,Cornwall 035C,E02003960,Cornwall 035,E06000052,Cornwall
E01019045,Cornwall 038C,21374.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019045,Cornwall 038C,E02003962,Cornwall 038,E06000052,Cornwall
E01019073,Cornwall 030E,13180.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019073,Cornwall 030E,E02003958,Cornwall 030,E06000052,Cornwall
E01018842,Cornwall 033B,14177.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018842,Cornwall 033B,E02003906,Cornwall 033,E06000052,Cornwall
E01019056,Cornwall 031A,2985.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019056,Cornwall 031A,E02003959,Cornwall 031,E06000052,Cornwall
E01019057,Cornwall 031B,12836.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019057,Cornwall 031B,E02003959,Cornwall 031,E06000052,Cornwall
E01018844,Cornwall 033D,10878.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018844,Cornwall 033D,E02003906,Cornwall 033,E06000052,Cornwall
E01019070,Cornwall 030B,6667.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019070,Cornwall 030B,E02003958,Cornwall 030,E06000052,Cornwall
E01018833,Cornwall 033A,13522.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018833,Cornwall 033A,E02003906,Cornwall 033,E06000052,Cornwall
E01018800,Cornwall 029D,21524.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018800,Cornwall 029D,E02003902,Cornwall 029,E06000052,Cornwall
E01018797,Cornwall 029A,5989.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018797,Cornwall 029A,E02003902,Cornwall 029,E06000052,Cornwall
E01033294,Cornwall 034E,20514.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01033294,Cornwall 034E,E02003903,Cornwall 034,E06000052,Cornwall
E01018798,Cornwall 029B,17008.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018798,Cornwall 029B,E02003902,Cornwall 029,E06000052,Cornwall
E01018774,Cornwall 028E,5474.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018774,Cornwall 028E,E02003901,Cornwall 028,E06000052,Cornwall
E01019069,Cornwall 030A,7596.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019069,Cornwall 030A,E02003958,Cornwall 030,E06000052,Cornwall
E01018799,Cornwall 029C,8116.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018799,Cornwall 029C,E02003902,Cornwall 029,E06000052,Cornwall
E01019024,Cornwall 035A,10893.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019024,Cornwall 035A,E02003960,Cornwall 035,E06000052,Cornwall
E01019075,Cornwall 027E,9044.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019075,Cornwall 027E,E02003957,Cornwall 027,E06000052,Cornwall
E01018757,Cornwall 023A,14711.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018757,Cornwall 023A,E02003898,Cornwall 023,E06000052,Cornwall
E01018831,Cornwall 032B,15602.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018831,Cornwall 032B,E02003905,Cornwall 032,E06000052,Cornwall
E01019063,Cornwall 019D,11514.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019063,Cornwall 019D,E02003953,Cornwall 019,E06000052,Cornwall
E01018795,Cornwall 022C,22028.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018795,Cornwall 022C,E02003897,Cornwall 022,E06000052,Cornwall
E01019074,Cornwall 027D,5421.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019074,Cornwall 027D,E02003957,Cornwall 027,E06000052,Cornwall
E01019054,Cornwall 024C,11121.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019054,Cornwall 024C,E02003956,Cornwall 024,E06000052,Cornwall
E01019055,Cornwall 024D,4214.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019055,Cornwall 024D,E02003956,Cornwall 024,E06000052,Cornwall
E01018766,Cornwall 028D,9794.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018766,Cornwall 028D,E02003901,Cornwall 028,E06000052,Cornwall
E01018760,Cornwall 028B,12007.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018760,Cornwall 028B,E02003901,Cornwall 028,E06000052,Cornwall
E01019076,Cornwall 027F,6956.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019076,Cornwall 027F,E02003957,Cornwall 027,E06000052,Cornwall
E01018791,Cornwall 026B,14298.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018791,Cornwall 026B,E02003900,Cornwall 026,E06000052,Cornwall
E01018789,Cornwall 026A,22389.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018789,Cornwall 026A,E02003900,Cornwall 026,E06000052,Cornwall
E01018832,Cornwall 032C,17497.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018832,Cornwall 032C,E02003905,Cornwall 032,E06000052,Cornwall
E01018794,Cornwall 025D,19540.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018794,Cornwall 025D,E02003899,Cornwall 025,E06000052,Cornwall
E01018790,Cornwall 025C,9404.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018790,Cornwall 025C,E02003899,Cornwall 025,E06000052,Cornwall
E01018796,Cornwall 022D,28717.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018796,Cornwall 022D,E02003897,Cornwall 022,E06000052,Cornwall
E01019065,Cornwall 019F,13499.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019065,Cornwall 019F,E02003953,Cornwall 019,E06000052,Cornwall
E01018759,Cornwall 028A,9241.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018759,Cornwall 028A,E02003901,Cornwall 028,E06000052,Cornwall
E01018786,Cornwall 025A,19691.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018786,Cornwall 025A,E02003899,Cornwall 025,E06000052,Cornwall
E01018788,Cornwall 025B,9788.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018788,Cornwall 025B,E02003899,Cornwall 025,E06000052,Cornwall
E01018793,Cornwall 026D,10687.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018793,Cornwall 026D,E02003900,Cornwall 026,E06000052,Cornwall
E01019036,Cornwall 027B,10519.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019036,Cornwall 027B,E02003957,Cornwall 027,E06000052,Cornwall
E01019035,Cornwall 027A,24785.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019035,Cornwall 027A,E02003957,Cornwall 027,E06000052,Cornwall
E01019037,Cornwall 027C,10231.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019037,Cornwall 027C,E02003957,Cornwall 027,E06000052,Cornwall
E01018792,Cornwall 026C,23234.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018792,Cornwall 026C,E02003900,Cornwall 026,E06000052,Cornwall
E01018763,Cornwall 023B,16592.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018763,Cornwall 023B,E02003898,Cornwall 023,E06000052,Cornwall
E01019064,Cornwall 019E,11315.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019064,Cornwall 019E,E02003953,Cornwall 019,E06000052,Cornwall
E01018787,Cornwall 022B,25575.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018787,Cornwall 022B,E02003897,Cornwall 022,E06000052,Cornwall
E01019031,Cornwall 020D,13161.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019031,Cornwall 020D,E02003954,Cornwall 020,E06000052,Cornwall
E01019023,Cornwall 021F,21519.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019023,Cornwall 021F,E02003955,Cornwall 021,E06000052,Cornwall
E01034855,Cornwall 018G,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034855,Cornwall 018G,E02003952,Cornwall 018,E06000052,Cornwall
E01019021,Cornwall 021D,17982.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019021,Cornwall 021D,E02003955,Cornwall 021,E06000052,Cornwall
E01019053,Cornwall 024B,6224.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019053,Cornwall 024B,E02003956,Cornwall 024,E06000052,Cornwall
E01019022,Cornwall 021E,8859.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019022,Cornwall 021E,E02003955,Cornwall 021,E06000052,Cornwall
E01018785,Cornwall 023D,13965.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018785,Cornwall 023D,E02003898,Cornwall 023,E06000052,Cornwall
E01019018,Cornwall 021A,23996.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019018,Cornwall 021A,E02003955,Cornwall 021,E06000052,Cornwall
E01019030,Cornwall 020C,19003.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019030,Cornwall 020C,E02003954,Cornwall 020,E06000052,Cornwall
E01034854,Cornwall 018F,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034854,Cornwall 018F,E02003952,Cornwall 018,E06000052,Cornwall
E01019019,Cornwall 021B,15736.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019019,Cornwall 021B,E02003955,Cornwall 021,E06000052,Cornwall
E01019029,Cornwall 020B,2688.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019029,Cornwall 020B,E02003954,Cornwall 020,E06000052,Cornwall
E01034853,Cornwall 018E,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034853,Cornwall 018E,E02003952,Cornwall 018,E06000052,Cornwall
E01019020,Cornwall 021C,3218.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019020,Cornwall 021C,E02003955,Cornwall 021,E06000052,Cornwall
E01019050,Cornwall 018C,15975.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019050,Cornwall 018C,E02003952,Cornwall 018,E06000052,Cornwall
E01019028,Cornwall 020A,8820.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019028,Cornwall 020A,E02003954,Cornwall 020,E06000052,Cornwall
E01019051,Cornwall 018D,7177.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019051,Cornwall 018D,E02003952,Cornwall 018,E06000052,Cornwall
E01019062,Cornwall 019C,11273.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019062,Cornwall 019C,E02003953,Cornwall 019,E06000052,Cornwall
E01018764,Cornwall 022A,17353.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018764,Cornwall 022A,E02003897,Cornwall 022,E06000052,Cornwall
E01019052,Cornwall 024A,8372.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019052,Cornwall 024A,E02003956,Cornwall 024,E06000052,Cornwall
E01034852,Cornwall 016H,,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034852,Cornwall 016H,E02003895,Cornwall 016,E06000052,Cornwall
E01019048,Cornwall 018A,17436.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019048,Cornwall 018A,E02003952,Cornwall 018,E06000052,Cornwall
E01018778,Cornwall 016D,11447.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018778,Cornwall 016D,E02003895,Cornwall 016,E06000052,Cornwall
E01019061,Cornwall 019B,19190.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019061,Cornwall 019B,E02003953,Cornwall 019,E06000052,Cornwall
E01018772,Cornwall 017D,22783.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018772,Cornwall 017D,E02003896,Cornwall 017,E06000052,Cornwall
E01018944,Cornwall 011C,10180.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018944,Cornwall 011C,E02003940,Cornwall 011,E06000052,Cornwall
E01018771,Cornwall 017C,4080.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018771,Cornwall 017C,E02003896,Cornwall 017,E06000052,Cornwall
E01018770,Cornwall 017B,4389.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018770,Cornwall 017B,E02003896,Cornwall 017,E06000052,Cornwall
E01018768,Cornwall 016B,16361.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018768,Cornwall 016B,E02003895,Cornwall 016,E06000052,Cornwall
E01034851,Cornwall 016G,,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034851,Cornwall 016G,E02003895,Cornwall 016,E06000052,Cornwall
E01034850,Cornwall 016F,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034850,Cornwall 016F,E02003895,Cornwall 016,E06000052,Cornwall
E01018767,Cornwall 017A,3275.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018767,Cornwall 017A,E02003896,Cornwall 017,E06000052,Cornwall
E01018945,Cornwall 011D,12709.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018945,Cornwall 011D,E02003940,Cornwall 011,E06000052,Cornwall
E01018931,Cornwall 015E,15694.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018931,Cornwall 015E,E02003942,Cornwall 015,E06000052,Cornwall
E01018935,Cornwall 014D,17744.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018935,Cornwall 014D,E02003941,Cornwall 014,E06000052,Cornwall
E01034849,Cornwall 016E,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034849,Cornwall 016E,E02003895,Cornwall 016,E06000052,Cornwall
E01019060,Cornwall 019A,17178.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019060,Cornwall 019A,E02003953,Cornwall 019,E06000052,Cornwall
E01018934,Cornwall 014C,21078.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018934,Cornwall 014C,E02003941,Cornwall 014,E06000052,Cornwall
E01018765,Cornwall 023C,13769.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018765,Cornwall 023C,E02003898,Cornwall 023,E06000052,Cornwall
E01018930,Cornwall 015D,1821.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018930,Cornwall 015D,E02003942,Cornwall 015,E06000052,Cornwall
E01018929,Cornwall 015C,11578.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018929,Cornwall 015C,E02003942,Cornwall 015,E06000052,Cornwall
E01018933,Cornwall 014B,2579.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018933,Cornwall 014B,E02003941,Cornwall 014,E06000052,Cornwall
E01018928,Cornwall 015B,4835.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018928,Cornwall 015B,E02003942,Cornwall 015,E06000052,Cornwall
E01018927,Cornwall 015A,8507.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018927,Cornwall 015A,E02003942,Cornwall 015,E06000052,Cornwall
E01018932,Cornwall 014A,8641.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018932,Cornwall 014A,E02003941,Cornwall 014,E06000052,Cornwall
E01018782,Cornwall 012B,11858.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018782,Cornwall 012B,E02003893,Cornwall 012,E06000052,Cornwall
E01018779,Cornwall 013D,13130.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018779,Cornwall 013D,E02003894,Cornwall 013,E06000052,Cornwall
E01018783,Cornwall 012C,13535.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018783,Cornwall 012C,E02003893,Cornwall 012,E06000052,Cornwall
E01018750,Cornwall 013A,18263.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018750,Cornwall 013A,E02003894,Cornwall 013,E06000052,Cornwall
E01018751,Cornwall 013B,5443.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018751,Cornwall 013B,E02003894,Cornwall 013,E06000052,Cornwall
E01018756,Cornwall 010D,13322.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018756,Cornwall 010D,E02003892,Cornwall 010,E06000052,Cornwall
E01018755,Cornwall 010C,18948.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018755,Cornwall 010C,E02003892,Cornwall 010,E06000052,Cornwall
E01018954,Cornwall 008A,11274.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018954,Cornwall 008A,E02003938,Cornwall 008,E06000052,Cornwall
E01018784,Cornwall 012D,9427.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018784,Cornwall 012D,E02003893,Cornwall 012,E06000052,Cornwall
E01018752,Cornwall 013C,17741.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018752,Cornwall 013C,E02003894,Cornwall 013,E06000052,Cornwall
E01018924,Cornwall 007A,11848.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018924,Cornwall 007A,E02003937,Cornwall 007,E06000052,Cornwall
E01018956,Cornwall 008C,12564.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018956,Cornwall 008C,E02003938,Cornwall 008,E06000052,Cornwall
