LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01015316,"Bournemouth, Christchurch and Poole 026A",27453.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015316,"Bournemouth, Christchurch and Poole 026A",E02003185,"Bournemouth, Christchurch and Poole 026",E06000058,"Bournemouth, Christchurch and Poole"
E01015331,"Bournemouth, Christchurch and Poole 027B",16386.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015331,"Bournemouth, Christchurch and Poole 027B",E02003184,"Bournemouth, Christchurch and Poole 027",E06000058,"Bournemouth, Christchurch and Poole"
E01015346,"Bournemouth, Christchurch and Poole 028B",12994.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015346,"Bournemouth, Christchurch and Poole 028B",E02003183,"Bournemouth, Christchurch and Poole 028",E06000058,"Bournemouth, Christchurch and Poole"
E01015348,"Bournemouth, Christchurch and Poole 028C",22558.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015348,"Bournemouth, Christchurch and Poole 028C",E02003183,"Bournemouth, Christchurch and Poole 028",E06000058,"Bournemouth, Christchurch and Poole"
E01015388,"Bournemouth, Christchurch and Poole 029C",27812.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015388,"Bournemouth, Christchurch and Poole 029C",E02003202,"Bournemouth, Christchurch and Poole 029",E06000058,"Bournemouth, Christchurch and Poole"
E01015387,"Bournemouth, Christchurch and Poole 029B",20483.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015387,"Bournemouth, Christchurch and Poole 029B",E02003202,"Bournemouth, Christchurch and Poole 029",E06000058,"Bournemouth, Christchurch and Poole"
E01015376,"Bournemouth, Christchurch and Poole 027D",20609.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015376,"Bournemouth, Christchurch and Poole 027D",E02003184,"Bournemouth, Christchurch and Poole 027",E06000058,"Bournemouth, Christchurch and Poole"
E01015330,"Bournemouth, Christchurch and Poole 017B",19752.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015330,"Bournemouth, Christchurch and Poole 017B",E02003181,"Bournemouth, Christchurch and Poole 017",E06000058,"Bournemouth, Christchurch and Poole"
E01015375,"Bournemouth, Christchurch and Poole 015D",13151.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015375,"Bournemouth, Christchurch and Poole 015D",E02003180,"Bournemouth, Christchurch and Poole 015",E06000058,"Bournemouth, Christchurch and Poole"
E01015373,"Bournemouth, Christchurch and Poole 017D",18427.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015373,"Bournemouth, Christchurch and Poole 017D",E02003181,"Bournemouth, Christchurch and Poole 017",E06000058,"Bournemouth, Christchurch and Poole"
E01015378,"Bournemouth, Christchurch and Poole 017E",25138.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015378,"Bournemouth, Christchurch and Poole 017E",E02003181,"Bournemouth, Christchurch and Poole 017",E06000058,"Bournemouth, Christchurch and Poole"
E01015382,"Bournemouth, Christchurch and Poole 022C",12123.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015382,"Bournemouth, Christchurch and Poole 022C",E02003200,"Bournemouth, Christchurch and Poole 022",E06000058,"Bournemouth, Christchurch and Poole"
E01015384,"Bournemouth, Christchurch and Poole 022E",2697.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015384,"Bournemouth, Christchurch and Poole 022E",E02003200,"Bournemouth, Christchurch and Poole 022",E06000058,"Bournemouth, Christchurch and Poole"
E01015442,"Bournemouth, Christchurch and Poole 023D",7712.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015442,"Bournemouth, Christchurch and Poole 023D",E02003201,"Bournemouth, Christchurch and Poole 023",E06000058,"Bournemouth, Christchurch and Poole"
E01015408,"Bournemouth, Christchurch and Poole 016B",19438.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015408,"Bournemouth, Christchurch and Poole 016B",E02003198,"Bournemouth, Christchurch and Poole 016",E06000058,"Bournemouth, Christchurch and Poole"
E01015443,"Bournemouth, Christchurch and Poole 023E",9874.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015443,"Bournemouth, Christchurch and Poole 023E",E02003201,"Bournemouth, Christchurch and Poole 023",E06000058,"Bournemouth, Christchurch and Poole"
E01015383,"Bournemouth, Christchurch and Poole 022D",18650.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015383,"Bournemouth, Christchurch and Poole 022D",E02003200,"Bournemouth, Christchurch and Poole 022",E06000058,"Bournemouth, Christchurch and Poole"
E01015407,"Bournemouth, Christchurch and Poole 016A",22914.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015407,"Bournemouth, Christchurch and Poole 016A",E02003198,"Bournemouth, Christchurch and Poole 016",E06000058,"Bournemouth, Christchurch and Poole"
E01015411,"Bournemouth, Christchurch and Poole 016E",24276.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015411,"Bournemouth, Christchurch and Poole 016E",E02003198,"Bournemouth, Christchurch and Poole 016",E06000058,"Bournemouth, Christchurch and Poole"
E01015380,"Bournemouth, Christchurch and Poole 022A",16320.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015380,"Bournemouth, Christchurch and Poole 022A",E02003200,"Bournemouth, Christchurch and Poole 022",E06000058,"Bournemouth, Christchurch and Poole"
E01015381,"Bournemouth, Christchurch and Poole 022B",7272.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015381,"Bournemouth, Christchurch and Poole 022B",E02003200,"Bournemouth, Christchurch and Poole 022",E06000058,"Bournemouth, Christchurch and Poole"
E01015374,"Bournemouth, Christchurch and Poole 015C",11839.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015374,"Bournemouth, Christchurch and Poole 015C",E02003180,"Bournemouth, Christchurch and Poole 015",E06000058,"Bournemouth, Christchurch and Poole"
E01015360,"Bournemouth, Christchurch and Poole 028D",28191.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015360,"Bournemouth, Christchurch and Poole 028D",E02003183,"Bournemouth, Christchurch and Poole 028",E06000058,"Bournemouth, Christchurch and Poole"
E01015377,"Bournemouth, Christchurch and Poole 015E",16000.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015377,"Bournemouth, Christchurch and Poole 015E",E02003180,"Bournemouth, Christchurch and Poole 015",E06000058,"Bournemouth, Christchurch and Poole"
E01015342,"Bournemouth, Christchurch and Poole 017C",30686.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015342,"Bournemouth, Christchurch and Poole 017C",E02003181,"Bournemouth, Christchurch and Poole 017",E06000058,"Bournemouth, Christchurch and Poole"
E01015357,"Bournemouth, Christchurch and Poole 011D",8064.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015357,"Bournemouth, Christchurch and Poole 011D",E02003178,"Bournemouth, Christchurch and Poole 011",E06000058,"Bournemouth, Christchurch and Poole"
E01015322,"Bournemouth, Christchurch and Poole 017A",26728.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015322,"Bournemouth, Christchurch and Poole 017A",E02003181,"Bournemouth, Christchurch and Poole 017",E06000058,"Bournemouth, Christchurch and Poole"
E01015321,"Bournemouth, Christchurch and Poole 015A",10433.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015321,"Bournemouth, Christchurch and Poole 015A",E02003180,"Bournemouth, Christchurch and Poole 015",E06000058,"Bournemouth, Christchurch and Poole"
E01015355,"Bournemouth, Christchurch and Poole 011C",18073.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015355,"Bournemouth, Christchurch and Poole 011C",E02003178,"Bournemouth, Christchurch and Poole 011",E06000058,"Bournemouth, Christchurch and Poole"
E01015356,"Bournemouth, Christchurch and Poole 015B",24314.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015356,"Bournemouth, Christchurch and Poole 015B",E02003180,"Bournemouth, Christchurch and Poole 015",E06000058,"Bournemouth, Christchurch and Poole"
E01015358,"Bournemouth, Christchurch and Poole 011E",15016.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015358,"Bournemouth, Christchurch and Poole 011E",E02003178,"Bournemouth, Christchurch and Poole 011",E06000058,"Bournemouth, Christchurch and Poole"
E01020361,"Bournemouth, Christchurch and Poole 031B",22917.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020361,"Bournemouth, Christchurch and Poole 031B",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole"
E01020353,"Bournemouth, Christchurch and Poole 014C",13815.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020353,"Bournemouth, Christchurch and Poole 014C",E02004237,"Bournemouth, Christchurch and Poole 014",E06000058,"Bournemouth, Christchurch and Poole"
E01020351,"Bournemouth, Christchurch and Poole 014A",27141.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020351,"Bournemouth, Christchurch and Poole 014A",E02004237,"Bournemouth, Christchurch and Poole 014",E06000058,"Bournemouth, Christchurch and Poole"
E01015340,"Bournemouth, Christchurch and Poole 012C",20784.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015340,"Bournemouth, Christchurch and Poole 012C",E02003179,"Bournemouth, Christchurch and Poole 012",E06000058,"Bournemouth, Christchurch and Poole"
E01015319,"Bournemouth, Christchurch and Poole 020D",23924.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015319,"Bournemouth, Christchurch and Poole 020D",E02003182,"Bournemouth, Christchurch and Poole 020",E06000058,"Bournemouth, Christchurch and Poole"
E01020366,"Bournemouth, Christchurch and Poole 014E",30841.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020366,"Bournemouth, Christchurch and Poole 014E",E02004237,"Bournemouth, Christchurch and Poole 014",E06000058,"Bournemouth, Christchurch and Poole"
E01015339,"Bournemouth, Christchurch and Poole 012B",12378.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015339,"Bournemouth, Christchurch and Poole 012B",E02003179,"Bournemouth, Christchurch and Poole 012",E06000058,"Bournemouth, Christchurch and Poole"
E01015338,"Bournemouth, Christchurch and Poole 012A",2993.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015338,"Bournemouth, Christchurch and Poole 012A",E02003179,"Bournemouth, Christchurch and Poole 012",E06000058,"Bournemouth, Christchurch and Poole"
E01015354,"Bournemouth, Christchurch and Poole 007F",20571.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015354,"Bournemouth, Christchurch and Poole 007F",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole"
E01015341,"Bournemouth, Christchurch and Poole 012D",4301.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015341,"Bournemouth, Christchurch and Poole 012D",E02003179,"Bournemouth, Christchurch and Poole 012",E06000058,"Bournemouth, Christchurch and Poole"
E01015359,"Bournemouth, Christchurch and Poole 010E",8445.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015359,"Bournemouth, Christchurch and Poole 010E",E02003176,"Bournemouth, Christchurch and Poole 010",E06000058,"Bournemouth, Christchurch and Poole"
E01015410,"Bournemouth, Christchurch and Poole 016D",16820.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015410,"Bournemouth, Christchurch and Poole 016D",E02003198,"Bournemouth, Christchurch and Poole 016",E06000058,"Bournemouth, Christchurch and Poole"
E01015415,"Bournemouth, Christchurch and Poole 013D",6851.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015415,"Bournemouth, Christchurch and Poole 013D",E02003197,"Bournemouth, Christchurch and Poole 013",E06000058,"Bournemouth, Christchurch and Poole"
E01015409,"Bournemouth, Christchurch and Poole 016C",10213.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015409,"Bournemouth, Christchurch and Poole 016C",E02003198,"Bournemouth, Christchurch and Poole 016",E06000058,"Bournemouth, Christchurch and Poole"
E01015379,"Bournemouth, Christchurch and Poole 008A",4798.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015379,"Bournemouth, Christchurch and Poole 008A",E02003195,"Bournemouth, Christchurch and Poole 008",E06000058,"Bournemouth, Christchurch and Poole"
E01015413,"Bournemouth, Christchurch and Poole 013B",19917.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015413,"Bournemouth, Christchurch and Poole 013B",E02003197,"Bournemouth, Christchurch and Poole 013",E06000058,"Bournemouth, Christchurch and Poole"
E01015307,"Bournemouth, Christchurch and Poole 010A",2322.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015307,"Bournemouth, Christchurch and Poole 010A",E02003176,"Bournemouth, Christchurch and Poole 010",E06000058,"Bournemouth, Christchurch and Poole"
E01015308,"Bournemouth, Christchurch and Poole 005C",8299.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015308,"Bournemouth, Christchurch and Poole 005C",E02003173,"Bournemouth, Christchurch and Poole 005",E06000058,"Bournemouth, Christchurch and Poole"
E01015309,"Bournemouth, Christchurch and Poole 010B",2462.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015309,"Bournemouth, Christchurch and Poole 010B",E02003176,"Bournemouth, Christchurch and Poole 010",E06000058,"Bournemouth, Christchurch and Poole"
E01015412,"Bournemouth, Christchurch and Poole 013A",28390.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015412,"Bournemouth, Christchurch and Poole 013A",E02003197,"Bournemouth, Christchurch and Poole 013",E06000058,"Bournemouth, Christchurch and Poole"
E01015320,"Bournemouth, Christchurch and Poole 009A",25059.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015320,"Bournemouth, Christchurch and Poole 009A",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole"
E01015343,"Bournemouth, Christchurch and Poole 007A",12033.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015343,"Bournemouth, Christchurch and Poole 007A",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole"
E01015337,"Bournemouth, Christchurch and Poole 006E",19516.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015337,"Bournemouth, Christchurch and Poole 006E",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole"
E01015323,"Bournemouth, Christchurch and Poole 009B",27934.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015323,"Bournemouth, Christchurch and Poole 009B",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole"
E01015336,"Bournemouth, Christchurch and Poole 011B",17352.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015336,"Bournemouth, Christchurch and Poole 011B",E02003178,"Bournemouth, Christchurch and Poole 011",E06000058,"Bournemouth, Christchurch and Poole"
E01015325,"Bournemouth, Christchurch and Poole 009D",28104.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015325,"Bournemouth, Christchurch and Poole 009D",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole"
E01015349,"Bournemouth, Christchurch and Poole 007B",17679.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015349,"Bournemouth, Christchurch and Poole 007B",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole"
E01015324,"Bournemouth, Christchurch and Poole 009C",19999.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015324,"Bournemouth, Christchurch and Poole 009C",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole"
E01015335,"Bournemouth, Christchurch and Poole 006D",24388.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015335,"Bournemouth, Christchurch and Poole 006D",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole"
E01015310,"Bournemouth, Christchurch and Poole 011A",6682.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015310,"Bournemouth, Christchurch and Poole 011A",E02003178,"Bournemouth, Christchurch and Poole 011",E06000058,"Bournemouth, Christchurch and Poole"
E01015352,"Bournemouth, Christchurch and Poole 007D",21029.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015352,"Bournemouth, Christchurch and Poole 007D",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole"
E01015313,"Bournemouth, Christchurch and Poole 010D",4424.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015313,"Bournemouth, Christchurch and Poole 010D",E02003176,"Bournemouth, Christchurch and Poole 010",E06000058,"Bournemouth, Christchurch and Poole"
E01015334,"Bournemouth, Christchurch and Poole 006C",14344.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015334,"Bournemouth, Christchurch and Poole 006C",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole"
E01015350,"Bournemouth, Christchurch and Poole 009E",27189.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015350,"Bournemouth, Christchurch and Poole 009E",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole"
E01015351,"Bournemouth, Christchurch and Poole 007C",25913.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015351,"Bournemouth, Christchurch and Poole 007C",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole"
E01015333,"Bournemouth, Christchurch and Poole 006B",23386.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015333,"Bournemouth, Christchurch and Poole 006B",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole"
E01015305,"Bournemouth, Christchurch and Poole 003C",6513.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015305,"Bournemouth, Christchurch and Poole 003C",E02003172,"Bournemouth, Christchurch and Poole 003",E06000058,"Bournemouth, Christchurch and Poole"
E01015332,"Bournemouth, Christchurch and Poole 006A",23753.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015332,"Bournemouth, Christchurch and Poole 006A",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole"
E01015353,"Bournemouth, Christchurch and Poole 007E",17513.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015353,"Bournemouth, Christchurch and Poole 007E",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole"
E01015304,"Bournemouth, Christchurch and Poole 005B",3497.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015304,"Bournemouth, Christchurch and Poole 005B",E02003173,"Bournemouth, Christchurch and Poole 005",E06000058,"Bournemouth, Christchurch and Poole"
E01015312,"Bournemouth, Christchurch and Poole 010C",2320.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015312,"Bournemouth, Christchurch and Poole 010C",E02003176,"Bournemouth, Christchurch and Poole 010",E06000058,"Bournemouth, Christchurch and Poole"
E01015437,"Bournemouth, Christchurch and Poole 008D",28503.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015437,"Bournemouth, Christchurch and Poole 008D",E02003195,"Bournemouth, Christchurch and Poole 008",E06000058,"Bournemouth, Christchurch and Poole"
E01015311,"Bournemouth, Christchurch and Poole 005D",22836.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015311,"Bournemouth, Christchurch and Poole 005D",E02003173,"Bournemouth, Christchurch and Poole 005",E06000058,"Bournemouth, Christchurch and Poole"
E01015435,"Bournemouth, Christchurch and Poole 008B",15937.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015435,"Bournemouth, Christchurch and Poole 008B",E02003195,"Bournemouth, Christchurch and Poole 008",E06000058,"Bournemouth, Christchurch and Poole"
E01015302,"Bournemouth, Christchurch and Poole 005A",11803.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015302,"Bournemouth, Christchurch and Poole 005A",E02003173,"Bournemouth, Christchurch and Poole 005",E06000058,"Bournemouth, Christchurch and Poole"
E01015436,"Bournemouth, Christchurch and Poole 008C",21479.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015436,"Bournemouth, Christchurch and Poole 008C",E02003195,"Bournemouth, Christchurch and Poole 008",E06000058,"Bournemouth, Christchurch and Poole"
E01015434,"Bournemouth, Christchurch and Poole 001D",30329.0,"Bournemouth, Christchurch and Poole",Rural,NHS Dorset Integrated Care Board,E01015434,"Bournemouth, Christchurch and Poole 001D",E02003194,"Bournemouth, Christchurch and Poole 001",E06000058,"Bournemouth, Christchurch and Poole"
E01015431,"Bournemouth, Christchurch and Poole 001A",29326.0,"Bournemouth, Christchurch and Poole",Rural,NHS Dorset Integrated Care Board,E01015431,"Bournemouth, Christchurch and Poole 001A",E02003194,"Bournemouth, Christchurch and Poole 001",E06000058,"Bournemouth, Christchurch and Poole"
E01034373,Dorset 024F,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034373,Dorset 024F,E02004253,Dorset 024,E06000059,Dorset
E01015432,"Bournemouth, Christchurch and Poole 001B",27692.0,"Bournemouth, Christchurch and Poole",Rural,NHS Dorset Integrated Care Board,E01015432,"Bournemouth, Christchurch and Poole 001B",E02003194,"Bournemouth, Christchurch and Poole 001",E06000058,"Bournemouth, Christchurch and Poole"
E01015301,"Bournemouth, Christchurch and Poole 003A",14657.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015301,"Bournemouth, Christchurch and Poole 003A",E02003172,"Bournemouth, Christchurch and Poole 003",E06000058,"Bournemouth, Christchurch and Poole"
E01015303,"Bournemouth, Christchurch and Poole 003B",10427.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015303,"Bournemouth, Christchurch and Poole 003B",E02003172,"Bournemouth, Christchurch and Poole 003",E06000058,"Bournemouth, Christchurch and Poole"
E01015306,"Bournemouth, Christchurch and Poole 003D",6701.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015306,"Bournemouth, Christchurch and Poole 003D",E02003172,"Bournemouth, Christchurch and Poole 003",E06000058,"Bournemouth, Christchurch and Poole"
E01020400,Dorset 024B,28276.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020400,Dorset 024B,E02004253,Dorset 024,E06000059,Dorset
E01020402,Dorset 024D,32362.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020402,Dorset 024D,E02004253,Dorset 024,E06000059,Dorset
E01020401,Dorset 024C,31607.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020401,Dorset 024C,E02004253,Dorset 024,E06000059,Dorset
E01034372,Dorset 024E,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034372,Dorset 024E,E02004253,Dorset 024,E06000059,Dorset
E01020395,Dorset 024A,31132.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020395,Dorset 024A,E02004253,Dorset 024,E06000059,Dorset
E01020392,Dorset 018C,21968.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020392,Dorset 018C,E02004250,Dorset 018,E06000059,Dorset
E01020393,Dorset 018D,7899.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020393,Dorset 018D,E02004250,Dorset 018,E06000059,Dorset
E01020394,Dorset 018E,11991.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020394,Dorset 018E,E02004250,Dorset 018,E06000059,Dorset
E01020390,Dorset 018A,19784.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020390,Dorset 018A,E02004250,Dorset 018,E06000059,Dorset
E01020375,Dorset 020A,23802.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020375,Dorset 020A,E02004251,Dorset 020,E06000059,Dorset
E01020391,Dorset 018B,29537.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020391,Dorset 018B,E02004250,Dorset 018,E06000059,Dorset
E01020376,Dorset 020B,24526.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020376,Dorset 020B,E02004251,Dorset 020,E06000059,Dorset
E01020425,Dorset 016E,25520.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020425,Dorset 016E,E02004248,Dorset 016,E06000059,Dorset
E01020422,Dorset 016B,19114.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020422,Dorset 016B,E02004248,Dorset 016,E06000059,Dorset
E01020423,Dorset 016C,28926.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020423,Dorset 016C,E02004248,Dorset 016,E06000059,Dorset
E01020424,Dorset 016D,20509.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020424,Dorset 016D,E02004248,Dorset 016,E06000059,Dorset
E01020406,Dorset 015D,30236.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020406,Dorset 015D,E02004246,Dorset 015,E06000059,Dorset
E01020566,Dorset 048D,18877.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020566,Dorset 048D,E02004289,Dorset 048,E06000059,Dorset
E01020565,Dorset 048C,13414.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020565,Dorset 048C,E02004289,Dorset 048,E06000059,Dorset
E01020562,Dorset 048A,15997.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020562,Dorset 048A,E02004289,Dorset 048,E06000059,Dorset
E01020564,Dorset 048B,7975.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020564,Dorset 048B,E02004289,Dorset 048,E06000059,Dorset
E01020563,Dorset 047A,5796.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020563,Dorset 047A,E02004288,Dorset 047,E06000059,Dorset
E01020569,Dorset 047B,2073.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020569,Dorset 047B,E02004288,Dorset 047,E06000059,Dorset
E01033200,Dorset 047C,6203.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01033200,Dorset 047C,E02004288,Dorset 047,E06000059,Dorset
