LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01015120,Plymouth 015A,23868.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015120,Plymouth 015A,E02003136,Plymouth 015,E06000026,Plymouth
E01015067,Plymouth 012E,24000.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015067,Plymouth 012E,E02003133,Plymouth 012,E06000026,Plymouth
E01015068,Plymouth 010B,22105.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015068,Plymouth 010B,E02003131,Plymouth 010,E06000026,Plymouth
E01015096,Plymouth 010E,7282.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015096,Plymouth 010E,E02003131,Plymouth 010,E06000026,Plymouth
E01020149,South Hams 001D,12742.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020149,South Hams 001D,E02004189,South Hams 001,E07000044,South Hams
E01015065,Plymouth 008C,17468.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015065,Plymouth 008C,E02003129,Plymouth 008,E06000026,Plymouth
E01015064,Plymouth 008B,25995.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015064,Plymouth 008B,E02003129,Plymouth 008,E06000026,Plymouth
E01015071,Plymouth 008D,11846.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015071,Plymouth 008D,E02003129,Plymouth 008,E06000026,Plymouth
E01015149,Plymouth 009F,1379.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015149,Plymouth 009F,E02003130,Plymouth 009,E06000026,Plymouth
E01015150,Plymouth 009G,8265.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015150,Plymouth 009G,E02003130,Plymouth 009,E06000026,Plymouth
E01015081,Plymouth 007C,5407.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015081,Plymouth 007C,E02003128,Plymouth 007,E06000026,Plymouth
E01015148,Plymouth 006E,9308.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015148,Plymouth 006E,E02003127,Plymouth 006,E06000026,Plymouth
E01015147,Plymouth 006D,11978.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015147,Plymouth 006D,E02003127,Plymouth 006,E06000026,Plymouth
E01015087,Plymouth 006B,2656.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015087,Plymouth 006B,E02003127,Plymouth 006,E06000026,Plymouth
E01015089,Plymouth 007E,9252.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015089,Plymouth 007E,E02003128,Plymouth 007,E06000026,Plymouth
E01015088,Plymouth 006C,1955.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015088,Plymouth 006C,E02003127,Plymouth 006,E06000026,Plymouth
E01015070,Plymouth 007B,14155.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015070,Plymouth 007B,E02003128,Plymouth 007,E06000026,Plymouth
E01015094,Plymouth 005E,8646.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015094,Plymouth 005E,E02003126,Plymouth 005,E06000026,Plymouth
E01015091,Plymouth 005B,16370.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015091,Plymouth 005B,E02003126,Plymouth 005,E06000026,Plymouth
E01015086,Plymouth 007D,2712.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015086,Plymouth 007D,E02003128,Plymouth 007,E06000026,Plymouth
E01015029,Plymouth 008A,13224.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015029,Plymouth 008A,E02003129,Plymouth 008,E06000026,Plymouth
E01015093,Plymouth 005D,8688.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015093,Plymouth 005D,E02003126,Plymouth 005,E06000026,Plymouth
E01020176,South Hams 002D,22004.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020176,South Hams 002D,E02004190,South Hams 002,E07000044,South Hams
E01015092,Plymouth 005C,13508.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015092,Plymouth 005C,E02003126,Plymouth 005,E06000026,Plymouth
E01015030,Plymouth 007A,2190.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015030,Plymouth 007A,E02003128,Plymouth 007,E06000026,Plymouth
E01015090,Plymouth 005A,24039.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015090,Plymouth 005A,E02003126,Plymouth 005,E06000026,Plymouth
E01034172,Torbay 013I,,Torbay,Urban,NHS Devon Integrated Care Board,E01034172,Torbay 013I,E02003166,Torbay 013,E06000027,Torbay
E01020184,South Hams 003E,14439.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020184,South Hams 003E,E02004191,South Hams 003,E07000044,South Hams
E01015221,Torbay 015C,11816.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015221,Torbay 015C,E02003168,Torbay 015,E06000027,Torbay
E01015220,Torbay 015B,17447.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015220,Torbay 015B,E02003168,Torbay 015,E06000027,Torbay
E01015271,Torbay 010E,25509.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015271,Torbay 010E,E02003163,Torbay 010,E06000027,Torbay
E01015219,Torbay 015A,8280.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015219,Torbay 015A,E02003168,Torbay 015,E06000027,Torbay
E01034171,Torbay 013H,,Torbay,Urban,NHS Devon Integrated Care Board,E01034171,Torbay 013H,E02003166,Torbay 013,E06000027,Torbay
E01015234,Torbay 014E,6356.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015234,Torbay 014E,E02003167,Torbay 014,E06000027,Torbay
E01020181,South Hams 003B,17792.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020181,South Hams 003B,E02004191,South Hams 003,E07000044,South Hams
E01015235,Torbay 014F,9148.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015235,Torbay 014F,E02003167,Torbay 014,E06000027,Torbay
E01020177,South Hams 002E,14792.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020177,South Hams 002E,E02004190,South Hams 002,E07000044,South Hams
E01015023,Plymouth 003A,3025.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015023,Plymouth 003A,E02003124,Plymouth 003,E06000026,Plymouth
E01015027,Plymouth 002A,18462.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015027,Plymouth 002A,E02003123,Plymouth 002,E06000026,Plymouth
E01020160,South Hams 002C,19328.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020160,South Hams 002C,E02004190,South Hams 002,E07000044,South Hams
E01015025,Plymouth 001A,28304.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015025,Plymouth 001A,E02003122,Plymouth 001,E06000026,Plymouth
E01015162,Plymouth 002D,6557.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015162,Plymouth 002D,E02003123,Plymouth 002,E06000026,Plymouth
E01015097,Plymouth 001B,23700.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015097,Plymouth 001B,E02003122,Plymouth 001,E06000026,Plymouth
E01015163,Plymouth 003D,11823.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015163,Plymouth 003D,E02003124,Plymouth 003,E06000026,Plymouth
E01015161,Plymouth 002C,7989.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015161,Plymouth 002C,E02003123,Plymouth 002,E06000026,Plymouth
E01015159,Plymouth 002B,7839.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015159,Plymouth 002B,E02003123,Plymouth 002,E06000026,Plymouth
E01015085,Plymouth 006A,7883.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015085,Plymouth 006A,E02003127,Plymouth 006,E06000026,Plymouth
E01015083,Plymouth 004C,2077.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015083,Plymouth 004C,E02003125,Plymouth 004,E06000026,Plymouth
E01015084,Plymouth 004D,8751.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015084,Plymouth 004D,E02003125,Plymouth 004,E06000026,Plymouth
E01015028,Plymouth 003C,2063.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015028,Plymouth 003C,E02003124,Plymouth 003,E06000026,Plymouth
E01015026,Plymouth 003B,3064.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015026,Plymouth 003B,E02003124,Plymouth 003,E06000026,Plymouth
E01015082,Plymouth 004B,4257.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015082,Plymouth 004B,E02003125,Plymouth 004,E06000026,Plymouth
E01015233,Torbay 014D,2532.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015233,Torbay 014D,E02003167,Torbay 014,E06000027,Torbay
E01020183,South Hams 003D,15080.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020183,South Hams 003D,E02004191,South Hams 003,E07000044,South Hams
E01020182,South Hams 003C,15986.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020182,South Hams 003C,E02004191,South Hams 003,E07000044,South Hams
E01020156,South Hams 004B,23237.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020156,South Hams 004B,E02004192,South Hams 004,E07000044,South Hams
E01015194,Torbay 013E,6414.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015194,Torbay 013E,E02003166,Torbay 013,E06000027,Torbay
E01015206,Torbay 012E,7695.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015206,Torbay 012E,E02003165,Torbay 012,E06000027,Torbay
E01020180,South Hams 003A,12624.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020180,South Hams 003A,E02004191,South Hams 003,E07000044,South Hams
E01015205,Torbay 012D,14765.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015205,Torbay 012D,E02003165,Torbay 012,E06000027,Torbay
E01015232,Torbay 014C,2210.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015232,Torbay 014C,E02003167,Torbay 014,E06000027,Torbay
E01015190,Torbay 013A,6640.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015190,Torbay 013A,E02003166,Torbay 013,E06000027,Torbay
E01015024,Plymouth 004A,12627.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015024,Plymouth 004A,E02003125,Plymouth 004,E06000026,Plymouth
E01015165,Plymouth 003E,22338.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015165,Plymouth 003E,E02003124,Plymouth 003,E06000026,Plymouth
E01015231,Torbay 014B,198.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015231,Torbay 014B,E02003167,Torbay 014,E06000027,Torbay
E01015192,Torbay 013C,6574.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015192,Torbay 013C,E02003166,Torbay 013,E06000027,Torbay
E01015204,Torbay 012C,8386.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015204,Torbay 012C,E02003165,Torbay 012,E06000027,Torbay
E01015193,Torbay 013D,8794.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015193,Torbay 013D,E02003166,Torbay 013,E06000027,Torbay
E01015202,Torbay 012A,16987.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015202,Torbay 012A,E02003165,Torbay 012,E06000027,Torbay
E01015229,Torbay 014A,8910.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015229,Torbay 014A,E02003167,Torbay 014,E06000027,Torbay
E01015196,Torbay 013G,1075.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015196,Torbay 013G,E02003166,Torbay 013,E06000027,Torbay
E01015191,Torbay 013B,17574.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015191,Torbay 013B,E02003166,Torbay 013,E06000027,Torbay
E01015203,Torbay 012B,21635.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015203,Torbay 012B,E02003165,Torbay 012,E06000027,Torbay
E01020150,South Hams 006C,18269.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020150,South Hams 006C,E02004194,South Hams 006,E07000044,South Hams
E01015160,Plymouth 001C,30460.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015160,Plymouth 001C,E02003122,Plymouth 001,E06000026,Plymouth
E01020144,South Hams 001A,32026.0,South Hams,Urban,NHS Devon Integrated Care Board,E01020144,South Hams 001A,E02004189,South Hams 001,E07000044,South Hams
E01020146,South Hams 001C,29187.0,South Hams,Urban,NHS Devon Integrated Care Board,E01020146,South Hams 001C,E02004189,South Hams 001,E07000044,South Hams
E01015166,Plymouth 002E,6711.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015166,Plymouth 002E,E02003123,Plymouth 002,E06000026,Plymouth
E01015164,Plymouth 001D,13032.0,Plymouth,Urban,NHS Devon Integrated Care Board,E01015164,Plymouth 001D,E02003122,Plymouth 001,E06000026,Plymouth
E01020148,South Hams 002A,16115.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020148,South Hams 002A,E02004190,South Hams 002,E07000044,South Hams
E01020145,South Hams 001B,21050.0,South Hams,Urban,NHS Devon Integrated Care Board,E01020145,South Hams 001B,E02004189,South Hams 001,E07000044,South Hams
E01020199,Teignbridge 017E,15035.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020199,Teignbridge 017E,E02004217,Teignbridge 017,E07000045,Teignbridge
E01020316,West Devon 007D,26608.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020316,West Devon 007D,E02004235,West Devon 007,E07000047,West Devon
E01020198,Teignbridge 017D,10227.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020198,Teignbridge 017D,E02004217,Teignbridge 017,E07000045,Teignbridge
E01015227,Torbay 011D,25465.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015227,Torbay 011D,E02003164,Torbay 011,E06000027,Torbay
E01015228,Torbay 011E,6773.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015228,Torbay 011E,E02003164,Torbay 011,E06000027,Torbay
E01015225,Torbay 011B,16745.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015225,Torbay 011B,E02003164,Torbay 011,E06000027,Torbay
E01015224,Torbay 011A,18450.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015224,Torbay 011A,E02003164,Torbay 011,E06000027,Torbay
E01015226,Torbay 011C,20933.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015226,Torbay 011C,E02003164,Torbay 011,E06000027,Torbay
E01015230,Torbay 011F,23105.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015230,Torbay 011F,E02003164,Torbay 011,E06000027,Torbay
E01015208,Torbay 019F,30108.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015208,Torbay 019F,E02006840,Torbay 019,E06000027,Torbay
E01015267,Torbay 010A,1702.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015267,Torbay 010A,E02003163,Torbay 010,E06000027,Torbay
E01015268,Torbay 010B,9868.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015268,Torbay 010B,E02003163,Torbay 010,E06000027,Torbay
E01015256,Torbay 008C,590.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015256,Torbay 008C,E02003161,Torbay 008,E06000027,Torbay
E01015209,Torbay 019A,9751.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015209,Torbay 019A,E02006840,Torbay 019,E06000027,Torbay
E01020170,South Hams 004C,24674.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020170,South Hams 004C,E02004192,South Hams 004,E07000044,South Hams
E01015270,Torbay 010D,7146.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015270,Torbay 010D,E02003163,Torbay 010,E06000027,Torbay
E01015255,Torbay 008B,714.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015255,Torbay 008B,E02003161,Torbay 008,E06000027,Torbay
E01015217,Torbay 008A,736.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015217,Torbay 008A,E02003161,Torbay 008,E06000027,Torbay
E01015207,Torbay 019E,15246.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015207,Torbay 019E,E02006840,Torbay 019,E06000027,Torbay
E01015261,Torbay 008D,2972.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015261,Torbay 008D,E02003161,Torbay 008,E06000027,Torbay
E01015212,Torbay 019C,7587.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015212,Torbay 019C,E02006840,Torbay 019,E06000027,Torbay
E01015214,Torbay 006A,2457.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015214,Torbay 006A,E02003159,Torbay 006,E06000027,Torbay
E01015213,Torbay 019D,12830.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015213,Torbay 019D,E02006840,Torbay 019,E06000027,Torbay
E01015215,Torbay 006B,13440.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015215,Torbay 006B,E02003159,Torbay 006,E06000027,Torbay
E01015216,Torbay 006C,5665.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015216,Torbay 006C,E02003159,Torbay 006,E06000027,Torbay
E01015269,Torbay 010C,12122.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015269,Torbay 010C,E02003163,Torbay 010,E06000027,Torbay
E01015260,Torbay 004D,1360.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015260,Torbay 004D,E02003157,Torbay 004,E06000027,Torbay
E01015210,Torbay 019B,5885.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015210,Torbay 019B,E02006840,Torbay 019,E06000027,Torbay
E01015211,Torbay 019G,22071.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015211,Torbay 019G,E02006840,Torbay 019,E06000027,Torbay
E01015218,Torbay 006D,6743.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015218,Torbay 006D,E02003159,Torbay 006,E06000027,Torbay
E01015243,Torbay 005D,16900.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015243,Torbay 005D,E02003158,Torbay 005,E06000027,Torbay
E01015241,Torbay 005B,10261.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015241,Torbay 005B,E02003158,Torbay 005,E06000027,Torbay
E01015240,Torbay 005A,6657.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015240,Torbay 005A,E02003158,Torbay 005,E06000027,Torbay
E01015258,Torbay 004B,12137.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015258,Torbay 004B,E02003157,Torbay 004,E06000027,Torbay
E01015242,Torbay 005C,6458.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015242,Torbay 005C,E02003158,Torbay 005,E06000027,Torbay
E01015259,Torbay 004C,6297.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015259,Torbay 004C,E02003157,Torbay 004,E06000027,Torbay
E01015249,Torbay 003A,8114.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015249,Torbay 003A,E02003156,Torbay 003,E06000027,Torbay
E01015251,Torbay 003C,24494.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015251,Torbay 003C,E02003156,Torbay 003,E06000027,Torbay
E01015257,Torbay 004A,1026.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015257,Torbay 004A,E02003157,Torbay 004,E06000027,Torbay
E01015239,Torbay 002D,5045.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015239,Torbay 002D,E02003155,Torbay 002,E06000027,Torbay
E01015237,Torbay 002B,14857.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015237,Torbay 002B,E02003155,Torbay 002,E06000027,Torbay
E01015254,Torbay 003F,19720.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015254,Torbay 003F,E02003156,Torbay 003,E06000027,Torbay
E01015250,Torbay 003B,19610.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015250,Torbay 003B,E02003156,Torbay 003,E06000027,Torbay
E01015238,Torbay 002C,10152.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015238,Torbay 002C,E02003155,Torbay 002,E06000027,Torbay
E01020239,Teignbridge 019D,28592.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020239,Teignbridge 019D,E02004219,Teignbridge 019,E07000045,Teignbridge
E01015263,Torbay 001B,1839.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015263,Torbay 001B,E02003154,Torbay 001,E06000027,Torbay
E01034170,Torbay 003H,,Torbay,Urban,NHS Devon Integrated Care Board,E01034170,Torbay 003H,E02003156,Torbay 003,E06000027,Torbay
E01020238,Teignbridge 019C,27439.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020238,Teignbridge 019C,E02004219,Teignbridge 019,E07000045,Teignbridge
E01015253,Torbay 003E,20560.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015253,Torbay 003E,E02003156,Torbay 003,E06000027,Torbay
E01015262,Torbay 001A,5643.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015262,Torbay 001A,E02003154,Torbay 001,E06000027,Torbay
E01020248,Teignbridge 018C,28067.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020248,Teignbridge 018C,E02004218,Teignbridge 018,E07000045,Teignbridge
E01015266,Torbay 001E,1442.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015266,Torbay 001E,E02003154,Torbay 001,E06000027,Torbay
E01034169,Torbay 003G,,Torbay,Urban,NHS Devon Integrated Care Board,E01034169,Torbay 003G,E02003156,Torbay 003,E06000027,Torbay
E01020313,West Devon 007B,9941.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020313,West Devon 007B,E02004235,West Devon 007,E07000047,West Devon
E01015265,Torbay 001D,10655.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015265,Torbay 001D,E02003154,Torbay 001,E06000027,Torbay
E01020193,Teignbridge 019B,20819.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020193,Teignbridge 019B,E02004219,Teignbridge 019,E07000045,Teignbridge
E01015236,Torbay 002A,11715.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015236,Torbay 002A,E02003155,Torbay 002,E06000027,Torbay
E01020247,Teignbridge 018B,14614.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020247,Teignbridge 018B,E02004218,Teignbridge 018,E07000045,Teignbridge
E01015264,Torbay 001C,20458.0,Torbay,Urban,NHS Devon Integrated Care Board,E01015264,Torbay 001C,E02003154,Torbay 001,E06000027,Torbay
E01020192,Teignbridge 019A,29472.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020192,Teignbridge 019A,E02004219,Teignbridge 019,E07000045,Teignbridge
E01020249,Teignbridge 018D,24901.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020249,Teignbridge 018D,E02004218,Teignbridge 018,E07000045,Teignbridge
E01020191,Teignbridge 013A,16006.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020191,Teignbridge 013A,E02004213,Teignbridge 013,E07000045,Teignbridge
E01020246,Teignbridge 018A,17729.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020246,Teignbridge 018A,E02004218,Teignbridge 018,E07000045,Teignbridge
E01020227,Teignbridge 015D,19965.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020227,Teignbridge 015D,E02004215,Teignbridge 015,E07000045,Teignbridge
E01020157,South Hams 002B,13244.0,South Hams,Rural,NHS Devon Integrated Care Board,E01020157,South Hams 002B,E02004190,South Hams 002,E07000044,South Hams
E01020315,West Devon 007C,18080.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020315,West Devon 007C,E02004235,West Devon 007,E07000047,West Devon
E01020317,West Devon 006A,20801.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020317,West Devon 006A,E02004234,West Devon 006,E07000047,West Devon
E01020342,West Devon 006D,15876.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020342,West Devon 006D,E02004234,West Devon 006,E07000047,West Devon
E01020197,Teignbridge 017C,24517.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020197,Teignbridge 017C,E02004217,Teignbridge 017,E07000045,Teignbridge
E01020341,West Devon 006C,21095.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020341,West Devon 006C,E02004234,West Devon 006,E07000047,West Devon
E01020338,West Devon 005G,20748.0,West Devon,Urban,NHS Devon Integrated Care Board,E01020338,West Devon 005G,E02004233,West Devon 005,E07000047,West Devon
E01020334,West Devon 005C,14800.0,West Devon,Urban,NHS Devon Integrated Care Board,E01020334,West Devon 005C,E02004233,West Devon 005,E07000047,West Devon
E01020336,West Devon 005E,31237.0,West Devon,Urban,NHS Devon Integrated Care Board,E01020336,West Devon 005E,E02004233,West Devon 005,E07000047,West Devon
E01020335,West Devon 005D,18699.0,West Devon,Urban,NHS Devon Integrated Care Board,E01020335,West Devon 005D,E02004233,West Devon 005,E07000047,West Devon
E01020196,Teignbridge 017B,14847.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020196,Teignbridge 017B,E02004217,Teignbridge 017,E07000045,Teignbridge
E01020215,Teignbridge 016D,28142.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020215,Teignbridge 016D,E02004216,Teignbridge 016,E07000045,Teignbridge
E01020226,Teignbridge 015C,19520.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020226,Teignbridge 015C,E02004215,Teignbridge 015,E07000045,Teignbridge
E01020214,Teignbridge 016C,21076.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020214,Teignbridge 016C,E02004216,Teignbridge 016,E07000045,Teignbridge
E01020261,Teignbridge 011E,24072.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020261,Teignbridge 011E,E02004211,Teignbridge 011,E07000045,Teignbridge
E01020194,Teignbridge 013B,30496.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020194,Teignbridge 013B,E02004213,Teignbridge 013,E07000045,Teignbridge
E01020213,Teignbridge 016B,15056.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020213,Teignbridge 016B,E02004216,Teignbridge 016,E07000045,Teignbridge
E01020225,Teignbridge 015B,9574.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020225,Teignbridge 015B,E02004215,Teignbridge 015,E07000045,Teignbridge
E01020224,Teignbridge 014D,15378.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020224,Teignbridge 014D,E02004214,Teignbridge 014,E07000045,Teignbridge
E01020212,Teignbridge 016A,7165.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020212,Teignbridge 016A,E02004216,Teignbridge 016,E07000045,Teignbridge
E01020211,Teignbridge 014A,6339.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020211,Teignbridge 014A,E02004214,Teignbridge 014,E07000045,Teignbridge
E01020209,Teignbridge 012B,19802.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020209,Teignbridge 012B,E02004212,Teignbridge 012,E07000045,Teignbridge
E01020216,Teignbridge 015A,6522.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020216,Teignbridge 015A,E02004215,Teignbridge 015,E07000045,Teignbridge
E01020218,Teignbridge 014C,8303.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020218,Teignbridge 014C,E02004214,Teignbridge 014,E07000045,Teignbridge
E01020217,Teignbridge 014B,11518.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020217,Teignbridge 014B,E02004214,Teignbridge 014,E07000045,Teignbridge
E01020195,Teignbridge 017A,15566.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020195,Teignbridge 017A,E02004217,Teignbridge 017,E07000045,Teignbridge
E01020208,Teignbridge 012A,12809.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020208,Teignbridge 012A,E02004212,Teignbridge 012,E07000045,Teignbridge
E01020260,Teignbridge 011D,26516.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020260,Teignbridge 011D,E02004211,Teignbridge 011,E07000045,Teignbridge
E01034168,Teignbridge 013F,,Teignbridge,Urban,NHS Devon Integrated Care Board,E01034168,Teignbridge 013F,E02004213,Teignbridge 013,E07000045,Teignbridge
