LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01022183,Cotswold 001C,26611.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022183,Cotswold 001C,E02004615,Cotswold 001,E07000079,Cotswold
E01022184,Cotswold 001D,23491.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022184,Cotswold 001D,E02004615,Cotswold 001,E07000079,Cotswold
E01022185,Cotswold 001E,27252.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022185,Cotswold 001E,E02004615,Cotswold 001,E07000079,Cotswold
E01022413,Stroud 012D,23379.0,Stroud,Rural,NHS Gloucestershire Integrated Care Board,E01022413,Stroud 012D,E02004662,Stroud 012,E07000082,Stroud
E01022353,Stroud 012C,27195.0,Stroud,Rural,NHS Gloucestershire Integrated Care Board,E01022353,Stroud 012C,E02004662,Stroud 012,E07000082,Stroud
E01022352,Stroud 012B,26809.0,Stroud,Rural,NHS Gloucestershire Integrated Care Board,E01022352,Stroud 012B,E02004662,Stroud 012,E07000082,Stroud
E01022227,Forest of Dean 009B,15469.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022227,Forest of Dean 009B,E02004634,Forest of Dean 009,E07000080,Forest of Dean
E01022226,Forest of Dean 009A,20516.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022226,Forest of Dean 009A,E02004634,Forest of Dean 009,E07000080,Forest of Dean
E01022254,Forest of Dean 009C,7508.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022254,Forest of Dean 009C,E02004634,Forest of Dean 009,E07000080,Forest of Dean
E01022256,Forest of Dean 009E,7578.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022256,Forest of Dean 009E,E02004634,Forest of Dean 009,E07000080,Forest of Dean
E01022257,Forest of Dean 009F,25939.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022257,Forest of Dean 009F,E02004634,Forest of Dean 009,E07000080,Forest of Dean
E01022273,Forest of Dean 010C,20570.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022273,Forest of Dean 010C,E02004635,Forest of Dean 010,E07000080,Forest of Dean
E01022272,Forest of Dean 010B,14533.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022272,Forest of Dean 010B,E02004635,Forest of Dean 010,E07000080,Forest of Dean
E01022275,Forest of Dean 010E,25662.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022275,Forest of Dean 010E,E02004635,Forest of Dean 010,E07000080,Forest of Dean
E01022274,Forest of Dean 010D,21394.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022274,Forest of Dean 010D,E02004635,Forest of Dean 010,E07000080,Forest of Dean
E01022248,Forest of Dean 010A,20051.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022248,Forest of Dean 010A,E02004635,Forest of Dean 010,E07000080,Forest of Dean
E01022263,Forest of Dean 006C,18596.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022263,Forest of Dean 006C,E02004631,Forest of Dean 006,E07000080,Forest of Dean
E01022351,Stroud 012A,16677.0,Stroud,Rural,NHS Gloucestershire Integrated Care Board,E01022351,Stroud 012A,E02004662,Stroud 012,E07000082,Stroud
E01022255,Forest of Dean 009D,26118.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022255,Forest of Dean 009D,E02004634,Forest of Dean 009,E07000080,Forest of Dean
E01022228,Forest of Dean 005A,11980.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022228,Forest of Dean 005A,E02004630,Forest of Dean 005,E07000080,Forest of Dean
E01022250,Forest of Dean 004G,13345.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022250,Forest of Dean 004G,E02004629,Forest of Dean 004,E07000080,Forest of Dean
E01022249,Forest of Dean 004F,17244.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022249,Forest of Dean 004F,E02004629,Forest of Dean 004,E07000080,Forest of Dean
E01022265,Forest of Dean 005C,12901.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022265,Forest of Dean 005C,E02004630,Forest of Dean 005,E07000080,Forest of Dean
E01022239,Forest of Dean 004D,20616.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022239,Forest of Dean 004D,E02004629,Forest of Dean 004,E07000080,Forest of Dean
E01022236,Forest of Dean 004A,17472.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022236,Forest of Dean 004A,E02004629,Forest of Dean 004,E07000080,Forest of Dean
E01022237,Forest of Dean 004B,7412.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022237,Forest of Dean 004B,E02004629,Forest of Dean 004,E07000080,Forest of Dean
E01022230,Forest of Dean 005B,21053.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022230,Forest of Dean 005B,E02004630,Forest of Dean 005,E07000080,Forest of Dean
E01022264,Forest of Dean 008C,17156.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022264,Forest of Dean 008C,E02004633,Forest of Dean 008,E07000080,Forest of Dean
E01022246,Forest of Dean 007G,25678.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022246,Forest of Dean 007G,E02004632,Forest of Dean 007,E07000080,Forest of Dean
E01022245,Forest of Dean 007F,8784.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022245,Forest of Dean 007F,E02004632,Forest of Dean 007,E07000080,Forest of Dean
E01022243,Forest of Dean 007D,10684.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022243,Forest of Dean 007D,E02004632,Forest of Dean 007,E07000080,Forest of Dean
E01022242,Forest of Dean 007C,11140.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022242,Forest of Dean 007C,E02004632,Forest of Dean 007,E07000080,Forest of Dean
E01022241,Forest of Dean 007B,12384.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022241,Forest of Dean 007B,E02004632,Forest of Dean 007,E07000080,Forest of Dean
E01022244,Forest of Dean 007E,15827.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022244,Forest of Dean 007E,E02004632,Forest of Dean 007,E07000080,Forest of Dean
E01022229,Forest of Dean 007A,19336.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022229,Forest of Dean 007A,E02004632,Forest of Dean 007,E07000080,Forest of Dean
E01022234,Forest of Dean 006A,22048.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022234,Forest of Dean 006A,E02004631,Forest of Dean 006,E07000080,Forest of Dean
E01022231,Forest of Dean 008A,15159.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022231,Forest of Dean 008A,E02004633,Forest of Dean 008,E07000080,Forest of Dean
E01022268,Forest of Dean 008D,15477.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022268,Forest of Dean 008D,E02004633,Forest of Dean 008,E07000080,Forest of Dean
E01022232,Forest of Dean 008B,20686.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022232,Forest of Dean 008B,E02004633,Forest of Dean 008,E07000080,Forest of Dean
E01022269,Forest of Dean 008E,21693.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022269,Forest of Dean 008E,E02004633,Forest of Dean 008,E07000080,Forest of Dean
E01022238,Forest of Dean 004C,2729.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022238,Forest of Dean 004C,E02004629,Forest of Dean 004,E07000080,Forest of Dean
E01022240,Forest of Dean 004E,10767.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022240,Forest of Dean 004E,E02004629,Forest of Dean 004,E07000080,Forest of Dean
E01022253,Forest of Dean 006B,18083.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022253,Forest of Dean 006B,E02004631,Forest of Dean 006,E07000080,Forest of Dean
E01022252,Forest of Dean 003B,20170.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022252,Forest of Dean 003B,E02004628,Forest of Dean 003,E07000080,Forest of Dean
E01022251,Forest of Dean 003A,11666.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022251,Forest of Dean 003A,E02004628,Forest of Dean 003,E07000080,Forest of Dean
E01022260,Forest of Dean 003E,16756.0,Forest of Dean,Urban,NHS Gloucestershire Integrated Care Board,E01022260,Forest of Dean 003E,E02004628,Forest of Dean 003,E07000080,Forest of Dean
E01022235,Forest of Dean 001B,18274.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022235,Forest of Dean 001B,E02004626,Forest of Dean 001,E07000080,Forest of Dean
E01022271,Forest of Dean 001E,17928.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022271,Forest of Dean 001E,E02004626,Forest of Dean 001,E07000080,Forest of Dean
E01022261,Forest of Dean 002A,18505.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022261,Forest of Dean 002A,E02004627,Forest of Dean 002,E07000080,Forest of Dean
E01022262,Forest of Dean 002B,17693.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022262,Forest of Dean 002B,E02004627,Forest of Dean 002,E07000080,Forest of Dean
E01022267,Forest of Dean 002C,17672.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022267,Forest of Dean 002C,E02004627,Forest of Dean 002,E07000080,Forest of Dean
E01022270,Forest of Dean 001D,13419.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022270,Forest of Dean 001D,E02004626,Forest of Dean 001,E07000080,Forest of Dean
E01022233,Forest of Dean 001A,17484.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022233,Forest of Dean 001A,E02004626,Forest of Dean 001,E07000080,Forest of Dean
E01022221,Cotswold 010A,23045.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022221,Cotswold 010A,E02004624,Cotswold 010,E07000079,Cotswold
E01022201,Cotswold 004C,19046.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022201,Cotswold 004C,E02004618,Cotswold 004,E07000079,Cotswold
E01022454,Tewkesbury 008C,18412.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022454,Tewkesbury 008C,E02004673,Tewkesbury 008,E07000083,Tewkesbury
E01022114,Cheltenham 014B,32080.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022114,Cheltenham 014B,E02004613,Cheltenham 014,E07000078,Cheltenham
E01022129,Cheltenham 015B,28624.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022129,Cheltenham 015B,E02004614,Cheltenham 015,E07000078,Cheltenham
E01022128,Cheltenham 015A,32554.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022128,Cheltenham 015A,E02004614,Cheltenham 015,E07000078,Cheltenham
E01022171,Cheltenham 013E,32750.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022171,Cheltenham 013E,E02004612,Cheltenham 013,E07000078,Cheltenham
E01022172,Cheltenham 013F,31317.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022172,Cheltenham 013F,E02004612,Cheltenham 013,E07000078,Cheltenham
E01022110,Cheltenham 012E,25505.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022110,Cheltenham 012E,E02004611,Cheltenham 012,E07000078,Cheltenham
E01022113,Cheltenham 014A,32366.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022113,Cheltenham 014A,E02004613,Cheltenham 014,E07000078,Cheltenham
E01022191,Cotswold 008A,26135.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022191,Cotswold 008A,E02004622,Cotswold 008,E07000079,Cotswold
E01022195,Cotswold 007B,29283.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022195,Cotswold 007B,E02004621,Cotswold 007,E07000079,Cotswold
E01022197,Cotswold 006E,32405.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022197,Cotswold 006E,E02004620,Cotswold 006,E07000079,Cotswold
E01022187,Cotswold 004B,17866.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022187,Cotswold 004B,E02004618,Cotswold 004,E07000079,Cotswold
E01022109,Cheltenham 012D,32114.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022109,Cheltenham 012D,E02004611,Cheltenham 012,E07000078,Cheltenham
E01022112,Cheltenham 012G,32615.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022112,Cheltenham 012G,E02004611,Cheltenham 012,E07000078,Cheltenham
E01022105,Cheltenham 012C,32797.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022105,Cheltenham 012C,E02004611,Cheltenham 012,E07000078,Cheltenham
E01034779,Cheltenham 012H,,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01034779,Cheltenham 012H,E02004611,Cheltenham 012,E07000078,Cheltenham
E01022132,Cheltenham 006B,7564.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022132,Cheltenham 006B,E02004605,Cheltenham 006,E07000078,Cheltenham
E01022145,Cheltenham 002C,29383.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022145,Cheltenham 002C,E02004601,Cheltenham 002,E07000078,Cheltenham
E01022130,Cheltenham 015C,31772.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022130,Cheltenham 015C,E02004614,Cheltenham 015,E07000078,Cheltenham
E01022118,Cheltenham 014D,32823.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022118,Cheltenham 014D,E02004613,Cheltenham 014,E07000078,Cheltenham
E01022111,Cheltenham 012F,31092.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022111,Cheltenham 012F,E02004611,Cheltenham 012,E07000078,Cheltenham
E01022174,Cheltenham 011E,28374.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022174,Cheltenham 011E,E02004610,Cheltenham 011,E07000078,Cheltenham
E01022138,Cheltenham 011D,32426.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022138,Cheltenham 011D,E02004610,Cheltenham 011,E07000078,Cheltenham
E01022119,Cheltenham 009C,31131.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022119,Cheltenham 009C,E02004608,Cheltenham 009,E07000078,Cheltenham
E01022115,Cheltenham 014C,29524.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022115,Cheltenham 014C,E02004613,Cheltenham 014,E07000078,Cheltenham
E01022135,Cheltenham 011A,31126.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022135,Cheltenham 011A,E02004610,Cheltenham 011,E07000078,Cheltenham
E01022137,Cheltenham 011C,29062.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022137,Cheltenham 011C,E02004610,Cheltenham 011,E07000078,Cheltenham
E01022136,Cheltenham 011B,28125.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022136,Cheltenham 011B,E02004610,Cheltenham 011,E07000078,Cheltenham
E01022170,Cheltenham 013D,32257.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022170,Cheltenham 013D,E02004612,Cheltenham 013,E07000078,Cheltenham
E01022167,Cheltenham 013A,32319.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022167,Cheltenham 013A,E02004612,Cheltenham 013,E07000078,Cheltenham
E01022169,Cheltenham 013C,18516.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022169,Cheltenham 013C,E02004612,Cheltenham 013,E07000078,Cheltenham
E01022173,Cheltenham 013G,12924.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022173,Cheltenham 013G,E02004612,Cheltenham 013,E07000078,Cheltenham
E01022168,Cheltenham 013B,31721.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022168,Cheltenham 013B,E02004612,Cheltenham 013,E07000078,Cheltenham
E01022108,Cheltenham 010C,28455.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022108,Cheltenham 010C,E02004609,Cheltenham 010,E07000078,Cheltenham
E01022107,Cheltenham 010B,28375.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022107,Cheltenham 010B,E02004609,Cheltenham 010,E07000078,Cheltenham
E01022106,Cheltenham 010A,29879.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022106,Cheltenham 010A,E02004609,Cheltenham 010,E07000078,Cheltenham
E01022148,Cheltenham 007A,15158.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022148,Cheltenham 007A,E02004606,Cheltenham 007,E07000078,Cheltenham
E01022123,Cheltenham 010D,26238.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022123,Cheltenham 010D,E02004609,Cheltenham 010,E07000078,Cheltenham
E01022104,Cheltenham 012B,27156.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022104,Cheltenham 012B,E02004611,Cheltenham 012,E07000078,Cheltenham
E01022116,Cheltenham 009A,29292.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022116,Cheltenham 009A,E02004608,Cheltenham 009,E07000078,Cheltenham
E01022117,Cheltenham 009B,20112.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022117,Cheltenham 009B,E02004608,Cheltenham 009,E07000078,Cheltenham
E01022126,Cheltenham 009F,19287.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022126,Cheltenham 009F,E02004608,Cheltenham 009,E07000078,Cheltenham
E01022125,Cheltenham 009E,28846.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022125,Cheltenham 009E,E02004608,Cheltenham 009,E07000078,Cheltenham
E01022100,Cheltenham 008A,27851.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022100,Cheltenham 008A,E02004607,Cheltenham 008,E07000078,Cheltenham
E01034780,Cheltenham 012I,,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01034780,Cheltenham 012I,E02004611,Cheltenham 012,E07000078,Cheltenham
E01022124,Cheltenham 009D,10112.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022124,Cheltenham 009D,E02004608,Cheltenham 009,E07000078,Cheltenham
E01022102,Cheltenham 008C,13914.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022102,Cheltenham 008C,E02004607,Cheltenham 008,E07000078,Cheltenham
E01022127,Cheltenham 009G,22257.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022127,Cheltenham 009G,E02004608,Cheltenham 009,E07000078,Cheltenham
E01022150,Cheltenham 007C,14693.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022150,Cheltenham 007C,E02004606,Cheltenham 007,E07000078,Cheltenham
E01022156,Cheltenham 007E,12949.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022156,Cheltenham 007E,E02004606,Cheltenham 007,E07000078,Cheltenham
E01022101,Cheltenham 008B,28494.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022101,Cheltenham 008B,E02004607,Cheltenham 008,E07000078,Cheltenham
E01034778,Cheltenham 007H,,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01034778,Cheltenham 007H,E02004606,Cheltenham 007,E07000078,Cheltenham
E01022149,Cheltenham 007B,10448.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022149,Cheltenham 007B,E02004606,Cheltenham 007,E07000078,Cheltenham
E01022142,Cheltenham 008F,21958.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022142,Cheltenham 008F,E02004607,Cheltenham 008,E07000078,Cheltenham
E01022133,Cheltenham 006C,5439.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022133,Cheltenham 006C,E02004605,Cheltenham 006,E07000078,Cheltenham
E01022134,Cheltenham 006D,9522.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022134,Cheltenham 006D,E02004605,Cheltenham 006,E07000078,Cheltenham
E01022153,Cheltenham 004D,9583.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022153,Cheltenham 004D,E02004603,Cheltenham 004,E07000078,Cheltenham
E01034777,Cheltenham 007G,,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01034777,Cheltenham 007G,E02004606,Cheltenham 007,E07000078,Cheltenham
E01022154,Cheltenham 004E,18375.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022154,Cheltenham 004E,E02004603,Cheltenham 004,E07000078,Cheltenham
E01022155,Cheltenham 007D,16663.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022155,Cheltenham 007D,E02004606,Cheltenham 007,E07000078,Cheltenham
E01022152,Cheltenham 004C,2368.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022152,Cheltenham 004C,E02004603,Cheltenham 004,E07000078,Cheltenham
E01022141,Cheltenham 008E,25003.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022141,Cheltenham 008E,E02004607,Cheltenham 008,E07000078,Cheltenham
E01022131,Cheltenham 006A,5117.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022131,Cheltenham 006A,E02004605,Cheltenham 006,E07000078,Cheltenham
E01022151,Cheltenham 004B,12411.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022151,Cheltenham 004B,E02004603,Cheltenham 004,E07000078,Cheltenham
E01022140,Cheltenham 008D,26381.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022140,Cheltenham 008D,E02004607,Cheltenham 008,E07000078,Cheltenham
E01022157,Cheltenham 005D,6880.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022157,Cheltenham 005D,E02004604,Cheltenham 005,E07000078,Cheltenham
E01022159,Cheltenham 005E,9418.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022159,Cheltenham 005E,E02004604,Cheltenham 005,E07000078,Cheltenham
E01022139,Cheltenham 004A,24320.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022139,Cheltenham 004A,E02004603,Cheltenham 004,E07000078,Cheltenham
E01022164,Cheltenham 001B,5916.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022164,Cheltenham 001B,E02004600,Cheltenham 001,E07000078,Cheltenham
E01022144,Cheltenham 002B,25214.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022144,Cheltenham 002B,E02004601,Cheltenham 002,E07000078,Cheltenham
E01022163,Cheltenham 001A,22797.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022163,Cheltenham 001A,E02004600,Cheltenham 001,E07000078,Cheltenham
E01022143,Cheltenham 002A,30681.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022143,Cheltenham 002A,E02004601,Cheltenham 002,E07000078,Cheltenham
E01022166,Cheltenham 001D,25247.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022166,Cheltenham 001D,E02004600,Cheltenham 001,E07000078,Cheltenham
E01022165,Cheltenham 001C,21876.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022165,Cheltenham 001C,E02004600,Cheltenham 001,E07000078,Cheltenham
E01022432,Tewkesbury 011E,26461.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022432,Tewkesbury 011E,E02007035,Tewkesbury 011,E07000083,Tewkesbury
E01034815,Tewkesbury 011D,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034815,Tewkesbury 011D,E02007035,Tewkesbury 011,E07000083,Tewkesbury
E01022438,Tewkesbury 010E,32519.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022438,Tewkesbury 010E,E02007034,Tewkesbury 010,E07000083,Tewkesbury
E01034814,Tewkesbury 011B,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034814,Tewkesbury 011B,E02007035,Tewkesbury 011,E07000083,Tewkesbury
E01022147,Cheltenham 005C,2178.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022147,Cheltenham 005C,E02004604,Cheltenham 005,E07000078,Cheltenham
E01022121,Cheltenham 005B,7726.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022121,Cheltenham 005B,E02004604,Cheltenham 005,E07000078,Cheltenham
E01022122,Cheltenham 003A,3984.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022122,Cheltenham 003A,E02004602,Cheltenham 003,E07000078,Cheltenham
E01022162,Cheltenham 003D,19483.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022162,Cheltenham 003D,E02004602,Cheltenham 003,E07000078,Cheltenham
E01022120,Cheltenham 005A,4937.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022120,Cheltenham 005A,E02004604,Cheltenham 005,E07000078,Cheltenham
E01022160,Cheltenham 003B,6078.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022160,Cheltenham 003B,E02004602,Cheltenham 003,E07000078,Cheltenham
E01022161,Cheltenham 003C,13001.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022161,Cheltenham 003C,E02004602,Cheltenham 003,E07000078,Cheltenham
E01032940,Tewkesbury 001H,31122.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01032940,Tewkesbury 001H,E02004666,Tewkesbury 001,E07000083,Tewkesbury
E01032939,Tewkesbury 001G,28820.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01032939,Tewkesbury 001G,E02004666,Tewkesbury 001,E07000083,Tewkesbury
E01022460,Tewkesbury 002E,20126.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022460,Tewkesbury 002E,E02004667,Tewkesbury 002,E07000083,Tewkesbury
E01022437,Tewkesbury 010D,24146.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022437,Tewkesbury 010D,E02007034,Tewkesbury 010,E07000083,Tewkesbury
E01034813,Tewkesbury 011A,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034813,Tewkesbury 011A,E02007035,Tewkesbury 011,E07000083,Tewkesbury
E01022439,Tewkesbury 010C,30802.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022439,Tewkesbury 010C,E02007034,Tewkesbury 010,E07000083,Tewkesbury
E01034812,Tewkesbury 010B,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034812,Tewkesbury 010B,E02007034,Tewkesbury 010,E07000083,Tewkesbury
E01034811,Tewkesbury 010A,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034811,Tewkesbury 010A,E02007034,Tewkesbury 010,E07000083,Tewkesbury
E01022453,Tewkesbury 004D,26656.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022453,Tewkesbury 004D,E02004669,Tewkesbury 004,E07000083,Tewkesbury
E01032938,Tewkesbury 001F,24545.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01032938,Tewkesbury 001F,E02004666,Tewkesbury 001,E07000083,Tewkesbury
