LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01014746,North Somerset 023B,12966.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014746,North Somerset 023B,E02003087,North Somerset 023,E06000024,North Somerset
E01014745,North Somerset 024C,24539.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014745,North Somerset 024C,E02003088,North Somerset 024,E06000024,North Somerset
E01014749,North Somerset 024F,31684.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014749,North Somerset 024F,E02003088,North Somerset 024,E06000024,North Somerset
E01032666,North Somerset 026B,18888.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032666,North Somerset 026B,E02006845,North Somerset 026,E06000024,North Somerset
E01014765,North Somerset 014B,26336.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014765,North Somerset 014B,E02003078,North Somerset 014,E06000024,North Somerset
E01014764,North Somerset 014A,19633.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014764,North Somerset 014A,E02003078,North Somerset 014,E06000024,North Somerset
E01014773,North Somerset 014C,23422.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014773,North Somerset 014C,E02003078,North Somerset 014,E06000024,North Somerset
E01014838,North Somerset 016E,21430.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014838,North Somerset 016E,E02003080,North Somerset 016,E06000024,North Somerset
E01032673,North Somerset 026F,10701.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032673,North Somerset 026F,E02006845,North Somerset 026,E06000024,North Somerset
E01032672,North Somerset 026E,25803.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032672,North Somerset 026E,E02006845,North Somerset 026,E06000024,North Somerset
E01014815,North Somerset 017C,9463.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014815,North Somerset 017C,E02003081,North Somerset 017,E06000024,North Somerset
E01014845,North Somerset 018E,21740.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014845,North Somerset 018E,E02003082,North Somerset 018,E06000024,North Somerset
E01014816,North Somerset 017D,26526.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014816,North Somerset 017D,E02003081,North Somerset 017,E06000024,North Somerset
E01014836,North Somerset 016D,13441.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014836,North Somerset 016D,E02003080,North Somerset 016,E06000024,North Somerset
E01014820,North Somerset 016B,11904.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014820,North Somerset 016B,E02003080,North Somerset 016,E06000024,North Somerset
E01032667,North Somerset 026C,21221.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032667,North Somerset 026C,E02006845,North Somerset 026,E06000024,North Somerset
E01014819,North Somerset 017F,25617.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014819,North Somerset 017F,E02003081,North Somerset 017,E06000024,North Somerset
E01014835,North Somerset 016C,6799.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014835,North Somerset 016C,E02003080,North Somerset 016,E06000024,North Somerset
E01014818,North Somerset 017E,30999.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014818,North Somerset 017E,E02003081,North Somerset 017,E06000024,North Somerset
E01014817,North Somerset 016A,22757.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014817,North Somerset 016A,E02003080,North Somerset 016,E06000024,North Somerset
E01014826,North Somerset 015F,24107.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014826,North Somerset 015F,E02003079,North Somerset 015,E06000024,North Somerset
E01014827,North Somerset 015G,8817.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014827,North Somerset 015G,E02003079,North Somerset 015,E06000024,North Somerset
E01014825,North Somerset 015E,26345.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014825,North Somerset 015E,E02003079,North Somerset 015,E06000024,North Somerset
E01032668,North Somerset 026D,22509.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032668,North Somerset 026D,E02006845,North Somerset 026,E06000024,North Somerset
E01014824,North Somerset 015D,24160.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014824,North Somerset 015D,E02003079,North Somerset 015,E06000024,North Somerset
E01014823,North Somerset 015C,30015.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014823,North Somerset 015C,E02003079,North Somerset 015,E06000024,North Somerset
E01014822,North Somerset 015B,31922.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014822,North Somerset 015B,E02003079,North Somerset 015,E06000024,North Somerset
E01014854,North Somerset 013D,24535.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014854,North Somerset 013D,E02003077,North Somerset 013,E06000024,North Somerset
E01014739,North Somerset 011C,25523.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014739,North Somerset 011C,E02003075,North Somerset 011,E06000024,North Somerset
E01014740,North Somerset 011D,23057.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014740,North Somerset 011D,E02003075,North Somerset 011,E06000024,North Somerset
E01014738,North Somerset 011B,27044.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014738,North Somerset 011B,E02003075,North Somerset 011,E06000024,North Somerset
E01014737,North Somerset 011A,32773.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014737,North Somerset 011A,E02003075,North Somerset 011,E06000024,North Somerset
E01014778,North Somerset 009D,32531.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014778,North Somerset 009D,E02003073,North Somerset 009,E06000024,North Somerset
E01014777,North Somerset 009C,29776.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014777,North Somerset 009C,E02003073,North Somerset 009,E06000024,North Somerset
E01014776,North Somerset 009B,32076.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014776,North Somerset 009B,E02003073,North Somerset 009,E06000024,North Somerset
E01014784,North Somerset 008E,27667.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014784,North Somerset 008E,E02003072,North Somerset 008,E06000024,North Somerset
E01014775,North Somerset 009A,31417.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014775,North Somerset 009A,E02003073,North Somerset 009,E06000024,North Somerset
E01014860,North Somerset 012F,19900.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014860,North Somerset 012F,E02003076,North Somerset 012,E06000024,North Somerset
E01014857,North Somerset 012C,24937.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014857,North Somerset 012C,E02003076,North Somerset 012,E06000024,North Somerset
E01014859,North Somerset 012E,29220.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014859,North Somerset 012E,E02003076,North Somerset 012,E06000024,North Somerset
E01014855,North Somerset 012A,31186.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014855,North Somerset 012A,E02003076,North Somerset 012,E06000024,North Somerset
E01014858,North Somerset 012D,21350.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014858,North Somerset 012D,E02003076,North Somerset 012,E06000024,North Somerset
E01014856,North Somerset 012B,21679.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014856,North Somerset 012B,E02003076,North Somerset 012,E06000024,North Somerset
E01014785,North Somerset 008F,29037.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014785,North Somerset 008F,E02003072,North Somerset 008,E06000024,North Somerset
E01014762,North Somerset 010D,29114.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014762,North Somerset 010D,E02003074,North Somerset 010,E06000024,North Somerset
E01014761,North Somerset 010C,29882.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014761,North Somerset 010C,E02003074,North Somerset 010,E06000024,North Somerset
E01014756,North Somerset 010A,20504.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014756,North Somerset 010A,E02003074,North Somerset 010,E06000024,North Somerset
E01014501,Bristol 041A,7041.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014501,Bristol 041A,E02003052,Bristol 041,E06000023,"Bristol, City of"
E01014506,Bristol 041D,24197.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014506,Bristol 041D,E02003052,Bristol 041,E06000023,"Bristol, City of"
E01014849,North Somerset 006B,29643.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014849,North Somerset 006B,E02003070,North Somerset 006,E06000024,North Somerset
E01014504,Bristol 041B,21462.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014504,Bristol 041B,E02003052,Bristol 041,E06000023,"Bristol, City of"
E01033364,Bristol 039H,13349.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01033364,Bristol 039H,E02003050,Bristol 039,E06000023,"Bristol, City of"
E01014733,Bristol 040B,18856.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014733,Bristol 040B,E02003051,Bristol 040,E06000023,"Bristol, City of"
E01014505,Bristol 041C,22238.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014505,Bristol 041C,E02003052,Bristol 041,E06000023,"Bristol, City of"
E01033362,Bristol 039G,10340.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01033362,Bristol 039G,E02003050,Bristol 039,E06000023,"Bristol, City of"
E01014700,Bristol 036E,25217.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014700,Bristol 036E,E02003047,Bristol 036,E06000023,"Bristol, City of"
E01033361,Bristol 039F,4598.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01033361,Bristol 039F,E02003050,Bristol 039,E06000023,"Bristol, City of"
E01014763,North Somerset 010E,22434.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014763,North Somerset 010E,E02003074,North Somerset 010,E06000024,North Somerset
E01014757,North Somerset 010B,27863.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014757,North Somerset 010B,E02003074,North Somerset 010,E06000024,North Somerset
E01014760,North Somerset 007E,22806.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014760,North Somerset 007E,E02003071,North Somerset 007,E06000024,North Somerset
E01014751,North Somerset 007B,15437.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014751,North Somerset 007B,E02003071,North Somerset 007,E06000024,North Somerset
E01014750,North Somerset 007A,19067.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014750,North Somerset 007A,E02003071,North Somerset 007,E06000024,North Somerset
E01014753,North Somerset 007C,14293.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014753,North Somerset 007C,E02003071,North Somerset 007,E06000024,North Somerset
E01014755,North Somerset 007D,27199.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014755,North Somerset 007D,E02003071,North Somerset 007,E06000024,North Somerset
E01014752,North Somerset 005A,28890.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014752,North Somerset 005A,E02003069,North Somerset 005,E06000024,North Somerset
E01014754,North Somerset 005B,26176.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014754,North Somerset 005B,E02003069,North Somerset 005,E06000024,North Somerset
E01014759,North Somerset 005D,32501.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014759,North Somerset 005D,E02003069,North Somerset 005,E06000024,North Somerset
E01014803,North Somerset 025A,22490.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014803,North Somerset 025A,E02003089,North Somerset 025,E06000024,North Somerset
E01014834,North Somerset 025D,2548.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014834,North Somerset 025D,E02003089,North Somerset 025,E06000024,North Somerset
E01014804,North Somerset 022A,15641.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014804,North Somerset 022A,E02003086,North Somerset 022,E06000024,North Somerset
E01014808,North Somerset 022D,22787.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014808,North Somerset 022D,E02003086,North Somerset 022,E06000024,North Somerset
E01014831,North Somerset 021C,156.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014831,North Somerset 021C,E02003085,North Somerset 021,E06000024,North Somerset
E01014828,North Somerset 025C,3307.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014828,North Somerset 025C,E02003089,North Somerset 025,E06000024,North Somerset
E01035214,North Somerset 023H,,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01035214,North Somerset 023H,E02003087,North Somerset 023,E06000024,North Somerset
E01014833,North Somerset 021E,1030.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014833,North Somerset 021E,E02003085,North Somerset 021,E06000024,North Somerset
E01014770,North Somerset 023D,21875.0,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014770,North Somerset 023D,E02003087,North Somerset 023,E06000024,North Somerset
E01035216,North Somerset 027G,,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01035216,North Somerset 027G,E02006846,North Somerset 027,E06000024,North Somerset
E01014832,North Somerset 021D,353.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014832,North Somerset 021D,E02003085,North Somerset 021,E06000024,North Somerset
E01014829,North Somerset 021A,1748.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014829,North Somerset 021A,E02003085,North Somerset 021,E06000024,North Somerset
E01035213,North Somerset 023G,,North Somerset,Rural,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01035213,North Somerset 023G,E02003087,North Somerset 023,E06000024,North Somerset
E01035215,North Somerset 027F,,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01035215,North Somerset 027F,E02006846,North Somerset 027,E06000024,North Somerset
E01014809,North Somerset 020E,7498.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014809,North Somerset 020E,E02003084,North Somerset 020,E06000024,North Somerset
E01014806,North Somerset 022B,4317.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014806,North Somerset 022B,E02003086,North Somerset 022,E06000024,North Somerset
E01014807,North Somerset 022C,7147.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014807,North Somerset 022C,E02003086,North Somerset 022,E06000024,North Somerset
E01014830,North Somerset 021B,8083.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014830,North Somerset 021B,E02003085,North Somerset 021,E06000024,North Somerset
E01014802,North Somerset 020D,4656.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014802,North Somerset 020D,E02003084,North Somerset 020,E06000024,North Somerset
E01014801,North Somerset 020C,1069.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014801,North Somerset 020C,E02003084,North Somerset 020,E06000024,North Somerset
E01014799,North Somerset 020A,3493.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014799,North Somerset 020A,E02003084,North Somerset 020,E06000024,North Somerset
E01014800,North Somerset 020B,545.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014800,North Somerset 020B,E02003084,North Somerset 020,E06000024,North Somerset
E01014841,North Somerset 018A,7155.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014841,North Somerset 018A,E02003082,North Somerset 018,E06000024,North Somerset
E01014844,North Somerset 018D,1813.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014844,North Somerset 018D,E02003082,North Somerset 018,E06000024,North Somerset
E01014843,North Somerset 018C,13733.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014843,North Somerset 018C,E02003082,North Somerset 018,E06000024,North Somerset
E01032669,North Somerset 027B,21204.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032669,North Somerset 027B,E02006846,North Somerset 027,E06000024,North Somerset
E01032671,North Somerset 027D,19518.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032671,North Somerset 027D,E02006846,North Somerset 027,E06000024,North Somerset
E01032679,North Somerset 027E,23523.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032679,North Somerset 027E,E02006846,North Somerset 027,E06000024,North Somerset
E01014811,North Somerset 020F,8545.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014811,North Somerset 020F,E02003084,North Somerset 020,E06000024,North Somerset
E01032670,North Somerset 027C,16666.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032670,North Somerset 027C,E02006846,North Somerset 027,E06000024,North Somerset
E01014812,North Somerset 017A,18007.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014812,North Somerset 017A,E02003081,North Somerset 017,E06000024,North Somerset
E01014813,North Somerset 017B,17895.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014813,North Somerset 017B,E02003081,North Somerset 017,E06000024,North Somerset
E01014846,North Somerset 018F,18600.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014846,North Somerset 018F,E02003082,North Somerset 018,E06000024,North Somerset
E01014839,North Somerset 026A,19793.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014839,North Somerset 026A,E02006845,North Somerset 026,E06000024,North Somerset
E01014840,North Somerset 016F,12846.0,North Somerset,Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014840,North Somerset 016F,E02003080,North Somerset 016,E06000024,North Somerset
E01014725,Bristol 052E,27319.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014725,Bristol 052E,E02003063,Bristol 052,E06000023,"Bristol, City of"
E01014722,Bristol 052C,22322.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014722,Bristol 052C,E02003063,Bristol 052,E06000023,"Bristol, City of"
E01014723,Bristol 052D,23169.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014723,Bristol 052D,E02003063,Bristol 052,E06000023,"Bristol, City of"
E01032515,Bristol 053F,1665.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01032515,Bristol 053F,E02003064,Bristol 053,E06000023,"Bristol, City of"
E01014611,Bristol 052A,21270.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014611,Bristol 052A,E02003063,Bristol 052,E06000023,"Bristol, City of"
E01014612,Bristol 052B,9132.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014612,Bristol 052B,E02003063,Bristol 052,E06000023,"Bristol, City of"
E01014707,Bristol 049F,14910.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014707,Bristol 049F,E02003060,Bristol 049,E06000023,"Bristol, City of"
E01014706,Bristol 049E,2676.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014706,Bristol 049E,E02003060,Bristol 049,E06000023,"Bristol, City of"
E01014595,Bristol 051B,2108.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014595,Bristol 051B,E02003062,Bristol 051,E06000023,"Bristol, City of"
E01014596,Bristol 051C,1470.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014596,Bristol 051C,E02003062,Bristol 051,E06000023,"Bristol, City of"
E01014515,Bristol 050A,4064.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014515,Bristol 050A,E02003061,Bristol 050,E06000023,"Bristol, City of"
E01014593,Bristol 051A,334.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014593,Bristol 051A,E02003062,Bristol 051,E06000023,"Bristol, City of"
E01014594,Bristol 048A,359.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014594,Bristol 048A,E02003059,Bristol 048,E06000023,"Bristol, City of"
E01014600,Bristol 048D,7965.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014600,Bristol 048D,E02003059,Bristol 048,E06000023,"Bristol, City of"
E01014522,Bristol 050D,4031.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014522,Bristol 050D,E02003061,Bristol 050,E06000023,"Bristol, City of"
E01014599,Bristol 048C,20116.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014599,Bristol 048C,E02003059,Bristol 048,E06000023,"Bristol, City of"
E01014580,Bristol 045B,379.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014580,Bristol 045B,E02003056,Bristol 045,E06000023,"Bristol, City of"
E01014521,Bristol 046D,10716.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014521,Bristol 046D,E02003057,Bristol 046,E06000023,"Bristol, City of"
E01014610,Bristol 047D,3439.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014610,Bristol 047D,E02003058,Bristol 047,E06000023,"Bristol, City of"
E01014704,Bristol 049C,11746.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014704,Bristol 049C,E02003060,Bristol 049,E06000023,"Bristol, City of"
E01014705,Bristol 049D,23920.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014705,Bristol 049D,E02003060,Bristol 049,E06000023,"Bristol, City of"
E01014607,Bristol 047A,11390.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014607,Bristol 047A,E02003058,Bristol 047,E06000023,"Bristol, City of"
E01014608,Bristol 047B,3118.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014608,Bristol 047B,E02003058,Bristol 047,E06000023,"Bristol, City of"
E01014702,Bristol 049A,20740.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014702,Bristol 049A,E02003060,Bristol 049,E06000023,"Bristol, City of"
E01014614,Bristol 047F,16919.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014614,Bristol 047F,E02003058,Bristol 047,E06000023,"Bristol, City of"
E01014703,Bristol 049B,2246.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014703,Bristol 049B,E02003060,Bristol 049,E06000023,"Bristol, City of"
E01014609,Bristol 047C,6571.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014609,Bristol 047C,E02003058,Bristol 047,E06000023,"Bristol, City of"
E01014581,Bristol 045C,477.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014581,Bristol 045C,E02003056,Bristol 045,E06000023,"Bristol, City of"
E01014583,Bristol 044B,573.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014583,Bristol 044B,E02003055,Bristol 044,E06000023,"Bristol, City of"
E01014708,Bristol 049G,15316.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014708,Bristol 049G,E02003060,Bristol 049,E06000023,"Bristol, City of"
E01014536,Bristol 043D,3177.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014536,Bristol 043D,E02003054,Bristol 043,E06000023,"Bristol, City of"
E01014613,Bristol 047E,15211.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014613,Bristol 047E,E02003058,Bristol 047,E06000023,"Bristol, City of"
E01014582,Bristol 045D,1426.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014582,Bristol 045D,E02003056,Bristol 045,E06000023,"Bristol, City of"
E01014647,Bristol 044D,2467.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014647,Bristol 044D,E02003055,Bristol 044,E06000023,"Bristol, City of"
E01014585,Bristol 044C,416.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014585,Bristol 044C,E02003055,Bristol 044,E06000023,"Bristol, City of"
E01014598,Bristol 048B,22534.0,"Bristol, City of",Urban,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E01014598,Bristol 048B,E02003059,Bristol 048,E06000023,"Bristol, City of"
