LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01014383,Bath and North East Somerset 021B,26882.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014383,Bath and North East Somerset 021B,E02003005,Bath and North East Somerset 021,E06000022,Bath and North East Somerset
E01014382,Bath and North East Somerset 021A,28239.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014382,Bath and North East Somerset 021A,E02003005,Bath and North East Somerset 021,E06000022,Bath and North East Somerset
E01014411,Bath and North East Somerset 004C,30867.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014411,Bath and North East Somerset 004C,E02002988,Bath and North East Somerset 004,E06000022,Bath and North East Somerset
E01014410,Bath and North East Somerset 004B,32506.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014410,Bath and North East Somerset 004B,E02002988,Bath and North East Somerset 004,E06000022,Bath and North East Somerset
E01014413,Bath and North East Somerset 007E,31003.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014413,Bath and North East Somerset 007E,E02002991,Bath and North East Somerset 007,E06000022,Bath and North East Somerset
E01014409,Bath and North East Somerset 004A,18201.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014409,Bath and North East Somerset 004A,E02002988,Bath and North East Somerset 004,E06000022,Bath and North East Somerset
E01014478,Bath and North East Somerset 005B,12295.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014478,Bath and North East Somerset 005B,E02002989,Bath and North East Somerset 005,E06000022,Bath and North East Somerset
E01014477,Bath and North East Somerset 005A,32001.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014477,Bath and North East Somerset 005A,E02002989,Bath and North East Somerset 005,E06000022,Bath and North East Somerset
E01014373,Bath and North East Somerset 010A,23644.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014373,Bath and North East Somerset 010A,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset
E01014375,Bath and North East Somerset 010C,22770.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014375,Bath and North East Somerset 010C,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset
E01014389,Bath and North East Somerset 018C,29674.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014389,Bath and North East Somerset 018C,E02003002,Bath and North East Somerset 018,E06000022,Bath and North East Somerset
E01014387,Bath and North East Somerset 018A,28318.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014387,Bath and North East Somerset 018A,E02003002,Bath and North East Somerset 018,E06000022,Bath and North East Somerset
E01014416,Bath and North East Somerset 017B,27788.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014416,Bath and North East Somerset 017B,E02003001,Bath and North East Somerset 017,E06000022,Bath and North East Somerset
E01014431,Bath and North East Somerset 019A,16051.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014431,Bath and North East Somerset 019A,E02003003,Bath and North East Somerset 019,E06000022,Bath and North East Somerset
E01014434,Bath and North East Somerset 019D,30206.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014434,Bath and North East Somerset 019D,E02003003,Bath and North East Somerset 019,E06000022,Bath and North East Somerset
E01014388,Bath and North East Somerset 018B,32497.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014388,Bath and North East Somerset 018B,E02003002,Bath and North East Somerset 018,E06000022,Bath and North East Somerset
E01014390,Bath and North East Somerset 018D,3758.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014390,Bath and North East Somerset 018D,E02003002,Bath and North East Somerset 018,E06000022,Bath and North East Somerset
E01014456,Bath and North East Somerset 015B,25357.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014456,Bath and North East Somerset 015B,E02002999,Bath and North East Somerset 015,E06000022,Bath and North East Somerset
E01014417,Bath and North East Somerset 017C,30880.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014417,Bath and North East Somerset 017C,E02003001,Bath and North East Somerset 017,E06000022,Bath and North East Somerset
E01014438,Bath and North East Somerset 014D,14778.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014438,Bath and North East Somerset 014D,E02002998,Bath and North East Somerset 014,E06000022,Bath and North East Somerset
E01034534,Wiltshire 031E,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034534,Wiltshire 031E,E02006684,Wiltshire 031,E06000054,Wiltshire
E01034533,Wiltshire 031D,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034533,Wiltshire 031D,E02006684,Wiltshire 031,E06000054,Wiltshire
E01032097,Wiltshire 033B,31333.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032097,Wiltshire 033B,E02006686,Wiltshire 033,E06000054,Wiltshire
E01032087,Wiltshire 031C,11882.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032087,Wiltshire 031C,E02006684,Wiltshire 031,E06000054,Wiltshire
E01032078,Wiltshire 030B,20987.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032078,Wiltshire 030B,E02006683,Wiltshire 030,E06000054,Wiltshire
E01032048,Wiltshire 027D,15210.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032048,Wiltshire 027D,E02006682,Wiltshire 027,E06000054,Wiltshire
E01034531,Wiltshire 027G,,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034531,Wiltshire 027G,E02006682,Wiltshire 027,E06000054,Wiltshire
E01032058,Wiltshire 023A,26276.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032058,Wiltshire 023A,E02006681,Wiltshire 023,E06000054,Wiltshire
E01032043,Wiltshire 021A,25463.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032043,Wiltshire 021A,E02006679,Wiltshire 021,E06000054,Wiltshire
E01031890,Wiltshire 017C,27803.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031890,Wiltshire 017C,E02006659,Wiltshire 017,E06000054,Wiltshire
E01014461,Bath and North East Somerset 011A,9117.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014461,Bath and North East Somerset 011A,E02002995,Bath and North East Somerset 011,E06000022,Bath and North East Somerset
E01014481,Bath and North East Somerset 012C,28870.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014481,Bath and North East Somerset 012C,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset
E01014435,Bath and North East Somerset 014A,31764.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014435,Bath and North East Somerset 014A,E02002998,Bath and North East Somerset 014,E06000022,Bath and North East Somerset
E01014473,Bath and North East Somerset 013A,29622.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014473,Bath and North East Somerset 013A,E02002997,Bath and North East Somerset 013,E06000022,Bath and North East Somerset
E01014484,Bath and North East Somerset 012F,26970.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014484,Bath and North East Somerset 012F,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset
E01014474,Bath and North East Somerset 013B,17849.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014474,Bath and North East Somerset 013B,E02002997,Bath and North East Somerset 013,E06000022,Bath and North East Somerset
E01014380,Bath and North East Somerset 012A,32636.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014380,Bath and North East Somerset 012A,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset
E01035208,Bath and North East Somerset 013F,,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01035208,Bath and North East Somerset 013F,E02002997,Bath and North East Somerset 013,E06000022,Bath and North East Somerset
E01014464,Bath and North East Somerset 011D,3774.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014464,Bath and North East Somerset 011D,E02002995,Bath and North East Somerset 011,E06000022,Bath and North East Somerset
E01014407,Bath and North East Somerset 009C,9836.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014407,Bath and North East Somerset 009C,E02002993,Bath and North East Somerset 009,E06000022,Bath and North East Somerset
E01032045,Wiltshire 027A,30013.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032045,Wiltshire 027A,E02006682,Wiltshire 027,E06000054,Wiltshire
E01032059,Wiltshire 023B,24715.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032059,Wiltshire 023B,E02006681,Wiltshire 023,E06000054,Wiltshire
E01014377,Bath and North East Somerset 010E,30918.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014377,Bath and North East Somerset 010E,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset
E01014374,Bath and North East Somerset 010B,27670.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014374,Bath and North East Somerset 010B,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset
E01014376,Bath and North East Somerset 010D,32269.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014376,Bath and North East Somerset 010D,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset
E01031888,Wiltshire 017A,28030.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031888,Wiltshire 017A,E02006659,Wiltshire 017,E06000054,Wiltshire
E01031929,Wiltshire 017D,29897.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031929,Wiltshire 017D,E02006659,Wiltshire 017,E06000054,Wiltshire
E01031930,Wiltshire 017E,28061.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031930,Wiltshire 017E,E02006659,Wiltshire 017,E06000054,Wiltshire
E01031950,Wiltshire 008C,17841.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031950,Wiltshire 008C,E02006651,Wiltshire 008,E06000054,Wiltshire
E01034527,Wiltshire 018I,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034527,Wiltshire 018I,E02006660,Wiltshire 018,E06000054,Wiltshire
E01031889,Wiltshire 017B,13364.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031889,Wiltshire 017B,E02006659,Wiltshire 017,E06000054,Wiltshire
E01034526,Wiltshire 018H,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034526,Wiltshire 018H,E02006660,Wiltshire 018,E06000054,Wiltshire
E01031957,Wiltshire 005A,23671.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031957,Wiltshire 005A,E02006648,Wiltshire 005,E06000054,Wiltshire
E01032102,Wiltshire 032D,26571.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032102,Wiltshire 032D,E02006685,Wiltshire 032,E06000054,Wiltshire
E01034537,Wiltshire 032G,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034537,Wiltshire 032G,E02006685,Wiltshire 032,E06000054,Wiltshire
E01034536,Wiltshire 032F,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034536,Wiltshire 032F,E02006685,Wiltshire 032,E06000054,Wiltshire
E01032100,Wiltshire 032B,22976.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032100,Wiltshire 032B,E02006685,Wiltshire 032,E06000054,Wiltshire
E01034535,Wiltshire 032E,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034535,Wiltshire 032E,E02006685,Wiltshire 032,E06000054,Wiltshire
E01032080,Wiltshire 030D,31121.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032080,Wiltshire 030D,E02006683,Wiltshire 030,E06000054,Wiltshire
E01032079,Wiltshire 030C,20268.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032079,Wiltshire 030C,E02006683,Wiltshire 030,E06000054,Wiltshire
E01032077,Wiltshire 030A,22902.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032077,Wiltshire 030A,E02006683,Wiltshire 030,E06000054,Wiltshire
E01032057,Wiltshire 021C,25807.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032057,Wiltshire 021C,E02006679,Wiltshire 021,E06000054,Wiltshire
E01032044,Wiltshire 021B,27486.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032044,Wiltshire 021B,E02006679,Wiltshire 021,E06000054,Wiltshire
E01032688,Wiltshire 025E,25933.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032688,Wiltshire 025E,E02006637,Wiltshire 025,E06000054,Wiltshire
E01031855,Wiltshire 026C,31063.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031855,Wiltshire 026C,E02006638,Wiltshire 026,E06000054,Wiltshire
E01031856,Wiltshire 026D,9314.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031856,Wiltshire 026D,E02006638,Wiltshire 026,E06000054,Wiltshire
E01031852,Wiltshire 025C,23352.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031852,Wiltshire 025C,E02006637,Wiltshire 025,E06000054,Wiltshire
E01031853,Wiltshire 026A,16800.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031853,Wiltshire 026A,E02006638,Wiltshire 026,E06000054,Wiltshire
E01031851,Wiltshire 025B,10052.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031851,Wiltshire 025B,E02006637,Wiltshire 025,E06000054,Wiltshire
E01031854,Wiltshire 026B,8441.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031854,Wiltshire 026B,E02006638,Wiltshire 026,E06000054,Wiltshire
E01031850,Wiltshire 025A,21563.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031850,Wiltshire 025A,E02006637,Wiltshire 025,E06000054,Wiltshire
E01032693,Wiltshire 025H,24182.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032693,Wiltshire 025H,E02006637,Wiltshire 025,E06000054,Wiltshire
E01031846,Wiltshire 028B,17109.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031846,Wiltshire 028B,E02006639,Wiltshire 028,E06000054,Wiltshire
E01032068,Wiltshire 022D,15916.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032068,Wiltshire 022D,E02006680,Wiltshire 022,E06000054,Wiltshire
E01034529,Wiltshire 021H,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034529,Wiltshire 021H,E02006679,Wiltshire 021,E06000054,Wiltshire
E01032073,Wiltshire 020D,18812.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032073,Wiltshire 020D,E02006678,Wiltshire 020,E06000054,Wiltshire
E01032062,Wiltshire 022A,4988.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032062,Wiltshire 022A,E02006680,Wiltshire 022,E06000054,Wiltshire
E01032065,Wiltshire 020C,16313.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032065,Wiltshire 020C,E02006678,Wiltshire 020,E06000054,Wiltshire
E01032074,Wiltshire 020E,23518.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032074,Wiltshire 020E,E02006678,Wiltshire 020,E06000054,Wiltshire
E01034528,Wiltshire 021G,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034528,Wiltshire 021G,E02006679,Wiltshire 021,E06000054,Wiltshire
E01032063,Wiltshire 020A,15460.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032063,Wiltshire 020A,E02006678,Wiltshire 020,E06000054,Wiltshire
E01032064,Wiltshire 020B,6087.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032064,Wiltshire 020B,E02006678,Wiltshire 020,E06000054,Wiltshire
E01031942,Wiltshire 018E,18501.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031942,Wiltshire 018E,E02006660,Wiltshire 018,E06000054,Wiltshire
E01031904,Wiltshire 013B,25398.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031904,Wiltshire 013B,E02006655,Wiltshire 013,E06000054,Wiltshire
E01031903,Wiltshire 016D,30762.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031903,Wiltshire 016D,E02006658,Wiltshire 016,E06000054,Wiltshire
E01034525,Wiltshire 016F,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034525,Wiltshire 016F,E02006658,Wiltshire 016,E06000054,Wiltshire
E01031901,Wiltshire 016B,12772.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031901,Wiltshire 016B,E02006658,Wiltshire 016,E06000054,Wiltshire
E01034524,Wiltshire 016E,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034524,Wiltshire 016E,E02006658,Wiltshire 016,E06000054,Wiltshire
E01031902,Wiltshire 016C,19418.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031902,Wiltshire 016C,E02006658,Wiltshire 016,E06000054,Wiltshire
E01031896,Wiltshire 015B,6911.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031896,Wiltshire 015B,E02006657,Wiltshire 015,E06000054,Wiltshire
E01031898,Wiltshire 015D,15911.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031898,Wiltshire 015D,E02006657,Wiltshire 015,E06000054,Wiltshire
E01031897,Wiltshire 015C,23793.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031897,Wiltshire 015C,E02006657,Wiltshire 015,E06000054,Wiltshire
E01032691,Wiltshire 015G,19640.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032691,Wiltshire 015G,E02006657,Wiltshire 015,E06000054,Wiltshire
E01031921,Wiltshire 014B,31703.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031921,Wiltshire 014B,E02006656,Wiltshire 014,E06000054,Wiltshire
E01031924,Wiltshire 014E,30283.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031924,Wiltshire 014E,E02006656,Wiltshire 014,E06000054,Wiltshire
E01031906,Wiltshire 010B,28568.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031906,Wiltshire 010B,E02006653,Wiltshire 010,E06000054,Wiltshire
E01031928,Wiltshire 011F,3405.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031928,Wiltshire 011F,E02006654,Wiltshire 011,E06000054,Wiltshire
E01031913,Wiltshire 011C,30018.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031913,Wiltshire 011C,E02006654,Wiltshire 011,E06000054,Wiltshire
E01031927,Wiltshire 010G,30842.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031927,Wiltshire 010G,E02006653,Wiltshire 010,E06000054,Wiltshire
E01031917,Wiltshire 011D,12502.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031917,Wiltshire 011D,E02006654,Wiltshire 011,E06000054,Wiltshire
E01031912,Wiltshire 011B,9636.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031912,Wiltshire 011B,E02006654,Wiltshire 011,E06000054,Wiltshire
E01031909,Wiltshire 010D,27965.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031909,Wiltshire 010D,E02006653,Wiltshire 010,E06000054,Wiltshire
E01031911,Wiltshire 011A,8510.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031911,Wiltshire 011A,E02006654,Wiltshire 011,E06000054,Wiltshire
E01031926,Wiltshire 010F,18213.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031926,Wiltshire 010F,E02006653,Wiltshire 010,E06000054,Wiltshire
E01031905,Wiltshire 010A,31682.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031905,Wiltshire 010A,E02006653,Wiltshire 010,E06000054,Wiltshire
E01031910,Wiltshire 009B,24842.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031910,Wiltshire 009B,E02006652,Wiltshire 009,E06000054,Wiltshire
E01031925,Wiltshire 010E,15293.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031925,Wiltshire 010E,E02006653,Wiltshire 010,E06000054,Wiltshire
E01031908,Wiltshire 010C,16382.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031908,Wiltshire 010C,E02006653,Wiltshire 010,E06000054,Wiltshire
E01031920,Wiltshire 009F,27262.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031920,Wiltshire 009F,E02006652,Wiltshire 009,E06000054,Wiltshire
E01031915,Wiltshire 009D,31062.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031915,Wiltshire 009D,E02006652,Wiltshire 009,E06000054,Wiltshire
E01031919,Wiltshire 009E,31219.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031919,Wiltshire 009E,E02006652,Wiltshire 009,E06000054,Wiltshire
E01031907,Wiltshire 009A,32418.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031907,Wiltshire 009A,E02006652,Wiltshire 009,E06000054,Wiltshire
E01031914,Wiltshire 009C,7719.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031914,Wiltshire 009C,E02006652,Wiltshire 009,E06000054,Wiltshire
E01031876,Wiltshire 028E,16602.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031876,Wiltshire 028E,E02006639,Wiltshire 028,E06000054,Wiltshire
E01031845,Wiltshire 028A,16414.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031845,Wiltshire 028A,E02006639,Wiltshire 028,E06000054,Wiltshire
E01031922,Wiltshire 014C,27200.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031922,Wiltshire 014C,E02006656,Wiltshire 014,E06000054,Wiltshire
E01031923,Wiltshire 014D,31744.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031923,Wiltshire 014D,E02006656,Wiltshire 014,E06000054,Wiltshire
E01031916,Wiltshire 014A,15948.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031916,Wiltshire 014A,E02006656,Wiltshire 014,E06000054,Wiltshire
E01034523,Wiltshire 013F,,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034523,Wiltshire 013F,E02006655,Wiltshire 013,E06000054,Wiltshire
E01031918,Wiltshire 011E,26264.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031918,Wiltshire 011E,E02006654,Wiltshire 011,E06000054,Wiltshire
E01031939,Wiltshire 008A,26747.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031939,Wiltshire 008A,E02006651,Wiltshire 008,E06000054,Wiltshire
E01031959,Wiltshire 005C,27198.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031959,Wiltshire 005C,E02006648,Wiltshire 005,E06000054,Wiltshire
E01031949,Wiltshire 002D,30562.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031949,Wiltshire 002D,E02006645,Wiltshire 002,E06000054,Wiltshire
E01031941,Wiltshire 018D,25848.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031941,Wiltshire 018D,E02006660,Wiltshire 018,E06000054,Wiltshire
