lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01034525,Wiltshire 016F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1379.32,48.71,55.35,85.24,63.1,70.85,74.17,74.17,63.1,79.7,95.2,128.41,147.23,110.7,104.06,78.6,52.03,33.21,15.5
E01031901,Wiltshire 016B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1543.16,81.92,76.38,78.6,84.13,94.1,101.84,97.42,67.53,79.7,115.13,117.34,148.34,102.95,97.42,85.24,53.14,28.78,33.21
E01034524,Wiltshire 016E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1350.54,55.35,60.88,44.28,32.1,42.07,54.24,58.67,66.42,50.92,55.35,83.02,91.88,97.42,94.1,122.88,125.09,92.99,122.88
E01031902,Wiltshire 016C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2035.77,181.55,148.34,104.06,97.42,107.38,191.51,185.98,170.48,99.63,119.56,120.66,127.3,116.24,86.35,86.35,49.82,23.25,19.93
E01031896,Wiltshire 015B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1615.11,104.06,104.06,86.35,70.85,91.88,122.88,131.73,105.16,88.56,78.6,125.09,117.34,108.49,76.38,81.92,48.71,39.85,33.21
E01031898,Wiltshire 015D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1993.71,92.99,98.52,261.25,241.33,80.81,99.63,123.98,98.52,81.92,109.59,116.24,107.38,110.7,94.1,94.1,80.81,45.39,56.46
E01031897,Wiltshire 015C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2180.79,95.2,114.02,164.94,132.84,97.42,110.7,120.66,123.98,122.88,192.62,204.8,162.73,127.3,95.2,128.41,97.42,50.92,38.74
E01032691,Wiltshire 015G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1588.54,83.02,105.16,114.02,112.91,73.06,91.88,108.49,104.06,105.16,153.87,128.41,111.81,79.7,57.56,57.56,48.71,31.0,22.14
E01031921,Wiltshire 014B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1459.03,60.88,63.1,89.67,91.88,77.49,94.1,87.45,56.46,99.63,116.24,153.87,133.95,132.84,78.6,56.46,24.35,23.25,18.82
E01031924,Wiltshire 014E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1751.27,79.7,94.1,94.1,123.98,106.27,135.05,91.88,109.59,137.27,139.48,180.44,151.66,129.52,84.13,40.96,32.1,11.07,9.96
E01031906,Wiltshire 010B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1509.95,61.99,63.1,91.88,68.63,97.42,130.63,148.34,85.24,105.16,108.49,140.59,122.88,98.52,69.74,66.42,33.21,12.18,5.54
E01031928,Wiltshire 011F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1367.14,81.92,78.6,60.88,56.46,90.77,84.13,88.56,73.06,79.7,71.96,109.59,96.31,94.1,87.45,75.28,37.64,56.46,44.28
E01031913,Wiltshire 011C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1699.24,79.7,96.31,76.38,88.56,58.67,83.02,98.52,115.13,102.95,115.13,126.2,147.23,106.27,122.88,116.24,68.63,44.28,53.14
E01031927,Wiltshire 010G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1379.32,73.06,81.92,58.67,65.31,54.24,68.63,61.99,73.06,69.74,86.35,91.88,107.38,106.27,99.63,101.84,96.31,55.35,27.68
E01031917,Wiltshire 011D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1563.08,84.13,68.63,80.81,67.53,97.42,147.23,123.98,122.88,80.81,87.45,120.66,114.02,91.88,61.99,58.67,58.67,38.74,57.56
E01031912,Wiltshire 011B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1697.03,65.31,74.17,79.7,50.92,108.49,197.05,141.7,92.99,115.13,130.63,105.16,91.88,76.38,58.67,66.42,60.88,77.49,104.06
E01031909,Wiltshire 010D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1409.21,70.85,69.74,77.49,66.42,67.53,37.64,77.49,67.53,71.96,86.35,119.56,104.06,99.63,96.31,126.2,75.28,50.92,44.28
E01031911,Wiltshire 011A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1502.2,66.42,88.56,119.56,105.16,83.02,96.31,107.38,115.13,91.88,122.88,96.31,122.88,76.38,65.31,50.92,43.17,24.35,26.57
E01031926,Wiltshire 010F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1679.32,90.77,105.16,102.95,88.56,84.13,110.7,128.41,118.45,92.99,89.67,117.34,118.45,116.24,100.74,65.31,57.56,53.14,38.74
E01031905,Wiltshire 010A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1495.56,55.35,67.53,84.13,128.41,97.42,53.14,58.67,60.88,78.6,92.99,167.16,162.73,135.05,92.99,85.24,28.78,32.1,14.39
E01031910,Wiltshire 009B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1702.57,118.45,104.06,92.99,91.88,94.1,118.45,123.98,119.56,114.02,132.84,128.41,125.09,86.35,88.56,73.06,43.17,25.46,22.14
E01031925,Wiltshire 010E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1511.06,95.2,105.16,108.49,90.77,73.06,118.45,104.06,123.98,101.84,102.95,76.38,102.95,58.67,69.74,63.1,38.74,36.53,40.96
E01031908,Wiltshire 010C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1935.04,123.98,142.8,106.27,117.34,106.27,166.05,125.09,139.48,118.45,135.05,153.87,118.45,108.49,67.53,65.31,56.46,43.17,40.96
E01031920,Wiltshire 009F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1343.9,64.21,78.6,74.17,71.96,67.53,102.95,110.7,79.7,88.56,94.1,114.02,118.45,87.45,55.35,36.53,44.28,29.89,25.46
E01031915,Wiltshire 009D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1731.35,112.91,65.31,81.92,74.17,106.27,158.3,122.88,107.38,114.02,90.77,142.8,122.88,96.31,85.24,71.96,59.78,49.82,68.63
E01031919,Wiltshire 009E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1822.12,50.92,110.7,142.8,160.51,80.81,47.6,50.92,83.02,109.59,170.48,180.44,141.7,96.31,89.67,102.95,102.95,58.67,42.07
E01031907,Wiltshire 009A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2647.94,95.2,115.13,178.23,209.22,150.55,139.48,107.38,126.2,151.66,221.4,311.07,262.36,176.01,123.98,90.77,73.06,55.35,60.88
E01031914,Wiltshire 009C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1497.77,109.59,102.95,111.81,121.77,91.88,116.24,100.74,88.56,114.02,104.06,100.74,114.02,47.6,56.46,54.24,25.46,25.46,12.18
E01031876,Wiltshire 028E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1671.57,58.67,68.63,69.74,91.88,54.24,65.31,63.1,53.14,96.31,109.59,158.3,150.55,151.66,104.06,125.09,128.41,64.21,58.67
E01031845,Wiltshire 028A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1848.69,54.24,66.42,68.63,80.81,85.24,71.96,105.16,61.99,77.49,96.31,160.51,189.3,174.91,143.91,166.05,116.24,73.06,56.46
E01031922,Wiltshire 014C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1370.47,92.99,60.88,47.6,65.31,75.28,100.74,111.81,94.1,99.63,99.63,105.16,138.38,94.1,56.46,68.63,28.78,22.14,8.86
E01031923,Wiltshire 014D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1376.0,55.35,69.74,67.53,64.21,88.56,90.77,106.27,68.63,64.21,81.92,125.09,131.73,111.81,85.24,76.38,48.71,25.46,14.39
E01031916,Wiltshire 014A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1470.1,88.56,86.35,100.74,81.92,49.82,69.74,112.91,81.92,94.1,95.2,107.38,114.02,110.7,87.45,73.06,43.17,39.85,33.21
E01034523,Wiltshire 013F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1659.39,97.42,63.1,53.14,54.24,89.67,171.58,142.8,94.1,74.17,67.53,104.06,94.1,111.81,79.7,75.28,67.53,66.42,152.77
E01031918,Wiltshire 011E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2779.68,136.16,132.84,122.88,101.84,129.52,180.44,145.02,159.41,151.66,173.8,187.08,193.72,159.41,141.7,164.94,177.12,162.73,159.41
E01031939,Wiltshire 008A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2651.26,112.91,164.94,161.62,143.91,81.92,79.7,111.81,125.09,149.44,201.47,251.29,242.43,190.4,184.87,180.44,121.77,96.31,50.92
E01031959,Wiltshire 005C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2107.73,85.24,95.2,123.98,109.59,67.53,99.63,95.2,88.56,114.02,163.84,147.23,167.16,143.91,131.73,132.84,132.84,92.99,116.24
E01031949,Wiltshire 002D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2024.7,49.82,92.99,123.98,108.49,75.28,98.52,114.02,92.99,106.27,161.62,169.37,189.3,133.95,135.05,147.23,92.99,65.31,67.53
E01031941,Wiltshire 018D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1952.75,79.7,92.99,128.41,85.24,91.88,92.99,95.2,89.67,98.52,140.59,162.73,158.3,122.88,130.63,136.16,101.84,69.74,75.28
E01031933,Wiltshire 018C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1999.24,146.12,161.62,132.84,121.77,91.88,110.7,119.56,156.09,118.45,137.27,123.98,111.81,94.1,78.6,95.2,80.81,52.03,66.42
E01031932,Wiltshire 018B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1735.78,83.02,87.45,85.24,70.85,58.67,61.99,76.38,98.52,86.35,107.38,107.38,108.49,131.73,141.7,156.09,94.1,88.56,91.88
E01031931,Wiltshire 018A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2113.26,107.38,136.16,116.24,87.45,69.74,107.38,106.27,116.24,117.34,148.34,154.98,152.77,132.84,109.59,156.09,123.98,92.99,77.49
E01031952,Wiltshire 018F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2599.24,150.55,123.98,145.02,126.2,125.09,142.8,174.91,174.91,157.19,162.73,194.83,202.58,167.16,156.09,146.12,114.02,73.06,61.99
E01031940,Wiltshire 008B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2446.47,104.06,132.84,148.34,111.81,77.49,95.2,98.52,86.35,156.09,197.05,190.4,202.58,219.19,167.16,168.26,142.8,74.17,74.17
E01031951,Wiltshire 008D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1455.7,49.82,49.82,83.02,92.99,147.23,70.85,86.35,57.56,69.74,108.49,122.88,111.81,83.02,83.02,99.63,70.85,32.1,36.53
E01031958,Wiltshire 005B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1544.26,56.46,77.49,90.77,80.81,49.82,50.92,56.46,52.03,95.2,118.45,132.84,151.66,130.63,91.88,120.66,77.49,55.35,55.35
E01031895,Wiltshire 015A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2843.88,181.55,200.37,182.66,131.73,205.9,200.37,214.76,197.05,158.3,210.33,187.08,185.98,139.48,138.38,118.45,83.02,50.92,57.56
E01032690,Wiltshire 015F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2075.62,95.2,156.09,194.83,180.44,135.05,109.59,135.05,119.56,164.94,188.19,199.26,140.59,69.74,64.21,63.1,27.68,14.39,17.71
E01034522,Wiltshire 013E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1594.08,48.71,83.02,95.2,100.74,85.24,47.6,53.14,64.21,65.31,123.98,149.44,178.23,123.98,106.27,125.09,66.42,50.92,26.57
E01031946,Wiltshire 007D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",3894.43,201.47,189.3,149.44,844.64,819.18,604.42,383.02,316.6,130.63,84.13,63.1,42.07,25.46,13.28,18.82,4.43,3.32,1.11
E01032699,Wiltshire 007I,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2373.41,125.09,95.2,96.31,75.28,105.16,139.48,147.23,154.98,119.56,115.13,172.69,205.9,169.37,151.66,188.19,145.02,95.2,71.96
E01031893,Wiltshire 004C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1818.8,64.21,94.1,111.81,79.7,71.96,64.21,53.14,76.38,117.34,151.66,167.16,159.41,176.01,128.41,122.88,87.45,52.03,40.96
E01031892,Wiltshire 004B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1607.36,57.56,88.56,84.13,78.6,57.56,61.99,55.35,78.6,80.81,122.88,107.38,147.23,148.34,105.16,122.88,87.45,74.17,48.71
E01031894,Wiltshire 004D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1753.49,65.31,92.99,104.06,101.84,66.42,56.46,46.49,79.7,88.56,117.34,150.55,147.23,143.91,137.27,150.55,91.88,58.67,54.24
E01031885,Wiltshire 002A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1909.58,83.02,112.91,146.12,88.56,73.06,61.99,73.06,88.56,131.73,168.26,147.23,161.62,130.63,127.3,152.77,83.02,42.07,37.64
E01031960,Wiltshire 005D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1678.21,125.09,131.73,115.13,68.63,64.21,84.13,133.95,147.23,109.59,101.84,94.1,116.24,86.35,78.6,94.1,65.31,31.0,31.0
E01031947,Wiltshire 002B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1830.98,86.35,104.06,112.91,116.24,90.77,102.95,97.42,105.16,99.63,116.24,138.38,125.09,90.77,90.77,106.27,114.02,61.99,71.96
E01031948,Wiltshire 002C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2956.8,189.3,247.97,202.58,200.37,153.87,143.91,210.33,222.51,205.9,204.8,189.3,184.87,174.91,128.41,101.84,81.92,66.42,47.6
E01014437,Bath and North East Somerset 014C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1585.22,81.92,98.52,99.63,101.84,141.7,100.74,105.16,88.56,102.95,118.45,117.34,102.95,95.2,61.99,56.46,28.78,38.74,44.28
E01014482,Bath and North East Somerset 012D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1453.49,54.24,80.81,135.05,161.62,55.35,32.1,52.03,45.39,78.6,104.06,114.02,101.84,121.77,75.28,102.95,67.53,40.96,29.89
E01014455,Bath and North East Somerset 015A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1496.66,83.02,81.92,74.17,91.88,156.09,79.7,108.49,111.81,102.95,77.49,92.99,90.77,85.24,74.17,61.99,47.6,32.1,44.28
E01014476,Bath and North East Somerset 013D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1695.92,67.53,43.17,46.49,139.48,611.06,80.81,97.42,97.42,84.13,64.21,56.46,65.31,52.03,52.03,58.67,32.1,28.78,18.82
E01014415,Bath and North East Somerset 017A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2164.18,89.67,106.27,142.8,179.33,166.05,105.16,99.63,100.74,141.7,181.55,181.55,162.73,137.27,118.45,91.88,64.21,49.82,45.39
E01014458,Bath and North East Somerset 015D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1524.34,92.99,117.34,111.81,126.2,137.27,110.7,107.38,97.42,86.35,91.88,95.2,78.6,87.45,50.92,50.92,39.85,27.68,14.39
E01014457,Bath and North East Somerset 015C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1565.3,66.42,63.1,83.02,86.35,121.77,78.6,96.31,87.45,80.81,92.99,106.27,108.49,85.24,91.88,143.91,66.42,49.82,56.46
E01014436,Bath and North East Somerset 014B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1751.27,58.67,50.92,68.63,128.41,540.22,81.92,67.53,68.63,70.85,90.77,70.85,105.16,75.28,54.24,67.53,63.1,35.42,53.14
E01014462,Bath and North East Somerset 011B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1673.78,141.7,150.55,98.52,107.38,179.33,123.98,118.45,132.84,107.38,91.88,107.38,78.6,67.53,56.46,40.96,31.0,21.03,18.82
E01014483,Bath and North East Somerset 012E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1630.61,48.71,49.82,87.45,110.7,297.78,132.84,84.13,56.46,74.17,105.16,104.06,125.09,76.38,79.7,89.67,46.49,35.42,26.57
E01035207,Bath and North East Somerset 013E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1618.43,59.78,46.49,32.1,53.14,401.84,265.68,156.09,142.8,85.24,64.21,45.39,79.7,42.07,38.74,39.85,37.64,21.03,6.64
E01014463,Bath and North East Somerset 011C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1771.2,87.45,108.49,84.13,75.28,187.08,120.66,112.91,117.34,90.77,115.13,136.16,143.91,81.92,73.06,63.1,67.53,68.63,37.64
E01014371,Bath and North East Somerset 007B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2169.72,39.85,31.0,56.46,98.52,415.12,273.43,201.47,129.52,98.52,105.16,110.7,120.66,112.91,94.1,89.67,50.92,61.99,79.7
E01014381,Bath and North East Somerset 012B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1659.39,49.82,65.31,84.13,84.13,143.91,104.06,74.17,70.85,87.45,97.42,99.63,118.45,125.09,99.63,92.99,96.31,75.28,90.77
E01014370,Bath and North East Somerset 007A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2010.31,29.89,25.46,22.14,80.81,439.48,239.11,158.3,99.63,57.56,94.1,102.95,87.45,89.67,84.13,100.74,90.77,81.92,126.2
E01014427,Bath and North East Somerset 008A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1399.25,61.99,64.21,60.88,73.06,222.51,125.09,84.13,81.92,67.53,102.95,88.56,98.52,79.7,39.85,55.35,34.32,31.0,27.68
E01014429,Bath and North East Somerset 008C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1737.99,89.67,122.88,132.84,114.02,122.88,68.63,90.77,114.02,112.91,161.62,123.98,127.3,70.85,88.56,81.92,49.82,29.89,35.42
E01033080,Bath and North East Somerset 009E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2466.4,53.14,38.74,55.35,101.84,563.46,337.64,220.29,130.63,127.3,123.98,148.34,114.02,116.24,108.49,88.56,55.35,48.71,34.32
E01014372,Bath and North East Somerset 007C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2078.95,45.39,24.35,48.71,95.2,391.88,291.14,194.83,135.05,107.38,116.24,117.34,137.27,78.6,92.99,84.13,58.67,27.68,32.1
E01014405,Bath and North East Somerset 009A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2361.23,110.7,109.59,109.59,153.87,359.78,161.62,148.34,129.52,128.41,156.09,143.91,149.44,105.16,102.95,90.77,70.85,39.85,90.77
E01014468,Bath and North East Somerset 006D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1635.04,54.24,63.1,70.85,80.81,204.8,215.86,112.91,105.16,112.91,87.45,108.49,123.98,74.17,54.24,60.88,46.49,33.21,25.46
E01014414,Bath and North East Somerset 007F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1687.07,48.71,37.64,42.07,77.49,287.82,199.26,152.77,101.84,94.1,104.06,110.7,121.77,79.7,60.88,70.85,39.85,34.32,23.25
E01014428,Bath and North East Somerset 008B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1449.06,36.53,71.96,104.06,127.3,126.2,59.78,58.67,43.17,97.42,118.45,136.16,89.67,88.56,61.99,59.78,52.03,50.92,66.42
E01014467,Bath and North East Somerset 006C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1705.89,53.14,65.31,77.49,65.31,169.37,199.26,125.09,102.95,112.91,130.63,108.49,111.81,89.67,89.67,80.81,65.31,33.21,25.46
E01014430,Bath and North East Somerset 008D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1742.42,71.96,84.13,94.1,87.45,65.31,67.53,100.74,83.02,98.52,117.34,137.27,107.38,123.98,110.7,141.7,106.27,63.1,81.92
E01014466,Bath and North East Somerset 006B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1441.31,79.7,78.6,67.53,94.1,135.05,86.35,102.95,110.7,99.63,87.45,117.34,122.88,79.7,69.74,40.96,33.21,18.82,16.6
E01014412,Bath and North East Somerset 007D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1477.84,44.28,65.31,86.35,76.38,152.77,94.1,64.21,63.1,87.45,110.7,128.41,132.84,87.45,71.96,88.56,54.24,38.74,31.0
E01014479,Bath and North East Somerset 005C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1566.4,56.46,76.38,94.1,69.74,87.45,78.6,101.84,71.96,101.84,118.45,107.38,106.27,121.77,85.24,67.53,77.49,57.56,86.35
E01014465,Bath and North East Somerset 006A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1708.1,98.52,87.45,102.95,86.35,104.06,110.7,131.73,90.77,128.41,148.34,143.91,120.66,75.28,80.81,86.35,48.71,40.96,22.14
E01014480,Bath and North East Somerset 005D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1626.18,81.92,106.27,112.91,83.02,99.63,95.2,135.05,100.74,139.48,112.91,107.38,100.74,68.63,64.21,53.14,58.67,56.46,49.82
E01014404,Bath and North East Somerset 002C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2322.49,182.66,167.16,137.27,116.24,131.73,190.4,199.26,151.66,137.27,157.19,135.05,135.05,107.38,90.77,99.63,85.24,42.07,56.46
E01035205,Bath and North East Somerset 002D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1876.36,142.8,112.91,98.52,77.49,100.74,125.09,168.26,136.16,88.56,92.99,109.59,115.13,115.13,88.56,90.77,87.45,66.42,59.78
E01014401,Bath and North East Somerset 001C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1875.26,105.16,122.88,133.95,96.31,91.88,104.06,126.2,147.23,114.02,119.56,118.45,136.16,112.91,101.84,95.2,55.35,50.92,43.17
E01014400,Bath and North East Somerset 001B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2905.88,179.33,169.37,150.55,114.02,156.09,193.72,247.97,229.15,174.91,174.91,182.66,171.58,156.09,125.09,163.84,118.45,94.1,104.06
E01014399,Bath and North East Somerset 001A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2732.08,183.76,179.33,152.77,90.77,115.13,183.76,230.26,233.58,167.16,123.98,129.52,135.05,129.52,130.63,152.77,114.02,121.77,158.3
E01014396,Bath and North East Somerset 003B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1676.0,68.63,89.67,87.45,84.13,94.1,96.31,89.67,111.81,91.88,130.63,102.95,115.13,79.7,90.77,109.59,69.74,76.38,87.45
E01031993,Wiltshire 062C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1573.05,52.03,90.77,92.99,68.63,59.78,40.96,91.88,81.92,105.16,86.35,121.77,117.34,95.2,118.45,97.42,119.56,61.99,70.85
E01031995,Wiltshire 062E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2078.95,110.7,117.34,111.81,86.35,73.06,105.16,120.66,101.84,126.2,136.16,158.3,161.62,142.8,118.45,158.3,90.77,73.06,86.35
E01031970,Wiltshire 060A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1817.69,64.21,114.02,97.42,68.63,58.67,68.63,101.84,71.96,115.13,120.66,130.63,138.38,150.55,137.27,137.27,114.02,71.96,56.46
E01031973,Wiltshire 062A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2064.55,55.35,96.31,120.66,140.59,86.35,58.67,33.21,78.6,99.63,161.62,168.26,201.47,183.76,131.73,185.98,98.52,77.49,86.35
E01031972,Wiltshire 060C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1714.74,43.17,88.56,111.81,102.95,59.78,42.07,44.28,84.13,88.56,118.45,148.34,156.09,138.38,130.63,137.27,98.52,61.99,59.78
E01034558,Wiltshire 066E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1787.8,290.03,239.11,167.16,79.7,48.71,151.66,257.93,253.5,149.44,79.7,43.17,13.28,6.64,4.43,0.0,1.11,1.11,1.11
E01034555,Wiltshire 065E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2409.94,157.19,154.98,166.05,294.46,213.65,332.1,198.15,229.15,140.59,108.49,101.84,89.67,63.1,68.63,46.49,22.14,18.82,4.43
E01032007,Wiltshire 059C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1901.83,133.95,109.59,150.55,95.2,86.35,132.84,122.88,174.91,157.19,136.16,142.8,118.45,115.13,80.81,73.06,32.1,26.57,13.28
E01032005,Wiltshire 059A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1437.99,79.7,86.35,74.17,71.96,48.71,42.07,75.28,76.38,89.67,92.99,92.99,104.06,109.59,96.31,92.99,73.06,53.14,78.6
E01032021,Wiltshire 056D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1826.55,86.35,75.28,80.81,116.24,78.6,120.66,161.62,141.7,116.24,129.52,108.49,110.7,99.63,81.92,99.63,81.92,58.67,78.6
E01032023,Wiltshire 059D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2009.2,90.77,125.09,101.84,121.77,140.59,133.95,147.23,121.77,119.56,97.42,106.27,116.24,116.24,114.02,98.52,86.35,70.85,100.74
E01032015,Wiltshire 056B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1433.56,49.82,84.13,81.92,66.42,46.49,112.91,94.1,79.7,89.67,106.27,101.84,119.56,102.95,89.67,69.74,50.92,33.21,54.24
E01034550,Wiltshire 057G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1255.34,50.92,64.21,83.02,71.96,59.78,53.14,70.85,63.1,78.6,90.77,81.92,100.74,89.67,69.74,86.35,54.24,53.14,33.21
E01032016,Wiltshire 056C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1462.35,54.24,64.21,87.45,63.1,69.74,81.92,91.88,92.99,91.88,106.27,128.41,111.81,95.2,104.06,94.1,60.88,31.0,33.21
