lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01014435,Bath and North East Somerset 014A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1714.49,33.36,20.22,35.38,180.95,904.76,62.68,71.77,53.58,34.37,36.39,51.56,44.48,43.47,34.37,43.47,24.26,19.21,20.22
E01014473,Bath and North East Somerset 013A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1807.49,61.66,58.63,52.57,140.52,670.23,89.97,88.96,86.94,73.8,75.82,82.89,58.63,51.56,51.56,37.4,45.49,34.37,46.5
E01014484,Bath and North East Somerset 012F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1912.62,43.47,35.38,41.45,135.46,809.73,168.82,93.0,78.85,61.66,68.74,77.84,84.92,51.56,36.39,44.48,34.37,26.28,20.22
E01014474,Bath and North East Somerset 013B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1293.95,52.57,47.51,44.48,89.97,332.59,86.94,87.95,79.86,61.66,65.71,68.74,65.71,47.51,47.51,44.48,36.39,16.17,18.2
E01014380,Bath and North East Somerset 012A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",4259.93,51.56,71.77,96.04,2452.44,476.13,53.58,58.63,57.62,85.93,69.75,114.23,98.06,95.02,115.24,118.28,84.92,67.73,93.0
E01035208,Bath and North East Somerset 013F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2290.7,41.45,49.53,49.53,578.23,800.63,107.16,105.13,68.74,56.61,75.82,60.65,61.66,56.61,44.48,41.45,45.49,19.21,28.31
E01014464,Bath and North East Somerset 011D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1501.19,109.18,77.84,52.57,89.97,287.1,152.65,122.32,104.12,85.93,64.7,89.97,72.78,65.71,26.28,42.46,26.28,17.19,14.15
E01014407,Bath and North East Somerset 009C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1690.22,30.33,30.33,27.29,359.88,456.93,163.77,90.98,82.89,66.72,63.69,67.73,71.77,63.69,33.36,36.39,16.17,15.16,13.14
E01032045,Wiltshire 027A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1756.94,85.93,108.17,103.11,96.04,47.51,55.6,75.82,88.96,98.06,125.35,129.4,113.22,130.41,97.05,134.45,101.09,66.72,100.08
E01032059,Wiltshire 023B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1880.27,85.93,98.06,116.25,94.01,46.5,58.63,69.75,101.09,115.24,126.36,135.46,145.57,154.67,145.57,141.53,115.24,72.78,57.62
E01014377,Bath and North East Somerset 010E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1491.08,55.6,99.07,105.13,71.77,53.58,35.38,47.51,65.71,107.16,112.21,110.19,81.88,111.2,93.0,94.01,71.77,82.89,93.0
E01014374,Bath and North East Somerset 010B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1575.99,66.72,103.11,109.18,98.06,55.6,54.59,46.5,101.09,91.99,116.25,136.47,107.16,84.92,99.07,93.0,62.68,66.72,82.89
E01014376,Bath and North East Somerset 010D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1597.22,53.58,93.0,101.09,75.82,49.53,59.64,49.53,56.61,87.95,109.18,130.41,117.26,120.3,114.23,115.24,101.09,81.88,80.87
E01031888,Wiltshire 017A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1432.45,47.51,83.9,80.87,81.88,43.47,45.49,38.41,59.64,89.97,116.25,131.42,119.29,107.16,107.16,108.17,80.87,48.52,42.46
E01031929,Wiltshire 017D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1305.07,60.65,56.61,62.68,70.76,45.49,42.46,53.58,54.59,69.75,94.01,104.12,110.19,100.08,90.98,101.09,86.94,52.57,48.52
E01031930,Wiltshire 017E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1426.38,134.45,139.5,108.17,65.71,87.95,122.32,155.68,142.54,107.16,63.69,66.72,61.66,59.64,43.47,22.24,20.22,13.14,12.13
E01031950,Wiltshire 008C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1383.92,61.66,72.78,89.97,62.68,35.38,60.65,41.45,77.84,87.95,94.01,143.55,125.35,126.36,75.82,95.02,70.76,33.36,29.32
E01034527,Wiltshire 018I,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1521.4,93.0,109.18,126.36,94.01,65.71,70.76,91.99,114.23,131.42,144.56,135.46,99.07,62.68,68.74,52.57,35.38,14.15,12.13
E01031889,Wiltshire 017B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2504.0,216.33,190.05,162.75,95.02,111.2,183.98,214.31,220.38,194.09,191.06,162.75,140.52,122.32,77.84,87.95,60.65,38.41,34.37
E01034526,Wiltshire 018H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1302.04,52.57,67.73,68.74,46.5,46.5,66.72,66.72,85.93,71.77,72.78,99.07,93.0,96.04,81.88,106.14,75.82,59.64,44.48
E01031957,Wiltshire 005A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1494.11,58.63,85.93,108.17,84.92,35.38,55.6,58.63,61.66,96.04,132.43,129.4,149.61,101.09,83.9,101.09,72.78,41.45,37.4
E01032102,Wiltshire 032D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2494.9,180.95,206.22,105.13,95.02,86.94,135.46,213.3,209.26,136.47,156.69,149.61,134.45,124.34,136.47,171.85,106.14,69.75,76.83
E01034537,Wiltshire 032G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1505.23,145.57,168.82,114.23,88.96,60.65,97.05,151.64,160.73,133.44,100.08,103.11,63.69,50.54,22.24,22.24,13.14,3.03,6.07
E01034536,Wiltshire 032F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1422.34,89.97,128.38,147.59,101.09,70.76,71.77,108.17,127.37,108.17,137.48,87.95,79.86,41.45,41.45,36.39,18.2,13.14,13.14
E01032100,Wiltshire 032B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1836.81,99.07,106.14,96.04,73.8,78.85,98.06,114.23,96.04,132.43,102.1,119.29,119.29,116.25,105.13,110.19,98.06,76.83,95.02
E01034535,Wiltshire 032E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1330.34,51.56,89.97,96.04,74.81,58.63,71.77,61.66,65.71,78.85,107.16,100.08,68.74,63.69,59.64,114.23,77.84,47.51,42.46
E01032080,Wiltshire 030D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1934.86,98.06,131.42,159.72,134.45,93.0,78.85,108.17,123.33,120.3,152.65,211.28,127.37,120.3,70.76,85.93,54.59,41.45,23.25
E01032079,Wiltshire 030C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1536.57,53.58,84.92,88.96,83.9,59.64,66.72,85.93,72.78,84.92,103.11,121.31,126.36,107.16,90.98,101.09,81.88,65.71,57.62
E01032077,Wiltshire 030A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1777.16,55.6,75.82,86.94,99.07,75.82,74.81,87.95,67.73,93.0,108.17,174.89,165.79,158.71,138.49,115.24,108.17,50.54,40.44
E01032057,Wiltshire 021C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1240.37,66.72,61.66,76.83,58.63,38.41,47.51,34.37,62.68,75.82,94.01,90.98,99.07,90.98,80.87,98.06,63.69,46.5,53.58
E01032044,Wiltshire 021B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1570.94,67.73,87.95,94.01,64.7,52.57,64.7,71.77,78.85,86.94,95.02,109.18,118.28,102.1,112.21,116.25,88.96,76.83,82.89
E01032688,Wiltshire 025E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1285.86,54.59,69.75,94.01,81.88,74.81,58.63,91.99,75.82,82.89,108.17,98.06,89.97,89.97,59.64,56.61,52.57,25.27,21.23
E01031855,Wiltshire 026C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1511.3,36.39,57.62,75.82,83.9,57.62,38.41,46.5,44.48,73.8,80.87,118.28,134.45,147.59,107.16,151.64,120.3,65.71,70.76
E01031856,Wiltshire 026D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1647.77,69.75,101.09,80.87,80.87,85.93,81.88,78.85,82.89,84.92,102.1,99.07,117.26,121.31,117.26,121.31,88.96,63.69,69.75
E01031852,Wiltshire 025C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2080.43,111.2,128.38,132.43,106.14,84.92,100.08,140.52,134.45,116.25,129.4,149.61,160.73,132.43,102.1,98.06,103.11,86.94,63.69
E01031853,Wiltshire 026A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1499.16,60.65,66.72,93.0,52.57,65.71,59.64,75.82,72.78,76.83,108.17,105.13,130.41,116.25,81.88,106.14,95.02,73.8,58.63
E01031851,Wiltshire 025B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1533.54,73.8,99.07,101.09,93.0,87.95,103.11,103.11,87.95,101.09,96.04,120.3,132.43,83.9,71.77,72.78,50.54,30.33,25.27
E01031854,Wiltshire 026B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1779.18,59.64,57.62,58.63,37.4,76.83,120.3,106.14,74.81,90.98,122.32,127.37,139.5,141.53,129.4,116.25,102.1,99.07,119.29
E01031850,Wiltshire 025A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1964.18,96.04,85.93,94.01,56.61,94.01,117.26,111.2,122.32,94.01,103.11,131.42,150.62,127.37,131.42,158.71,110.19,95.02,84.92
E01032693,Wiltshire 025H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1841.86,126.36,138.49,140.52,99.07,105.13,117.26,122.32,119.29,157.7,131.42,117.26,111.2,94.01,70.76,76.83,62.68,25.27,26.28
E01031846,Wiltshire 028B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1562.85,46.5,83.9,75.82,67.73,66.72,61.66,58.63,72.78,87.95,106.14,135.46,143.55,140.52,124.34,113.22,90.98,46.5,40.44
E01032068,Wiltshire 022D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1401.11,53.58,52.57,61.66,52.57,59.64,71.77,79.86,51.56,61.66,77.84,106.14,112.21,93.0,82.89,99.07,91.99,82.89,110.19
E01034529,Wiltshire 021H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1480.97,125.35,141.53,115.24,88.96,67.73,91.99,144.56,135.46,113.22,111.2,106.14,81.88,41.45,46.5,27.29,21.23,14.15,7.08
E01032073,Wiltshire 020D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1422.34,101.09,87.95,89.97,87.95,61.66,95.02,116.25,101.09,81.88,100.08,109.18,91.99,86.94,64.7,63.69,53.58,19.21,10.11
E01032062,Wiltshire 022A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1934.86,101.09,116.25,115.24,80.87,107.16,146.58,138.49,112.21,97.05,113.22,125.35,101.09,103.11,90.98,94.01,66.72,88.96,136.47
E01032065,Wiltshire 020C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1566.89,73.8,84.92,84.92,83.9,95.02,94.01,81.88,72.78,75.82,115.24,141.53,126.36,100.08,98.06,78.85,59.64,55.6,44.48
E01032074,Wiltshire 020E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1315.18,60.65,58.63,58.63,38.41,38.41,56.61,49.53,70.76,65.71,67.73,84.92,94.01,100.08,78.85,153.66,121.31,63.69,53.58
E01034528,Wiltshire 021G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1479.96,90.98,98.06,95.02,59.64,57.62,81.88,103.11,89.97,84.92,105.13,135.46,113.22,76.83,78.85,75.82,75.82,27.29,30.33
E01032063,Wiltshire 020A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2249.25,157.7,128.38,129.4,111.2,134.45,183.98,160.73,138.49,127.37,136.47,160.73,147.59,114.23,110.19,90.98,101.09,67.73,48.52
E01032064,Wiltshire 020B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1346.52,68.74,109.18,107.16,88.96,75.82,87.95,97.05,84.92,69.75,109.18,104.12,90.98,64.7,57.62,52.57,34.37,28.31,15.16
E01031942,Wiltshire 018E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1354.61,57.62,61.66,97.05,71.77,53.58,62.68,63.69,65.71,58.63,91.99,113.22,120.3,100.08,90.98,95.02,69.75,36.39,44.48
E01031904,Wiltshire 013B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2608.12,109.18,137.48,143.55,136.47,95.02,105.13,121.31,125.35,139.5,182.97,220.38,259.8,223.41,174.89,188.03,117.26,58.63,69.75
E01031903,Wiltshire 016D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2286.66,80.87,104.12,120.3,87.95,106.14,89.97,108.17,107.16,135.46,162.75,203.19,209.26,161.74,168.82,163.77,128.38,85.93,62.68
E01034525,Wiltshire 016F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1259.58,44.48,50.54,77.84,57.62,64.7,67.73,67.73,57.62,72.78,86.94,117.26,134.45,101.09,95.02,71.77,47.51,30.33,14.15
E01031901,Wiltshire 016B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1409.19,74.81,69.75,71.77,76.83,85.93,93.0,88.96,61.66,72.78,105.13,107.16,135.46,94.01,88.96,77.84,48.52,26.28,30.33
E01034524,Wiltshire 016E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1233.3,50.54,55.6,40.44,29.32,38.41,49.53,53.58,60.65,46.5,50.54,75.82,83.9,88.96,85.93,112.21,114.23,84.92,112.21
E01031902,Wiltshire 016C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1859.05,165.79,135.46,95.02,88.96,98.06,174.89,169.83,155.68,90.98,109.18,110.19,116.25,106.14,78.85,78.85,45.49,21.23,18.2
E01031896,Wiltshire 015B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1474.9,95.02,95.02,78.85,64.7,83.9,112.21,120.3,96.04,80.87,71.77,114.23,107.16,99.07,69.75,74.81,44.48,36.39,30.33
E01031898,Wiltshire 015D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1820.63,84.92,89.97,238.57,220.38,73.8,90.98,113.22,89.97,74.81,100.08,106.14,98.06,101.09,85.93,85.93,73.8,41.45,51.56
E01031897,Wiltshire 015C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1991.47,86.94,104.12,150.62,121.31,88.96,101.09,110.19,113.22,112.21,175.9,187.02,148.6,116.25,86.94,117.26,88.96,46.5,35.38
E01032691,Wiltshire 015G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1450.64,75.82,96.04,104.12,103.11,66.72,83.9,99.07,95.02,96.04,140.52,117.26,102.1,72.78,52.57,52.57,44.48,28.31,20.22
E01031921,Wiltshire 014B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1332.37,55.6,57.62,81.88,83.9,70.76,85.93,79.86,51.56,90.98,106.14,140.52,122.32,121.31,71.77,51.56,22.24,21.23,17.19
E01031924,Wiltshire 014E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1599.24,72.78,85.93,85.93,113.22,97.05,123.33,83.9,100.08,125.35,127.37,164.78,138.49,118.28,76.83,37.4,29.32,10.11,9.1
E01031906,Wiltshire 010B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1378.87,56.61,57.62,83.9,62.68,88.96,119.29,135.46,77.84,96.04,99.07,128.38,112.21,89.97,63.69,60.65,30.33,11.12,5.05
E01031928,Wiltshire 011F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1248.46,74.81,71.77,55.6,51.56,82.89,76.83,80.87,66.72,72.78,65.71,100.08,87.95,85.93,79.86,68.74,34.37,51.56,40.44
E01031913,Wiltshire 011C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1551.73,72.78,87.95,69.75,80.87,53.58,75.82,89.97,105.13,94.01,105.13,115.24,134.45,97.05,112.21,106.14,62.68,40.44,48.52
E01031927,Wiltshire 010G,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1259.58,66.72,74.81,53.58,59.64,49.53,62.68,56.61,66.72,63.69,78.85,83.9,98.06,97.05,90.98,93.0,87.95,50.54,25.27
E01031917,Wiltshire 011D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1427.39,76.83,62.68,73.8,61.66,88.96,134.45,113.22,112.21,73.8,79.86,110.19,104.12,83.9,56.61,53.58,53.58,35.38,52.57
E01031912,Wiltshire 011B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1549.71,59.64,67.73,72.78,46.5,99.07,179.94,129.4,84.92,105.13,119.29,96.04,83.9,69.75,53.58,60.65,55.6,70.76,95.02
E01031909,Wiltshire 010D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1286.88,64.7,63.69,70.76,60.65,61.66,34.37,70.76,61.66,65.71,78.85,109.18,95.02,90.98,87.95,115.24,68.74,46.5,40.44
E01031911,Wiltshire 011A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1371.79,60.65,80.87,109.18,96.04,75.82,87.95,98.06,105.13,83.9,112.21,87.95,112.21,69.75,59.64,46.5,39.43,22.24,24.26
E01031926,Wiltshire 010F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1533.54,82.89,96.04,94.01,80.87,76.83,101.09,117.26,108.17,84.92,81.88,107.16,108.17,106.14,91.99,59.64,52.57,48.52,35.38
E01031905,Wiltshire 010A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1365.73,50.54,61.66,76.83,117.26,88.96,48.52,53.58,55.6,71.77,84.92,152.65,148.6,123.33,84.92,77.84,26.28,29.32,13.14
E01031910,Wiltshire 009B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1554.76,108.17,95.02,84.92,83.9,85.93,108.17,113.22,109.18,104.12,121.31,117.26,114.23,78.85,80.87,66.72,39.43,23.25,20.22
E01031925,Wiltshire 010E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1379.88,86.94,96.04,99.07,82.89,66.72,108.17,95.02,113.22,93.0,94.01,69.75,94.01,53.58,63.69,57.62,35.38,33.36,37.4
E01031908,Wiltshire 010C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1767.05,113.22,130.41,97.05,107.16,97.05,151.64,114.23,127.37,108.17,123.33,140.52,108.17,99.07,61.66,59.64,51.56,39.43,37.4
E01031920,Wiltshire 009F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1227.23,58.63,71.77,67.73,65.71,61.66,94.01,101.09,72.78,80.87,85.93,104.12,108.17,79.86,50.54,33.36,40.44,27.29,23.25
E01031915,Wiltshire 009D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1581.05,103.11,59.64,74.81,67.73,97.05,144.56,112.21,98.06,104.12,82.89,130.41,112.21,87.95,77.84,65.71,54.59,45.49,62.68
E01031919,Wiltshire 009E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1663.94,46.5,101.09,130.41,146.58,73.8,43.47,46.5,75.82,100.08,155.68,164.78,129.4,87.95,81.88,94.01,94.01,53.58,38.41
E01031907,Wiltshire 009A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2418.07,86.94,105.13,162.75,191.06,137.48,127.37,98.06,115.24,138.49,202.18,284.06,239.58,160.73,113.22,82.89,66.72,50.54,55.6
E01031914,Wiltshire 009C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1367.75,100.08,94.01,102.1,111.2,83.9,106.14,91.99,80.87,104.12,95.02,91.99,104.12,43.47,51.56,49.53,23.25,23.25,11.12
E01031876,Wiltshire 028E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1526.46,53.58,62.68,63.69,83.9,49.53,59.64,57.62,48.52,87.95,100.08,144.56,137.48,138.49,95.02,114.23,117.26,58.63,53.58
E01031845,Wiltshire 028A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1688.2,49.53,60.65,62.68,73.8,77.84,65.71,96.04,56.61,70.76,87.95,146.58,172.86,159.72,131.42,151.64,106.14,66.72,51.56
E01031922,Wiltshire 014C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1251.49,84.92,55.6,43.47,59.64,68.74,91.99,102.1,85.93,90.98,90.98,96.04,126.36,85.93,51.56,62.68,26.28,20.22,8.09
E01031923,Wiltshire 014D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1256.55,50.54,63.69,61.66,58.63,80.87,82.89,97.05,62.68,58.63,74.81,114.23,120.3,102.1,77.84,69.75,44.48,23.25,13.14
E01031916,Wiltshire 014A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1342.48,80.87,78.85,91.99,74.81,45.49,63.69,103.11,74.81,85.93,86.94,98.06,104.12,101.09,79.86,66.72,39.43,36.39,30.33
E01034523,Wiltshire 013F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1515.34,88.96,57.62,48.52,49.53,81.88,156.69,130.41,85.93,67.73,61.66,95.02,85.93,102.1,72.78,68.74,61.66,60.65,139.5
E01031918,Wiltshire 011E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2538.37,124.34,121.31,112.21,93.0,118.28,164.78,132.43,145.57,138.49,158.71,170.84,176.91,145.57,129.4,150.62,161.74,148.6,145.57
E01031939,Wiltshire 008A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2421.11,103.11,150.62,147.59,131.42,74.81,72.78,102.1,114.23,136.47,183.98,229.47,221.39,173.87,168.82,164.78,111.2,87.95,46.5
E01031959,Wiltshire 005C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1924.75,77.84,86.94,113.22,100.08,61.66,90.98,86.94,80.87,104.12,149.61,134.45,152.65,131.42,120.3,121.31,121.31,84.92,106.14
E01031949,Wiltshire 002D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1848.94,45.49,84.92,113.22,99.07,68.74,89.97,104.12,84.92,97.05,147.59,154.67,172.86,122.32,123.33,134.45,84.92,59.64,61.66
E01031941,Wiltshire 018D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1783.23,72.78,84.92,117.26,77.84,83.9,84.92,86.94,81.88,89.97,128.38,148.6,144.56,112.21,119.29,124.34,93.0,63.69,68.74
E01031933,Wiltshire 018C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1825.69,133.44,147.59,121.31,111.2,83.9,101.09,109.18,142.54,108.17,125.35,113.22,102.1,85.93,71.77,86.94,73.8,47.51,60.65
E01031932,Wiltshire 018B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1585.09,75.82,79.86,77.84,64.7,53.58,56.61,69.75,89.97,78.85,98.06,98.06,99.07,120.3,129.4,142.54,85.93,80.87,83.9
E01031931,Wiltshire 018A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1929.81,98.06,124.34,106.14,79.86,63.69,98.06,97.05,106.14,107.16,135.46,141.53,139.5,121.31,100.08,142.54,113.22,84.92,70.76
E01031952,Wiltshire 018F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2373.59,137.48,113.22,132.43,115.24,114.23,130.41,159.72,159.72,143.55,148.6,177.92,184.99,152.65,142.54,133.44,104.12,66.72,56.61
E01031940,Wiltshire 008B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2234.09,95.02,121.31,135.46,102.1,70.76,86.94,89.97,78.85,142.54,179.94,173.87,184.99,200.16,152.65,153.66,130.41,67.73,67.73
E01031951,Wiltshire 008D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1329.33,45.49,45.49,75.82,84.92,134.45,64.7,78.85,52.57,63.69,99.07,112.21,102.1,75.82,75.82,90.98,64.7,29.32,33.36
E01031958,Wiltshire 005B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1410.21,51.56,70.76,82.89,73.8,45.49,46.5,51.56,47.51,86.94,108.17,121.31,138.49,119.29,83.9,110.19,70.76,50.54,50.54
E01031895,Wiltshire 015A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2597.0,165.79,182.97,166.8,120.3,188.03,182.97,196.11,179.94,144.56,192.07,170.84,169.83,127.37,126.36,108.17,75.82,46.5,52.57
E01032690,Wiltshire 015F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1895.44,86.94,142.54,177.92,164.78,123.33,100.08,123.33,109.18,150.62,171.85,181.96,128.38,63.69,58.63,57.62,25.27,13.14,16.17
E01034522,Wiltshire 013E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1455.7,44.48,75.82,86.94,91.99,77.84,43.47,48.52,58.63,59.64,113.22,136.47,162.75,113.22,97.05,114.23,60.65,46.5,24.26
E01031946,Wiltshire 007D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",3556.35,183.98,172.86,136.47,771.32,748.07,551.95,349.77,289.12,119.29,76.83,57.62,38.41,23.25,12.13,17.19,4.04,3.03,1.01
E01032699,Wiltshire 007I,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2167.37,114.23,86.94,87.95,68.74,96.04,127.37,134.45,141.53,109.18,105.13,157.7,188.03,154.67,138.49,171.85,132.43,86.94,65.71
E01031893,Wiltshire 004C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1660.91,58.63,85.93,102.1,72.78,65.71,58.63,48.52,69.75,107.16,138.49,152.65,145.57,160.73,117.26,112.21,79.86,47.51,37.4
E01031892,Wiltshire 004B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1467.83,52.57,80.87,76.83,71.77,52.57,56.61,50.54,71.77,73.8,112.21,98.06,134.45,135.46,96.04,112.21,79.86,67.73,44.48
E01031894,Wiltshire 004D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1601.27,59.64,84.92,95.02,93.0,60.65,51.56,42.46,72.78,80.87,107.16,137.48,134.45,131.42,125.35,137.48,83.9,53.58,49.53
E01031885,Wiltshire 002A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1743.8,75.82,103.11,133.44,80.87,66.72,56.61,66.72,80.87,120.3,153.66,134.45,147.59,119.29,116.25,139.5,75.82,38.41,34.37
