lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01020356,"Bournemouth, Christchurch and Poole 033C",NHS Dorset Integrated Care Board,1619.36,29.08,61.16,57.15,51.14,42.11,42.11,42.11,44.12,66.18,79.21,85.23,129.35,133.36,155.42,167.45,165.45,101.27,167.45
E01020362,"Bournemouth, Christchurch and Poole 033D",NHS Dorset Integrated Care Board,1466.95,48.13,60.16,54.15,51.14,56.15,43.12,41.11,60.16,77.21,72.19,121.33,117.32,120.32,127.34,131.35,115.31,73.2,97.26
E01020364,"Bournemouth, Christchurch and Poole 031C",NHS Dorset Integrated Care Board,1599.31,72.19,70.19,90.24,73.2,62.17,74.2,85.23,77.21,83.22,93.25,92.25,91.25,110.3,106.29,124.33,120.32,80.22,93.25
E01020354,"Bournemouth, Christchurch and Poole 033A",NHS Dorset Integrated Care Board,1470.96,73.2,81.22,73.2,42.11,52.14,59.16,113.31,76.21,79.21,69.19,93.25,102.28,105.28,89.24,114.31,106.29,60.16,81.22
E01034280,"Bournemouth, Christchurch and Poole 031F",NHS Dorset Integrated Care Board,1072.89,38.1,55.15,60.16,58.16,25.07,34.09,18.05,52.14,70.19,61.16,61.16,63.17,52.14,71.19,102.28,88.24,85.23,77.21
E01020367,"Bournemouth, Christchurch and Poole 031D",NHS Dorset Integrated Care Board,1791.82,40.11,69.19,82.22,79.21,53.14,60.16,73.2,63.17,82.22,106.29,120.32,153.41,150.4,131.35,162.44,122.33,117.32,125.34
E01020346,"Bournemouth, Christchurch and Poole 024A",NHS Dorset Integrated Care Board,1603.32,79.21,110.3,111.3,89.24,55.15,69.19,122.33,109.29,99.27,87.23,115.31,110.3,100.27,91.25,81.22,81.22,45.12,46.12
E01020355,"Bournemouth, Christchurch and Poole 033B",NHS Dorset Integrated Care Board,1928.19,43.12,53.14,76.21,66.18,47.13,32.09,43.12,65.18,69.19,99.27,108.29,141.38,154.42,195.53,270.73,220.59,133.36,109.29
E01020370,"Bournemouth, Christchurch and Poole 018B",NHS Dorset Integrated Care Board,1662.48,84.23,98.26,93.25,77.21,56.15,83.22,118.32,94.25,98.26,109.29,109.29,124.33,120.32,106.29,113.31,78.21,45.12,53.14
E01020350,"Bournemouth, Christchurch and Poole 019B",NHS Dorset Integrated Care Board,1957.27,34.09,47.13,57.15,55.15,62.17,58.16,42.11,52.14,52.14,83.22,98.26,117.32,153.41,157.42,248.67,231.62,175.47,231.62
E01020349,"Bournemouth, Christchurch and Poole 019A",NHS Dorset Integrated Care Board,1813.88,37.1,39.11,45.12,32.09,62.17,82.22,44.12,53.14,46.12,47.13,72.19,78.21,119.32,148.4,235.63,200.54,177.48,293.79
E01020369,"Bournemouth, Christchurch and Poole 018A",NHS Dorset Integrated Care Board,1375.7,47.13,63.17,67.18,54.15,48.13,48.13,41.11,45.12,77.21,81.22,83.22,102.28,97.26,89.24,141.38,94.25,88.24,107.29
E01020371,"Bournemouth, Christchurch and Poole 018C",NHS Dorset Integrated Care Board,1660.47,35.09,62.17,73.2,71.19,46.12,45.12,52.14,40.11,74.2,82.22,106.29,112.3,123.33,120.32,226.61,160.43,125.34,104.28
E01020358,"Bournemouth, Christchurch and Poole 019D",NHS Dorset Integrated Care Board,1509.06,27.07,48.13,61.16,62.17,59.16,28.08,30.08,41.11,62.17,91.25,116.31,100.27,118.32,129.35,177.48,149.4,99.27,108.29
E01034279,"Bournemouth, Christchurch and Poole 031E",NHS Dorset Integrated Care Board,1519.09,63.17,94.25,93.25,77.21,85.23,88.24,90.24,84.23,89.24,103.28,89.24,112.3,91.25,85.23,85.23,69.19,63.17,55.15
E01020363,"Bournemouth, Christchurch and Poole 024D",NHS Dorset Integrated Care Board,1141.07,54.15,44.12,63.17,68.18,69.19,73.2,61.16,46.12,69.19,81.22,99.27,99.27,90.24,67.18,68.18,40.11,25.07,22.06
E01020348,"Bournemouth, Christchurch and Poole 024C",NHS Dorset Integrated Care Board,1655.46,86.23,108.29,120.32,127.34,106.29,101.27,110.3,95.26,77.21,102.28,134.36,131.35,104.28,80.22,64.17,39.11,36.1,31.08
E01020360,"Bournemouth, Christchurch and Poole 031A",NHS Dorset Integrated Care Board,1746.7,95.26,127.34,131.35,95.26,89.24,77.21,119.32,133.36,121.33,133.36,108.29,101.27,97.26,70.19,71.19,57.15,39.11,79.21
E01020347,"Bournemouth, Christchurch and Poole 024B",NHS Dorset Integrated Care Board,1727.65,128.35,115.31,104.28,92.25,92.25,112.3,127.34,122.33,102.28,97.26,142.38,131.35,84.23,66.18,87.23,52.14,32.09,38.1
E01020359,"Bournemouth, Christchurch and Poole 014D",NHS Dorset Integrated Care Board,1368.69,55.15,82.22,111.3,105.28,66.18,52.14,64.17,63.17,95.26,117.32,118.32,92.25,87.23,63.17,60.16,55.15,29.08,51.14
E01020372,"Bournemouth, Christchurch and Poole 018D",NHS Dorset Integrated Care Board,1566.22,61.16,68.18,72.19,66.18,56.15,75.2,52.14,71.19,68.18,81.22,115.31,115.31,106.29,117.32,138.37,130.35,81.22,90.24
E01020343,"Bournemouth, Christchurch and Poole 002A",NHS Dorset Integrated Care Board,1526.11,50.14,59.16,63.17,65.18,71.19,54.15,62.17,67.18,70.19,77.21,111.3,117.32,142.38,126.34,167.45,97.26,68.18,56.15
E01020352,"Bournemouth, Christchurch and Poole 014B",NHS Dorset Integrated Care Board,1492.02,71.19,114.31,100.27,85.23,62.17,50.14,72.19,101.27,108.29,101.27,92.25,95.26,101.27,78.21,83.22,62.17,50.14,63.17
E01020344,"Bournemouth, Christchurch and Poole 002B",NHS Dorset Integrated Care Board,1500.04,97.26,115.31,99.27,72.19,69.19,110.3,123.33,112.3,112.3,86.23,100.27,99.27,76.21,70.19,68.18,47.13,32.09,9.02
E01020345,"Bournemouth, Christchurch and Poole 002C",NHS Dorset Integrated Care Board,1333.59,45.12,47.13,62.17,35.09,48.13,42.11,63.17,43.12,63.17,70.19,85.23,98.26,106.29,106.29,125.34,94.25,86.23,112.3
E01020357,"Bournemouth, Christchurch and Poole 019C",NHS Dorset Integrated Care Board,2219.98,83.22,113.31,135.36,144.39,82.22,82.22,86.23,107.29,139.38,142.38,173.47,202.55,144.39,129.35,189.51,110.3,95.26,59.16
E01020421,Dorset 016A,NHS Dorset Integrated Care Board,1320.56,71.19,64.17,57.15,52.14,53.14,55.15,75.2,75.2,45.12,63.17,80.22,98.26,87.23,79.21,114.31,101.27,66.18,82.22
E01020411,Dorset 012A,NHS Dorset Integrated Care Board,1130.04,66.18,56.15,65.18,57.15,49.13,30.08,62.17,67.18,65.18,72.19,75.2,79.21,64.17,62.17,89.24,49.13,45.12,75.2
E01020412,Dorset 012B,NHS Dorset Integrated Care Board,1418.82,77.21,84.23,96.26,73.2,66.18,111.3,71.19,91.25,81.22,82.22,98.26,97.26,104.28,85.23,75.2,49.13,41.11,34.09
E01020415,Dorset 012E,NHS Dorset Integrated Care Board,1501.04,53.14,73.2,85.23,91.25,54.15,41.11,46.12,70.19,92.25,75.2,110.3,111.3,123.33,119.32,134.36,113.31,60.16,47.13
E01020419,Dorset 010D,NHS Dorset Integrated Care Board,2041.5,98.26,115.31,102.28,94.25,78.21,114.31,125.34,118.32,114.31,130.35,152.41,148.4,115.31,114.31,147.4,114.31,80.22,78.21
E01020417,Dorset 010B,NHS Dorset Integrated Care Board,1141.07,61.16,68.18,62.17,50.14,46.12,61.16,69.19,59.16,68.18,57.15,90.24,77.21,65.18,66.18,67.18,67.18,60.16,45.12
E01020416,Dorset 010A,NHS Dorset Integrated Care Board,1523.1,86.23,100.27,85.23,83.22,77.21,109.29,141.38,101.27,105.28,94.25,92.25,96.26,94.25,67.18,71.19,56.15,35.09,27.07
E01020413,Dorset 012C,NHS Dorset Integrated Care Board,1485.0,56.15,64.17,89.24,85.23,42.11,39.11,59.16,71.19,72.19,100.27,105.28,191.52,81.22,96.26,123.33,96.26,69.19,43.12
E01020414,Dorset 012D,NHS Dorset Integrated Care Board,1974.32,85.23,91.25,125.34,106.29,102.28,86.23,75.2,105.28,97.26,119.32,149.4,141.38,119.32,95.26,162.44,104.28,100.27,108.29
E01020418,Dorset 010C,NHS Dorset Integrated Care Board,1547.17,43.12,47.13,62.17,56.15,40.11,54.15,44.12,49.13,66.18,86.23,97.26,90.24,142.38,143.39,175.47,134.36,104.28,111.3
E01020365,"Bournemouth, Christchurch and Poole 002D",NHS Dorset Integrated Care Board,1882.07,59.16,70.19,71.19,93.25,69.19,49.13,45.12,62.17,84.23,119.32,158.43,147.4,133.36,169.46,188.51,156.42,97.26,108.29
E01020405,Dorset 015C,NHS Dorset Integrated Care Board,2079.6,109.29,111.3,95.26,61.16,71.19,134.36,148.4,116.31,102.28,104.28,112.3,145.39,155.42,159.43,171.46,126.34,81.22,74.2
E01020404,Dorset 015B,NHS Dorset Integrated Care Board,1690.55,55.15,61.16,54.15,56.15,38.1,47.13,67.18,50.14,79.21,87.23,115.31,121.33,119.32,153.41,194.52,154.42,111.3,125.34
E01020403,Dorset 015A,NHS Dorset Integrated Care Board,1649.44,44.12,62.17,83.22,92.25,53.14,42.11,41.11,64.17,77.21,84.23,135.36,124.33,148.4,143.39,176.48,134.36,76.21,67.18
E01020373,Dorset 007A,NHS Dorset Integrated Care Board,1333.59,79.21,74.2,92.25,93.25,63.17,80.22,87.23,65.18,76.21,88.24,132.36,97.26,104.28,57.15,62.17,39.11,24.06,18.05
E01020374,Dorset 007B,NHS Dorset Integrated Care Board,1539.14,54.15,63.17,70.19,68.18,53.14,43.12,61.16,59.16,61.16,90.24,116.31,139.38,146.39,140.38,147.4,94.25,68.18,63.17
E01020427,Dorset 021B,NHS Dorset Integrated Care Board,2235.02,193.52,120.32,157.42,169.46,96.26,161.43,140.38,146.39,184.5,113.31,121.33,129.35,110.3,86.23,94.25,87.23,62.17,61.16
E01020407,Dorset 020D,NHS Dorset Integrated Care Board,1207.25,51.14,59.16,76.21,43.12,29.08,32.09,61.16,60.16,70.19,77.21,85.23,78.21,82.22,77.21,94.25,103.28,61.16,66.18
E01020381,Dorset 017D,NHS Dorset Integrated Care Board,1246.36,55.15,69.19,66.18,61.16,42.11,22.06,40.11,51.14,85.23,81.22,95.26,110.3,81.22,89.24,120.32,73.2,55.15,48.13
E01020377,Dorset 017A,NHS Dorset Integrated Care Board,1572.23,55.15,88.24,94.25,93.25,47.13,53.14,60.16,67.18,92.25,117.32,124.33,113.31,142.38,105.28,121.33,88.24,61.16,48.13
E01020408,Dorset 020E,NHS Dorset Integrated Care Board,1132.05,48.13,39.11,43.12,40.11,37.1,44.12,41.11,47.13,62.17,62.17,96.26,91.25,102.28,86.23,101.27,80.22,49.13,61.16
E01020378,Dorset 020C,NHS Dorset Integrated Care Board,1559.2,85.23,99.27,100.27,84.23,59.16,55.15,85.23,93.25,103.28,96.26,115.31,109.29,76.21,90.24,111.3,88.24,59.16,48.13
E01020379,Dorset 017B,NHS Dorset Integrated Care Board,1519.09,71.19,64.17,81.22,80.22,59.16,73.2,61.16,75.2,84.23,81.22,119.32,127.34,107.29,105.28,122.33,111.3,56.15,39.11
E01020398,Dorset 013B,NHS Dorset Integrated Care Board,2413.5,78.21,112.3,135.36,134.36,69.19,85.23,73.2,91.25,131.35,151.41,208.56,221.6,212.57,190.51,196.53,161.43,82.22,78.21
E01020420,Dorset 010E,NHS Dorset Integrated Care Board,1454.92,71.19,93.25,77.21,76.21,69.19,48.13,77.21,68.18,68.18,123.33,112.3,104.28,93.25,72.19,91.25,80.22,69.19,60.16
E01020389,Dorset 007C,NHS Dorset Integrated Care Board,2165.83,72.19,103.28,151.41,109.29,72.19,75.2,85.23,104.28,108.29,165.45,180.49,204.55,184.5,145.39,174.47,106.29,62.17,61.16
E01031991,Wiltshire 061A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2011.42,74.2,102.28,169.46,70.19,50.14,67.18,61.16,78.21,99.27,134.36,169.46,186.5,160.43,154.42,164.44,113.31,78.21,78.21
E01032029,Wiltshire 061B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1358.66,48.13,64.17,55.15,56.15,34.09,47.13,56.15,55.15,73.2,77.21,78.21,140.38,122.33,115.31,127.34,91.25,69.19,48.13
E01032082,Wiltshire 047E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1202.24,31.08,44.12,70.19,60.16,37.1,38.1,26.07,43.12,60.16,63.17,94.25,136.37,126.34,92.25,76.21,71.19,65.18,67.18
E01032030,Wiltshire 061C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1666.49,67.18,80.22,78.21,68.18,65.18,79.21,66.18,84.23,101.27,91.25,110.3,131.35,140.38,133.36,133.36,94.25,69.19,73.2
E01032076,Wiltshire 047C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1224.3,45.12,59.16,60.16,37.1,32.09,36.1,55.15,63.17,59.16,69.19,102.28,96.26,94.25,87.23,120.32,98.26,54.15,55.15
E01031848,Wiltshire 028C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2162.82,70.19,86.23,82.22,92.25,100.27,129.35,151.41,156.42,143.39,139.38,188.51,197.53,141.38,119.32,149.4,118.32,58.16,39.11
E01032031,Wiltshire 061D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1142.08,40.11,51.14,60.16,51.14,26.07,34.09,33.09,46.12,54.15,63.17,76.21,111.3,124.33,91.25,117.32,72.19,40.11,50.14
E01032004,Wiltshire 054B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2286.16,73.2,112.3,124.33,99.27,81.22,88.24,83.22,107.29,113.31,144.39,189.51,219.59,190.51,172.46,184.5,139.38,97.26,66.18
E01032075,Wiltshire 047B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1309.53,55.15,57.15,64.17,56.15,42.11,45.12,64.17,54.15,59.16,73.2,111.3,114.31,108.29,86.23,117.32,88.24,55.15,58.16
E01031858,Wiltshire 034C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1867.03,60.16,69.19,176.48,238.64,60.16,64.17,73.2,70.19,92.25,111.3,151.41,128.35,145.39,99.27,156.42,84.23,40.11,46.12
E01031872,Wiltshire 028D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1547.17,54.15,73.2,80.22,84.23,68.18,51.14,53.14,57.15,78.21,115.31,122.33,126.34,148.4,103.28,121.33,101.27,61.16,48.13
E01032689,Wiltshire 025F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1281.45,50.14,66.18,78.21,84.23,54.15,66.18,63.17,55.15,76.21,96.26,118.32,94.25,80.22,68.18,95.26,64.17,41.11,30.08
E01032010,Wiltshire 050A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2144.78,78.21,108.29,96.26,81.22,62.17,63.17,84.23,76.21,103.28,101.27,160.43,201.54,189.51,202.55,198.53,141.38,91.25,105.28
E01032106,Wiltshire 044B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1503.05,43.12,52.14,70.19,65.18,40.11,44.12,50.14,73.2,51.14,87.23,98.26,122.33,120.32,90.24,159.43,147.4,82.22,106.29
E01032109,Wiltshire 044C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1433.86,65.18,51.14,73.2,64.17,67.18,82.22,83.22,81.22,71.19,98.26,114.31,115.31,130.35,93.25,88.24,73.2,35.09,47.13
E01032105,Wiltshire 042B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1457.93,55.15,58.16,54.15,59.16,60.16,58.16,71.19,60.16,55.15,70.19,109.29,126.34,119.32,119.32,129.35,106.29,63.17,83.22
E01032103,Wiltshire 044A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1702.58,73.2,68.18,45.12,49.13,90.24,124.33,133.36,88.24,80.22,97.26,119.32,129.35,118.32,100.27,129.35,95.26,75.2,86.23
E01032104,Wiltshire 042A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1533.13,67.18,88.24,105.28,110.3,160.43,138.37,92.25,71.19,79.21,103.28,87.23,97.26,80.22,65.18,74.2,46.12,34.09,33.09
E01032107,Wiltshire 042C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1308.52,162.44,156.42,95.26,50.14,89.24,114.31,190.51,186.5,115.31,57.15,48.13,19.05,6.02,5.01,9.02,2.01,1.0,1.0
E01032055,Wiltshire 039C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1157.12,28.08,49.13,53.14,46.12,26.07,24.06,31.08,38.1,52.14,68.18,90.24,115.31,139.38,102.28,117.32,82.22,61.16,33.09
E01032056,Wiltshire 039D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1348.63,54.15,67.18,85.23,67.18,68.18,61.16,58.16,61.16,71.19,95.26,108.29,112.3,90.24,94.25,98.26,68.18,50.14,38.1
E01034540,Wiltshire 037D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1506.06,53.14,59.16,64.17,73.2,47.13,36.1,44.12,56.15,65.18,105.28,115.31,121.33,151.41,114.31,141.38,113.31,89.24,56.15
E01032072,Wiltshire 021F,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1906.13,75.2,139.38,118.32,96.26,105.28,123.33,100.27,116.31,106.29,140.38,165.45,169.46,138.37,112.3,93.25,61.16,25.07,20.05
E01032070,Wiltshire 021D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1843.97,104.28,112.3,106.29,83.22,91.25,112.3,111.3,99.27,76.21,109.29,131.35,130.35,125.34,132.36,115.31,100.27,60.16,43.12
E01034530,Wiltshire 021I,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1705.59,84.23,108.29,99.27,101.27,87.23,89.24,97.26,110.3,96.26,148.4,149.4,111.3,106.29,86.23,96.26,64.17,46.12,24.06
E01032069,Wiltshire 022E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1231.32,51.14,66.18,58.16,48.13,60.16,75.2,66.18,58.16,67.18,71.19,90.24,112.3,108.29,84.23,88.24,47.13,38.1,41.11
E01032067,Wiltshire 022C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1428.85,56.15,56.15,67.18,65.18,62.17,71.19,86.23,69.19,65.18,88.24,92.25,111.3,96.26,96.26,121.33,110.3,64.17,50.14
E01032066,Wiltshire 022B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1664.48,100.27,99.27,101.27,81.22,102.28,100.27,118.32,98.26,92.25,121.33,140.38,132.36,92.25,75.2,77.21,51.14,48.13,33.09
E01032081,Wiltshire 047D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1323.56,48.13,64.17,64.17,57.15,34.09,48.13,55.15,55.15,76.21,88.24,96.26,122.33,126.34,88.24,88.24,80.22,68.18,63.17
E01032113,Wiltshire 043D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1348.63,59.16,64.17,63.17,59.16,94.25,61.16,82.22,78.21,71.19,99.27,107.29,106.29,95.26,87.23,95.26,64.17,31.08,30.08
E01032035,Wiltshire 050B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1667.49,51.14,72.19,88.24,58.16,58.16,60.16,37.1,57.15,71.19,91.25,103.28,139.38,131.35,137.37,165.45,145.39,107.29,93.25
E01032037,Wiltshire 050D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1512.07,65.18,81.22,72.19,69.19,63.17,70.19,85.23,80.22,67.18,82.22,98.26,124.33,109.29,106.29,118.32,85.23,80.22,54.15
E01032036,Wiltshire 050C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1440.88,41.11,74.2,63.17,77.21,59.16,57.15,47.13,66.18,51.14,85.23,110.3,126.34,122.33,136.37,133.36,112.3,39.11,39.11
E01032051,Wiltshire 047A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1399.77,51.14,78.21,89.24,66.18,52.14,41.11,50.14,55.15,70.19,94.25,101.27,120.32,112.3,91.25,136.37,84.23,50.14,56.15
E01032110,Wiltshire 043A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2391.44,129.35,130.35,133.36,111.3,109.29,135.36,155.42,150.4,132.36,162.44,153.41,165.45,147.4,150.4,150.4,128.35,82.22,64.17
E01032112,Wiltshire 043C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1443.89,69.19,81.22,87.23,86.23,73.2,74.2,83.22,94.25,89.24,110.3,116.31,115.31,96.26,77.21,70.19,57.15,31.08,32.09
E01032694,Wiltshire 064D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1876.05,112.3,154.42,156.42,144.39,105.28,137.37,124.33,153.41,135.36,150.4,137.37,129.35,76.21,55.15,47.13,31.08,16.04,10.03
E01032117,Wiltshire 063D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2712.3,148.4,167.45,179.48,173.47,129.35,168.45,172.46,169.46,153.41,201.54,233.63,192.52,138.37,123.33,125.34,96.26,64.17,75.2
E01032118,Wiltshire 063C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1629.39,93.25,124.33,125.34,98.26,112.3,111.3,116.31,110.3,88.24,103.28,130.35,108.29,87.23,75.2,51.14,31.08,40.11,23.06
E01032052,Wiltshire 039A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1275.43,41.11,52.14,46.12,40.11,49.13,39.11,41.11,53.14,71.19,65.18,89.24,114.31,124.33,115.31,135.36,94.25,58.16,46.12
E01034552,Wiltshire 063B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1759.74,121.33,140.38,106.29,97.26,77.21,91.25,132.36,139.38,109.29,108.29,134.36,105.28,96.26,79.21,80.22,72.19,46.12,23.06
E01032053,Wiltshire 037A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1464.94,63.17,92.25,91.25,73.2,58.16,46.12,76.21,79.21,82.22,82.22,105.28,117.32,94.25,99.27,92.25,100.27,56.15,56.15
E01032088,Wiltshire 036A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1473.97,56.15,61.16,71.19,96.26,65.18,53.14,87.23,86.23,74.2,94.25,103.28,124.33,105.28,92.25,109.29,85.23,61.16,48.13
E01032092,Wiltshire 035A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1449.9,73.2,68.18,60.16,55.15,81.22,100.27,87.23,91.25,58.16,85.23,101.27,122.33,129.35,119.32,98.26,62.17,28.08,29.08
E01032114,Wiltshire 044D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1490.01,62.17,63.17,109.29,103.28,67.18,81.22,64.17,85.23,82.22,106.29,118.32,97.26,110.3,81.22,77.21,74.2,49.13,58.16
E01032108,Wiltshire 042D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1303.51,58.16,58.16,62.17,55.15,51.14,47.13,70.19,84.23,52.14,76.21,94.25,86.23,86.23,95.26,103.28,75.2,71.19,77.21
E01032111,Wiltshire 043B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1305.52,48.13,66.18,74.2,74.2,67.18,54.15,67.18,68.18,81.22,94.25,117.32,102.28,95.26,73.2,86.23,55.15,45.12,36.1
E01032054,Wiltshire 039B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1260.39,56.15,67.18,86.23,65.18,62.17,63.17,57.15,70.19,64.17,80.22,100.27,92.25,95.26,92.25,76.21,53.14,43.12,36.1
E01032695,Wiltshire 064C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1503.05,45.12,67.18,76.21,77.21,65.18,58.16,70.19,73.2,76.21,104.28,110.3,128.35,112.3,99.27,112.3,85.23,61.16,81.22
E01032121,Wiltshire 039E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1976.32,120.32,110.3,84.23,94.25,87.23,155.42,136.37,123.33,113.31,119.32,130.35,152.41,98.26,113.31,132.36,101.27,59.16,45.12
E01032119,Wiltshire 064B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1894.1,93.25,75.2,77.21,80.22,130.35,173.47,138.37,108.29,120.32,120.32,140.38,165.45,114.31,85.23,87.23,72.19,54.15,58.16
E01032115,Wiltshire 064A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1705.59,91.25,73.2,72.19,74.2,106.29,128.35,108.29,96.26,82.22,100.27,119.32,124.33,108.29,106.29,94.25,81.22,62.17,77.21
E01034551,Wiltshire 063A,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1756.73,126.34,116.31,111.3,72.19,84.23,133.36,186.5,114.31,92.25,93.25,113.31,114.31,98.26,66.18,77.21,82.22,46.12,29.08
E01034541,Wiltshire 037E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1598.3,117.32,142.38,116.31,74.2,74.2,84.23,130.35,136.37,86.23,105.28,101.27,100.27,82.22,62.17,67.18,59.16,32.09,27.07
E01032083,Wiltshire 037B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2461.63,110.3,132.36,154.42,115.31,96.26,140.38,120.32,120.32,135.36,155.42,179.48,178.48,167.45,171.46,200.54,136.37,73.2,74.2
E01032061,Wiltshire 023D,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1131.05,33.09,56.15,71.19,41.11,24.06,24.06,41.11,59.16,57.15,85.23,81.22,84.23,77.21,95.26,113.31,84.23,59.16,44.12
E01032049,Wiltshire 027E,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1582.26,74.2,61.16,98.26,74.2,51.14,49.13,63.17,72.19,95.26,94.25,108.29,118.32,116.31,129.35,143.39,88.24,67.18,78.21
E01034532,Wiltshire 027H,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1187.2,43.12,43.12,51.14,40.11,28.08,55.15,57.15,75.2,64.17,75.2,85.23,106.29,95.26,86.23,107.29,76.21,45.12,53.14
E01032047,Wiltshire 027C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1504.05,68.18,87.23,112.3,87.23,29.08,44.12,58.16,73.2,108.29,108.29,117.32,100.27,99.27,106.29,96.26,91.25,62.17,55.15
E01032046,Wiltshire 027B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1571.23,82.22,100.27,95.26,77.21,56.15,65.18,84.23,96.26,116.31,106.29,99.27,111.3,107.29,95.26,102.28,74.2,47.13,55.15
E01032060,Wiltshire 023C,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1606.33,55.15,83.22,104.28,87.23,54.15,40.11,51.14,59.16,73.2,108.29,144.39,123.33,114.31,116.31,119.32,114.31,57.15,101.27
E01014442,Bath and North East Somerset 022B,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",1665.48,83.22,84.23,87.23,92.25,96.26,98.26,107.29,83.22,96.26,105.28,166.45,122.33,112.3,94.25,86.23,74.2,40.11,36.1
