LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01014420,Bath and North East Somerset 025A,22496.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014420,Bath and North East Somerset 025A,E02003009,Bath and North East Somerset 025,E06000022,Bath and North East Somerset,1488,80,94,70,68,63,108,102,91,99,92,135,123,101,69,76,55,32,30
E01014449,Bath and North East Somerset 024B,25490.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014449,Bath and North East Somerset 024B,E02003008,Bath and North East Somerset 024,E06000022,Bath and North East Somerset,1466,82,107,101,72,62,110,113,101,93,92,117,121,87,63,56,39,28,22
E01014448,Bath and North East Somerset 024A,10098.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014448,Bath and North East Somerset 024A,E02003008,Bath and North East Somerset 024,E06000022,Bath and North East Somerset,1475,104,87,74,70,92,95,112,104,74,84,100,97,86,77,73,60,46,40
E01014439,Bath and North East Somerset 023C,17055.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014439,Bath and North East Somerset 023C,E02003007,Bath and North East Somerset 023,E06000022,Bath and North East Somerset,1828,95,79,116,105,90,95,95,94,98,103,129,139,115,96,114,78,83,104
E01014444,Bath and North East Somerset 022D,25215.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014444,Bath and North East Somerset 022D,E02003006,Bath and North East Somerset 022,E06000022,Bath and North East Somerset,1673,80,122,112,112,85,75,97,108,110,140,153,116,85,95,81,52,23,27
E01014441,Bath and North East Somerset 023E,26434.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014441,Bath and North East Somerset 023E,E02003007,Bath and North East Somerset 023,E06000022,Bath and North East Somerset,2096,145,136,124,86,113,147,178,124,98,123,111,117,125,113,119,93,70,74
E01014445,Bath and North East Somerset 022E,9106.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014445,Bath and North East Somerset 022E,E02003006,Bath and North East Somerset 022,E06000022,Bath and North East Somerset,1708,96,110,138,102,94,93,121,104,109,125,108,132,101,67,69,61,43,35
E01014443,Bath and North East Somerset 022C,25887.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014443,Bath and North East Somerset 022C,E02003006,Bath and North East Somerset 022,E06000022,Bath and North East Somerset,1623,75,85,82,97,77,84,99,95,92,116,116,142,114,92,80,74,58,45
E01014459,Bath and North East Somerset 016F,18715.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014459,Bath and North East Somerset 016F,E02003000,Bath and North East Somerset 016,E06000022,Bath and North East Somerset,1505,67,81,93,81,75,82,87,75,87,92,115,94,121,108,88,69,51,39
E01014460,Bath and North East Somerset 016G,32180.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014460,Bath and North East Somerset 016G,E02003000,Bath and North East Somerset 016,E06000022,Bath and North East Somerset,1132,49,46,54,40,41,47,64,59,40,69,55,99,82,81,114,93,56,43
E01014440,Bath and North East Somerset 023D,28479.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014440,Bath and North East Somerset 023D,E02003007,Bath and North East Somerset 023,E06000022,Bath and North East Somerset,2580,191,199,150,137,128,196,224,221,154,163,152,155,129,126,110,76,47,22
E01014394,Bath and North East Somerset 023B,23077.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014394,Bath and North East Somerset 023B,E02003007,Bath and North East Somerset 023,E06000022,Bath and North East Somerset,1748,90,100,89,98,73,76,82,94,95,121,160,135,114,112,118,94,52,45
E01014419,Bath and North East Somerset 020C,25898.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014419,Bath and North East Somerset 020C,E02003004,Bath and North East Somerset 020,E06000022,Bath and North East Somerset,1520,86,101,80,73,67,80,114,109,85,102,124,102,91,79,78,54,40,55
E01014393,Bath and North East Somerset 023A,32656.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014393,Bath and North East Somerset 023A,E02003007,Bath and North East Somerset 023,E06000022,Bath and North East Somerset,1346,58,82,100,53,50,56,68,57,89,101,118,83,92,92,106,65,41,35
E01014386,Bath and North East Somerset 020B,24815.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014386,Bath and North East Somerset 020B,E02003004,Bath and North East Somerset 020,E06000022,Bath and North East Somerset,1215,72,92,71,74,43,69,58,78,73,95,77,95,73,64,67,51,35,28
E01014384,Bath and North East Somerset 021C,30916.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014384,Bath and North East Somerset 021C,E02003005,Bath and North East Somerset 021,E06000022,Bath and North East Somerset,1622,80,114,124,109,60,58,73,93,99,121,108,150,116,72,85,69,49,42
E01014385,Bath and North East Somerset 020A,21955.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014385,Bath and North East Somerset 020A,E02003004,Bath and North East Somerset 020,E06000022,Bath and North East Somerset,1461,70,64,100,72,65,48,72,90,68,85,131,135,113,93,92,75,44,44
E01014446,Bath and North East Somerset 020D,20141.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014446,Bath and North East Somerset 020D,E02003004,Bath and North East Somerset 020,E06000022,Bath and North East Somerset,1201,50,64,67,54,64,60,63,68,67,83,92,103,80,84,89,45,38,30
E01035206,Bath and North East Somerset 002E,,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01035206,Bath and North East Somerset 002E,E02002986,Bath and North East Somerset 002,E06000022,Bath and North East Somerset,1469,163,116,77,68,89,185,244,175,78,76,46,53,37,26,22,9,3,2
E01014447,Bath and North East Somerset 020E,16539.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014447,Bath and North East Somerset 020E,E02003004,Bath and North East Somerset 020,E06000022,Bath and North East Somerset,1992,129,133,106,101,106,148,160,135,129,108,134,133,104,103,113,69,43,38
E01035210,Bath and North East Somerset 022G,,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01035210,Bath and North East Somerset 022G,E02003006,Bath and North East Somerset 022,E06000022,Bath and North East Somerset,2330,51,63,66,936,349,58,64,57,65,73,79,102,92,82,69,62,28,34
E01014391,Bath and North East Somerset 016A,26359.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014391,Bath and North East Somerset 016A,E02003000,Bath and North East Somerset 016,E06000022,Bath and North East Somerset,1703,89,95,78,78,55,66,107,99,94,95,122,134,155,131,111,78,75,41
E01014392,Bath and North East Somerset 016B,17767.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014392,Bath and North East Somerset 016B,E02003000,Bath and North East Somerset 016,E06000022,Bath and North East Somerset,1099,30,36,58,59,48,47,29,41,43,52,83,104,91,93,110,69,41,65
E01014395,Bath and North East Somerset 003A,31480.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014395,Bath and North East Somerset 003A,E02002987,Bath and North East Somerset 003,E06000022,Bath and North East Somerset,1281,53,43,70,54,44,38,50,52,73,66,82,99,84,106,145,106,60,56
E01014453,Bath and North East Somerset 016D,32115.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014453,Bath and North East Somerset 016D,E02003000,Bath and North East Somerset 016,E06000022,Bath and North East Somerset,1353,42,64,98,89,68,47,40,63,104,74,92,97,94,97,100,77,54,53
E01014454,Bath and North East Somerset 016E,32555.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014454,Bath and North East Somerset 016E,E02003000,Bath and North East Somerset 016,E06000022,Bath and North East Somerset,1366,55,93,93,81,51,33,48,53,93,92,109,118,98,90,96,91,49,23
E01014397,Bath and North East Somerset 003C,32768.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014397,Bath and North East Somerset 003C,E02002987,Bath and North East Somerset 003,E06000022,Bath and North East Somerset,1322,73,80,76,64,62,43,60,63,89,91,96,96,87,64,115,70,34,59
E01014452,Bath and North East Somerset 016C,24946.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014452,Bath and North East Somerset 016C,E02003000,Bath and North East Somerset 016,E06000022,Bath and North East Somerset,1413,46,49,70,54,60,56,61,48,61,79,93,128,129,125,113,115,49,77
E01014398,Bath and North East Somerset 003D,24832.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014398,Bath and North East Somerset 003D,E02002987,Bath and North East Somerset 003,E06000022,Bath and North East Somerset,1652,78,92,106,81,83,82,111,106,95,113,138,103,96,82,94,68,54,70
E01014403,Bath and North East Somerset 002B,18364.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014403,Bath and North East Somerset 002B,E02002986,Bath and North East Somerset 002,E06000022,Bath and North East Somerset,1773,65,59,67,61,79,112,95,93,84,115,120,132,118,103,133,122,90,125
E01014383,Bath and North East Somerset 021B,26882.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014383,Bath and North East Somerset 021B,E02003005,Bath and North East Somerset 021,E06000022,Bath and North East Somerset,1144,58,71,67,54,37,44,38,79,72,87,82,79,76,74,88,72,36,30
E01014382,Bath and North East Somerset 021A,28239.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014382,Bath and North East Somerset 021A,E02003005,Bath and North East Somerset 021,E06000022,Bath and North East Somerset,2518,121,153,149,129,107,73,85,127,152,192,172,218,170,146,171,157,94,102
E01014411,Bath and North East Somerset 004C,30867.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014411,Bath and North East Somerset 004C,E02002988,Bath and North East Somerset 004,E06000022,Bath and North East Somerset,2177,96,114,117,108,117,121,138,142,142,165,161,169,126,108,119,77,71,86
E01014410,Bath and North East Somerset 004B,32506.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014410,Bath and North East Somerset 004B,E02002988,Bath and North East Somerset 004,E06000022,Bath and North East Somerset,1787,86,109,139,96,79,77,103,89,116,121,137,147,104,97,110,61,56,60
E01014413,Bath and North East Somerset 007E,31003.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014413,Bath and North East Somerset 007E,E02002991,Bath and North East Somerset 007,E06000022,Bath and North East Somerset,2486,112,164,283,238,72,68,106,144,136,177,172,169,120,123,145,109,76,72
E01014409,Bath and North East Somerset 004A,18201.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014409,Bath and North East Somerset 004A,E02002988,Bath and North East Somerset 004,E06000022,Bath and North East Somerset,1610,76,84,98,99,59,62,82,97,99,115,123,133,104,91,93,74,57,64
E01014478,Bath and North East Somerset 005B,12295.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014478,Bath and North East Somerset 005B,E02002989,Bath and North East Somerset 005,E06000022,Bath and North East Somerset,1188,59,97,96,74,58,62,69,74,74,101,71,92,71,47,61,33,19,30
E01014477,Bath and North East Somerset 005A,32001.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014477,Bath and North East Somerset 005A,E02002989,Bath and North East Somerset 005,E06000022,Bath and North East Somerset,1475,74,100,106,56,53,54,86,78,98,106,79,106,102,61,79,70,79,88
E01014373,Bath and North East Somerset 010A,23644.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014373,Bath and North East Somerset 010A,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset,1605,84,126,108,98,75,98,98,92,130,135,110,125,94,72,55,51,28,26
E01014375,Bath and North East Somerset 010C,22770.0,Bath and North East Somerset,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014375,Bath and North East Somerset 010C,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset,1295,50,69,78,54,49,32,43,65,71,87,101,135,111,102,91,77,45,35
E01014389,Bath and North East Somerset 018C,29674.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014389,Bath and North East Somerset 018C,E02003002,Bath and North East Somerset 018,E06000022,Bath and North East Somerset,1948,118,119,139,106,170,108,92,121,135,113,119,105,96,108,95,88,53,63
E01014387,Bath and North East Somerset 018A,28318.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014387,Bath and North East Somerset 018A,E02003002,Bath and North East Somerset 018,E06000022,Bath and North East Somerset,1678,108,100,120,110,164,107,117,110,120,104,90,98,78,68,60,48,37,39
E01014416,Bath and North East Somerset 017B,27788.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014416,Bath and North East Somerset 017B,E02003001,Bath and North East Somerset 017,E06000022,Bath and North East Somerset,1742,47,84,135,125,101,67,74,80,90,139,132,104,105,98,98,80,66,117
E01014431,Bath and North East Somerset 019A,16051.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014431,Bath and North East Somerset 019A,E02003003,Bath and North East Somerset 019,E06000022,Bath and North East Somerset,1226,73,61,75,80,101,69,92,87,80,73,76,76,82,55,46,46,26,28
E01014434,Bath and North East Somerset 019D,30206.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014434,Bath and North East Somerset 019D,E02003003,Bath and North East Somerset 019,E06000022,Bath and North East Somerset,1943,103,91,84,122,242,94,110,114,114,102,116,124,114,88,98,83,59,85
E01014388,Bath and North East Somerset 018B,32497.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014388,Bath and North East Somerset 018B,E02003002,Bath and North East Somerset 018,E06000022,Bath and North East Somerset,1294,40,62,115,73,71,37,44,44,67,63,114,110,97,76,104,68,42,67
E01014390,Bath and North East Somerset 018D,3758.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014390,Bath and North East Somerset 018D,E02003002,Bath and North East Somerset 018,E06000022,Bath and North East Somerset,1405,125,126,87,80,110,111,111,91,72,91,107,81,58,43,40,35,27,10
E01014456,Bath and North East Somerset 015B,25357.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014456,Bath and North East Somerset 015B,E02002999,Bath and North East Somerset 015,E06000022,Bath and North East Somerset,1505,69,78,64,79,133,113,98,89,99,82,111,97,90,71,78,64,54,36
E01014417,Bath and North East Somerset 017C,30880.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014417,Bath and North East Somerset 017C,E02003001,Bath and North East Somerset 017,E06000022,Bath and North East Somerset,1843,73,110,147,94,96,67,81,68,117,139,155,144,133,124,115,70,56,54
E01014438,Bath and North East Somerset 014D,14778.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014438,Bath and North East Somerset 014D,E02002998,Bath and North East Somerset 014,E06000022,Bath and North East Somerset,1272,72,83,62,65,137,85,98,112,62,64,75,78,67,53,51,29,30,49
E01034534,Wiltshire 031E,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034534,Wiltshire 031E,E02006684,Wiltshire 031,E06000054,Wiltshire,1051,69,56,34,41,113,149,99,98,57,56,58,49,36,23,36,23,23,31
E01034533,Wiltshire 031D,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034533,Wiltshire 031D,E02006684,Wiltshire 031,E06000054,Wiltshire,2074,137,122,123,114,156,194,195,174,124,136,147,124,84,74,64,50,29,27
E01032097,Wiltshire 033B,31333.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032097,Wiltshire 033B,E02006686,Wiltshire 033,E06000054,Wiltshire,1858,53,84,93,102,89,84,86,89,86,133,163,158,150,124,141,90,61,72
E01032087,Wiltshire 031C,11882.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032087,Wiltshire 031C,E02006684,Wiltshire 031,E06000054,Wiltshire,2148,88,96,108,77,112,129,133,118,122,135,172,140,140,143,151,118,84,82
E01032078,Wiltshire 030B,20987.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032078,Wiltshire 030B,E02006683,Wiltshire 030,E06000054,Wiltshire,2854,150,203,187,174,132,187,195,222,200,218,197,187,169,126,121,80,53,53
E01032048,Wiltshire 027D,15210.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032048,Wiltshire 027D,E02006682,Wiltshire 027,E06000054,Wiltshire,1697,80,81,109,84,71,59,92,94,90,122,114,130,92,125,127,87,74,66
E01034531,Wiltshire 027G,,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034531,Wiltshire 027G,E02006682,Wiltshire 027,E06000054,Wiltshire,1144,51,32,61,42,41,81,62,65,63,70,78,71,73,79,73,79,52,71
E01032058,Wiltshire 023A,26276.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032058,Wiltshire 023A,E02006681,Wiltshire 023,E06000054,Wiltshire,1349,53,75,87,50,50,49,55,71,88,88,108,105,107,101,102,67,44,49
E01032043,Wiltshire 021A,25463.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032043,Wiltshire 021A,E02006679,Wiltshire 021,E06000054,Wiltshire,1293,49,53,99,129,38,33,59,50,48,92,96,95,82,102,86,60,68,54
E01031890,Wiltshire 017C,27803.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031890,Wiltshire 017C,E02006659,Wiltshire 017,E06000054,Wiltshire,1769,74,114,101,78,54,63,86,87,102,97,141,134,112,127,130,114,77,78
E01014461,Bath and North East Somerset 011A,9117.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014461,Bath and North East Somerset 011A,E02002995,Bath and North East Somerset 011,E06000022,Bath and North East Somerset,1188,72,66,63,75,124,75,99,93,88,65,90,65,61,43,50,28,13,18
E01014481,Bath and North East Somerset 012C,28870.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014481,Bath and North East Somerset 012C,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset,1389,47,36,41,148,377,119,84,65,66,58,58,78,57,45,54,24,18,14
E01014435,Bath and North East Somerset 014A,31764.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014435,Bath and North East Somerset 014A,E02002998,Bath and North East Somerset 014,E06000022,Bath and North East Somerset,1696,33,20,35,179,895,62,71,53,34,36,51,44,43,34,43,24,19,20
E01014473,Bath and North East Somerset 013A,29622.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014473,Bath and North East Somerset 013A,E02002997,Bath and North East Somerset 013,E06000022,Bath and North East Somerset,1788,61,58,52,139,663,89,88,86,73,75,82,58,51,51,37,45,34,46
E01014484,Bath and North East Somerset 012F,26970.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014484,Bath and North East Somerset 012F,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset,1892,43,35,41,134,801,167,92,78,61,68,77,84,51,36,44,34,26,20
E01014474,Bath and North East Somerset 013B,17849.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014474,Bath and North East Somerset 013B,E02002997,Bath and North East Somerset 013,E06000022,Bath and North East Somerset,1280,52,47,44,89,329,86,87,79,61,65,68,65,47,47,44,36,16,18
E01014380,Bath and North East Somerset 012A,32636.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014380,Bath and North East Somerset 012A,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset,4214,51,71,95,2426,471,53,58,57,85,69,113,97,94,114,117,84,67,92
E01035208,Bath and North East Somerset 013F,,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01035208,Bath and North East Somerset 013F,E02002997,Bath and North East Somerset 013,E06000022,Bath and North East Somerset,2266,41,49,49,572,792,106,104,68,56,75,60,61,56,44,41,45,19,28
E01014464,Bath and North East Somerset 011D,3774.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014464,Bath and North East Somerset 011D,E02002995,Bath and North East Somerset 011,E06000022,Bath and North East Somerset,1485,108,77,52,89,284,151,121,103,85,64,89,72,65,26,42,26,17,14
E01014407,Bath and North East Somerset 009C,9836.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014407,Bath and North East Somerset 009C,E02002993,Bath and North East Somerset 009,E06000022,Bath and North East Somerset,1672,30,30,27,356,452,162,90,82,66,63,67,71,63,33,36,16,15,13
E01032045,Wiltshire 027A,30013.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032045,Wiltshire 027A,E02006682,Wiltshire 027,E06000054,Wiltshire,1738,85,107,102,95,47,55,75,88,97,124,128,112,129,96,133,100,66,99
E01032059,Wiltshire 023B,24715.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032059,Wiltshire 023B,E02006681,Wiltshire 023,E06000054,Wiltshire,1860,85,97,115,93,46,58,69,100,114,125,134,144,153,144,140,114,72,57
E01014377,Bath and North East Somerset 010E,30918.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014377,Bath and North East Somerset 010E,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset,1475,55,98,104,71,53,35,47,65,106,111,109,81,110,92,93,71,82,92
E01014374,Bath and North East Somerset 010B,27670.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014374,Bath and North East Somerset 010B,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset,1559,66,102,108,97,55,54,46,100,91,115,135,106,84,98,92,62,66,82
E01014376,Bath and North East Somerset 010D,32269.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014376,Bath and North East Somerset 010D,E02002994,Bath and North East Somerset 010,E06000022,Bath and North East Somerset,1580,53,92,100,75,49,59,49,56,87,108,129,116,119,113,114,100,81,80
E01031888,Wiltshire 017A,28030.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031888,Wiltshire 017A,E02006659,Wiltshire 017,E06000054,Wiltshire,1417,47,83,80,81,43,45,38,59,89,115,130,118,106,106,107,80,48,42
E01031929,Wiltshire 017D,29897.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031929,Wiltshire 017D,E02006659,Wiltshire 017,E06000054,Wiltshire,1291,60,56,62,70,45,42,53,54,69,93,103,109,99,90,100,86,52,48
E01031930,Wiltshire 017E,28061.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031930,Wiltshire 017E,E02006659,Wiltshire 017,E06000054,Wiltshire,1411,133,138,107,65,87,121,154,141,106,63,66,61,59,43,22,20,13,12
E01031950,Wiltshire 008C,17841.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031950,Wiltshire 008C,E02006651,Wiltshire 008,E06000054,Wiltshire,1369,61,72,89,62,35,60,41,77,87,93,142,124,125,75,94,70,33,29
E01034527,Wiltshire 018I,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034527,Wiltshire 018I,E02006660,Wiltshire 018,E06000054,Wiltshire,1505,92,108,125,93,65,70,91,113,130,143,134,98,62,68,52,35,14,12
E01031889,Wiltshire 017B,13364.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031889,Wiltshire 017B,E02006659,Wiltshire 017,E06000054,Wiltshire,2477,214,188,161,94,110,182,212,218,192,189,161,139,121,77,87,60,38,34
E01034526,Wiltshire 018H,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034526,Wiltshire 018H,E02006660,Wiltshire 018,E06000054,Wiltshire,1288,52,67,68,46,46,66,66,85,71,72,98,92,95,81,105,75,59,44
E01031957,Wiltshire 005A,23671.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031957,Wiltshire 005A,E02006648,Wiltshire 005,E06000054,Wiltshire,1478,58,85,107,84,35,55,58,61,95,131,128,148,100,83,100,72,41,37
E01032102,Wiltshire 032D,26571.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032102,Wiltshire 032D,E02006685,Wiltshire 032,E06000054,Wiltshire,2468,179,204,104,94,86,134,211,207,135,155,148,133,123,135,170,105,69,76
E01034537,Wiltshire 032G,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034537,Wiltshire 032G,E02006685,Wiltshire 032,E06000054,Wiltshire,1489,144,167,113,88,60,96,150,159,132,99,102,63,50,22,22,13,3,6
E01034536,Wiltshire 032F,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034536,Wiltshire 032F,E02006685,Wiltshire 032,E06000054,Wiltshire,1407,89,127,146,100,70,71,107,126,107,136,87,79,41,41,36,18,13,13
