LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01029021,Mendip 010B,18976.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029021,Mendip 010B,E02006056,Mendip 010,E06000066,,1252,57,54,72,74,44,40,64,60,64,81,116,122,91,84,89,65,42,33
E01029020,Mendip 010A,17294.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029020,Mendip 010A,E02006056,Mendip 010,E06000066,,1528,79,90,94,80,66,66,93,75,90,104,119,123,108,101,110,69,29,32
E01029025,Mendip 002B,12633.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029025,Mendip 002B,E02006048,Mendip 002,E06000066,,1373,62,105,95,79,55,80,77,77,72,95,101,84,89,81,76,66,38,41
E01035107,Mendip 002F,,Mendip,Rural,NHS Somerset Integrated Care Board,E01035107,Mendip 002F,E02006048,Mendip 002,E06000066,,2083,75,89,113,85,97,90,95,92,97,143,172,185,188,165,179,107,76,35
E01035107,Mendip 002F,,Mendip,Rural,NHS Somerset Integrated Care Board,E01035107,Mendip 002F,E02006048,Mendip 002,E06000066,,2083,75,89,113,85,97,90,95,92,97,143,172,185,188,165,179,107,76,35
E01029068,Mendip 002D,14759.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029068,Mendip 002D,E02006048,Mendip 002,E06000066,,1441,34,73,155,195,61,52,52,74,72,100,110,104,78,58,87,65,36,35
E01029081,Mendip 008D,13597.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029081,Mendip 008D,E02006054,Mendip 008,E06000066,,1940,96,92,83,84,82,114,112,121,92,102,144,128,128,101,159,108,84,110
E01029080,Mendip 008C,19038.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029080,Mendip 008C,E02006054,Mendip 008,E06000066,,1729,84,79,101,90,76,91,102,87,79,120,125,138,142,105,103,85,55,67
E01029078,Mendip 008A,19787.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029078,Mendip 008A,E02006054,Mendip 008,E06000066,,1847,66,62,78,75,79,85,75,72,100,102,127,139,120,123,148,138,115,143
E01029079,Mendip 008B,10764.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029079,Mendip 008B,E02006054,Mendip 008,E06000066,,1470,66,75,57,71,45,88,90,72,72,78,126,116,132,106,101,74,50,51
E01029084,Mendip 006D,18428.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029084,Mendip 006D,E02006052,Mendip 006,E06000066,,1477,55,77,97,77,39,67,65,80,82,86,123,105,99,98,115,110,56,46
E01029082,Mendip 008E,30250.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029082,Mendip 008E,E02006054,Mendip 008,E06000066,,1337,40,45,60,59,40,37,52,40,57,86,95,98,116,119,135,102,79,77
E01029083,Mendip 005D,31364.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029083,Mendip 005D,E02006051,Mendip 005,E06000066,,1349,26,40,117,198,51,19,44,30,50,70,74,80,80,99,97,106,79,89
E01035108,Mendip 005E,,Mendip,Rural,NHS Somerset Integrated Care Board,E01035108,Mendip 005E,E02006051,Mendip 005,E06000066,,1668,113,112,102,88,75,81,87,113,95,130,129,127,99,87,92,61,52,25
E01029056,Mendip 006B,20696.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029056,Mendip 006B,E02006052,Mendip 006,E06000066,,2337,81,89,138,107,74,107,123,85,122,163,206,214,183,182,153,124,96,90
E01029220,South Somerset 024C,23130.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029220,South Somerset 024C,E02006098,South Somerset 024,E06000066,,1293,59,66,82,62,59,65,57,60,59,87,85,90,79,99,115,81,50,38
E01029219,South Somerset 024B,17493.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029219,South Somerset 024B,E02006098,South Somerset 024,E06000066,,1445,45,57,70,78,55,62,61,67,53,76,109,135,119,109,143,123,37,46
E01029176,South Somerset 022D,24506.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029176,South Somerset 022D,E02006096,South Somerset 022,E06000066,,1362,52,64,67,50,46,75,70,67,76,72,124,104,90,102,124,75,42,62
E01029170,South Somerset 023A,9042.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029170,South Somerset 023A,E02006097,South Somerset 023,E06000066,,1279,106,104,78,70,81,89,92,94,57,58,83,78,58,62,51,41,28,49
E01029169,South Somerset 022A,18488.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029169,South Somerset 022A,E02006096,South Somerset 022,E06000066,,1738,82,97,132,79,101,93,89,114,115,102,123,123,108,85,104,88,47,56
E01029182,South Somerset 021A,26023.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029182,South Somerset 021A,E02006095,South Somerset 021,E06000066,,1684,77,68,95,74,79,81,80,82,86,89,126,123,123,120,150,114,68,49
E01029183,South Somerset 021B,13678.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029183,South Somerset 021B,E02006095,South Somerset 021,E06000066,,1694,98,126,108,87,93,90,94,108,95,130,117,108,99,102,87,74,39,39
E01029186,South Somerset 021E,9383.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029186,South Somerset 021E,E02006095,South Somerset 021,E06000066,,1545,62,75,70,84,72,92,66,72,66,85,114,124,107,92,109,89,66,100
E01029185,South Somerset 021D,14011.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029185,South Somerset 021D,E02006095,South Somerset 021,E06000066,,1673,59,47,78,63,69,114,73,94,98,92,141,130,117,123,146,112,72,45
E01029230,South Somerset 024D,11981.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029230,South Somerset 024D,E02006098,South Somerset 024,E06000066,,2344,69,85,103,111,67,70,105,81,88,130,174,226,217,244,240,146,101,87
E01029184,South Somerset 021C,23896.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029184,South Somerset 021C,E02006095,South Somerset 021,E06000066,,1780,76,86,88,73,60,71,80,81,93,95,136,136,127,126,156,115,103,78
E01029190,South Somerset 017B,25401.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029190,South Somerset 017B,E02006091,South Somerset 017,E06000066,,1433,44,57,68,72,45,37,50,59,72,78,101,119,115,130,137,100,73,76
E01029189,South Somerset 017A,17398.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029189,South Somerset 017A,E02006091,South Somerset 017,E06000066,,1087,46,49,47,66,49,44,61,52,55,81,81,82,69,93,80,77,34,21
E01029213,South Somerset 017F,15581.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029213,South Somerset 017F,E02006091,South Somerset 017,E06000066,,1301,50,59,61,61,53,40,57,48,62,74,111,109,105,97,116,92,52,54
E01029212,South Somerset 017E,21681.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029212,South Somerset 017E,E02006091,South Somerset 017,E06000066,,1114,42,48,49,35,36,38,54,51,39,65,91,117,114,83,88,77,43,44
E01029181,South Somerset 020D,20185.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029181,South Somerset 020D,E02006094,South Somerset 020,E06000066,,1298,33,53,54,66,61,42,44,45,56,98,126,110,118,81,108,83,57,63
E01029191,South Somerset 017C,17263.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029191,South Somerset 017C,E02006091,South Somerset 017,E06000066,,1283,41,44,82,68,51,50,55,38,55,84,114,113,99,91,124,82,52,40
E01029159,South Somerset 018A,29219.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029159,South Somerset 018A,E02006092,South Somerset 018,E06000066,,1989,103,155,108,108,103,163,166,157,116,149,145,137,110,87,84,52,23,23
E01035124,South Somerset 012F,,South Somerset,Urban,NHS Somerset Integrated Care Board,E01035124,South Somerset 012F,E02006086,South Somerset 012,E06000066,,1431,114,117,100,83,122,154,146,109,92,73,87,71,45,36,35,25,13,9
E01029215,South Somerset 017H,15567.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029215,South Somerset 017H,E02006091,South Somerset 017,E06000066,,1153,47,52,76,59,41,54,37,54,68,77,85,81,96,84,90,58,47,47
E01029245,South Somerset 016B,22008.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029245,South Somerset 016B,E02006090,South Somerset 016,E06000066,,2232,104,137,148,129,107,132,162,148,125,172,157,146,129,98,128,80,70,60
E01035125,South Somerset 015E,,South Somerset,Urban,NHS Somerset Integrated Care Board,E01035125,South Somerset 015E,E02006089,South Somerset 015,E06000066,,1116,58,40,24,39,119,145,125,65,86,65,71,59,38,41,36,32,34,39
E01029239,South Somerset 015C,4833.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029239,South Somerset 015C,E02006089,South Somerset 015,E06000066,,1794,111,108,92,109,133,170,159,128,103,117,101,100,93,68,47,50,39,66
E01029240,South Somerset 015D,16475.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029240,South Somerset 015D,E02006089,South Somerset 015,E06000066,,1602,92,92,106,91,88,106,136,115,101,118,112,112,79,83,67,34,32,38
E01029246,South Somerset 016C,22147.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029246,South Somerset 016C,E02006090,South Somerset 016,E06000066,,1438,65,58,66,61,56,89,86,96,71,100,91,92,99,89,92,89,61,77
E01029162,South Somerset 013B,21308.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029162,South Somerset 013B,E02006087,South Somerset 013,E06000066,,1507,59,65,58,58,76,147,121,89,79,84,102,111,85,63,74,68,76,92
E01029249,South Somerset 016D,9912.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029249,South Somerset 016D,E02006090,South Somerset 016,E06000066,,1344,59,79,75,60,58,79,76,89,74,64,92,106,79,79,96,76,54,49
E01029232,South Somerset 015A,12532.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029232,South Somerset 015A,E02006089,South Somerset 015,E06000066,,1580,86,100,84,81,114,139,156,126,112,101,106,107,75,63,59,31,15,25
E01029231,South Somerset 014A,14813.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029231,South Somerset 014A,E02006088,South Somerset 014,E06000066,,1480,74,85,78,64,71,93,102,88,98,97,108,106,93,81,94,48,36,64
E01029248,South Somerset 012B,7522.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029248,South Somerset 012B,E02006086,South Somerset 012,E06000066,,1558,93,115,117,99,102,95,96,84,102,113,114,108,64,70,80,42,28,36
E01029236,South Somerset 014D,3703.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029236,South Somerset 014D,E02006088,South Somerset 014,E06000066,,1500,102,119,104,104,91,99,135,78,87,101,101,94,73,62,45,42,32,31
E01029233,South Somerset 014B,7929.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029233,South Somerset 014B,E02006088,South Somerset 014,E06000066,,1758,129,138,139,115,130,129,135,124,100,144,106,100,73,63,53,37,22,21
E01029250,South Somerset 012C,20099.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029250,South Somerset 012C,E02006086,South Somerset 012,E06000066,,1316,36,56,67,57,49,63,74,50,68,86,76,106,98,78,106,90,59,97
E01029238,South Somerset 011A,12489.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029238,South Somerset 011A,E02006085,South Somerset 011,E06000066,,1478,95,100,89,89,62,87,106,134,83,78,104,93,60,70,99,63,38,28
E01029247,South Somerset 013C,2923.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029247,South Somerset 013C,E02006087,South Somerset 013,E06000066,,1598,100,159,165,131,87,99,140,120,92,95,84,90,70,54,39,44,15,14
E01035123,South Somerset 012E,,South Somerset,Urban,NHS Somerset Integrated Care Board,E01035123,South Somerset 012E,E02006086,South Somerset 012,E06000066,,1646,74,111,125,140,85,102,98,111,125,159,133,124,69,36,71,38,23,22
E01029161,South Somerset 013A,17988.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029161,South Somerset 013A,E02006087,South Somerset 013,E06000066,,1557,97,98,118,96,92,143,130,96,119,98,118,98,74,61,53,39,15,12
E01029235,South Somerset 014C,12359.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029235,South Somerset 014C,E02006088,South Somerset 014,E06000066,,1398,58,82,80,86,65,94,78,92,73,98,99,93,83,85,91,55,46,40
E01029237,South Somerset 014E,5651.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029237,South Somerset 014E,E02006088,South Somerset 014,E06000066,,1730,127,144,130,94,112,108,123,111,101,113,112,113,67,84,63,43,41,44
E01029255,South Somerset 013D,14961.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029255,South Somerset 013D,E02006087,South Somerset 013,E06000066,,1345,95,73,68,59,49,112,106,94,56,73,91,73,67,63,81,69,57,59
E01029173,South Somerset 022C,14819.0,South Somerset,Urban,NHS Somerset Integrated Care Board,E01029173,South Somerset 022C,E02006096,South Somerset 022,E06000066,,1463,120,94,90,70,107,106,110,89,84,96,94,81,78,66,61,54,39,24
E01029195,South Somerset 019C,16532.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029195,South Somerset 019C,E02006093,South Somerset 019,E06000066,,1546,78,67,62,67,68,78,92,66,58,79,117,121,111,81,122,103,70,106
E01029208,South Somerset 019D,14931.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029208,South Somerset 019D,E02006093,South Somerset 019,E06000066,,1283,45,62,63,51,38,49,63,56,55,64,93,115,103,113,126,76,44,67
E01029194,South Somerset 019B,26193.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029194,South Somerset 019B,E02006093,South Somerset 019,E06000066,,2655,144,167,142,96,99,141,167,151,129,159,153,170,146,150,222,178,123,118
E01029193,South Somerset 019A,13594.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029193,South Somerset 019A,E02006093,South Somerset 019,E06000066,,1947,91,102,121,103,92,105,119,91,113,134,128,121,145,109,135,94,71,73
E01029196,South Somerset 007C,12790.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029196,South Somerset 007C,E02006081,South Somerset 007,E06000066,,1773,100,100,110,111,78,71,93,87,105,101,118,141,129,124,121,93,41,50
E01029197,South Somerset 007D,13240.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029197,South Somerset 007D,E02006081,South Somerset 007,E06000066,,1287,40,58,70,71,41,31,44,43,65,82,105,123,114,127,126,72,49,26
E01029279,Somerset West and Taunton 009E,14736.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029279,Somerset West and Taunton 009E,E02006103,Somerset West and Taunton 009,E06000066,,1533,53,67,91,79,55,49,60,59,69,127,173,143,96,111,123,84,49,45
E01029139,Sedgemoor 012D,17448.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029139,Sedgemoor 012D,E02006072,Sedgemoor 012,E06000066,,1553,55,82,91,85,71,62,76,58,63,91,122,139,115,114,125,86,75,43
E01029138,Sedgemoor 012C,20916.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029138,Sedgemoor 012C,E02006072,Sedgemoor 012,E06000066,,1466,75,93,69,64,75,79,89,73,65,90,112,118,103,105,90,81,47,38
E01029217,South Somerset 010C,16731.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029217,South Somerset 010C,E02006084,South Somerset 010,E06000066,,1583,61,78,67,44,47,55,55,67,68,86,123,152,135,167,152,100,67,59
E01029216,South Somerset 010B,22143.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029216,South Somerset 010B,E02006084,South Somerset 010,E06000066,,1598,41,78,89,61,49,44,54,61,93,88,100,105,152,150,160,128,93,52
E01029218,South Somerset 010D,17282.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029218,South Somerset 010D,E02006084,South Somerset 010,E06000066,,2084,88,133,111,97,74,93,94,105,123,107,144,135,138,135,173,124,96,114
E01029204,South Somerset 009C,23255.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029204,South Somerset 009C,E02006083,South Somerset 009,E06000066,,1219,34,47,47,56,52,47,51,58,61,65,103,94,103,106,125,80,50,40
E01029163,South Somerset 010A,14659.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029163,South Somerset 010A,E02006084,South Somerset 010,E06000066,,2198,71,103,89,99,71,75,89,90,94,115,188,231,217,223,166,134,65,78
E01029188,South Somerset 007B,24761.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029188,South Somerset 007B,E02006081,South Somerset 007,E06000066,,1506,39,55,66,79,55,48,54,48,61,90,108,137,121,136,134,132,75,68
E01029187,South Somerset 007A,9776.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029187,South Somerset 007A,E02006081,South Somerset 007,E06000066,,1195,47,77,72,72,53,51,55,57,63,82,70,92,84,80,89,60,48,43
E01029201,South Somerset 004B,23166.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029201,South Somerset 004B,E02006078,South Somerset 004,E06000066,,1787,94,84,87,66,88,105,96,95,75,80,106,130,137,134,141,107,86,76
E01029200,South Somerset 004A,11128.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029200,South Somerset 004A,E02006078,South Somerset 004,E06000066,,1587,63,85,89,68,55,87,101,67,82,110,117,128,100,122,111,74,45,83
E01029222,South Somerset 004C,15742.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029222,South Somerset 004C,E02006078,South Somerset 004,E06000066,,1706,45,65,109,90,77,55,54,55,90,104,163,163,144,144,163,87,53,45
E01029192,South Somerset 017D,22400.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029192,South Somerset 017D,E02006091,South Somerset 017,E06000066,,1407,67,84,70,66,61,79,76,70,80,67,124,99,108,95,96,76,47,42
E01029202,South Somerset 009A,10461.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029202,South Somerset 009A,E02006083,South Somerset 009,E06000066,,1200,48,56,47,55,49,73,53,67,67,81,87,74,75,92,100,55,45,76
E01029205,South Somerset 009D,27404.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029205,South Somerset 009D,E02006083,South Somerset 009,E06000066,,1710,92,82,88,84,96,93,92,93,98,88,113,139,124,91,117,102,75,43
E01029214,South Somerset 017G,19589.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029214,South Somerset 017G,E02006091,South Somerset 017,E06000066,,1199,36,70,86,59,41,33,47,61,70,73,87,93,80,88,109,88,45,33
E01029203,South Somerset 009B,23832.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029203,South Somerset 009B,E02006083,South Somerset 009,E06000066,,1469,44,65,69,66,68,60,56,70,66,95,110,136,143,94,136,104,55,32
E01029198,South Somerset 006C,27496.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029198,South Somerset 006C,E02006080,South Somerset 006,E06000066,,1239,163,124,84,55,48,92,143,131,84,51,66,60,29,45,20,15,16,13
E01029223,South Somerset 004D,20433.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029223,South Somerset 004D,E02006078,South Somerset 004,E06000066,,1208,29,46,60,54,43,28,38,50,44,80,98,116,88,103,132,98,59,42
E01029226,South Somerset 003C,15371.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029226,South Somerset 003C,E02006077,South Somerset 003,E06000066,,1636,67,65,74,74,73,83,81,64,66,67,113,115,132,127,143,106,84,102
E01029225,South Somerset 003B,22829.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029225,South Somerset 003B,E02006077,South Somerset 003,E06000066,,2506,156,148,158,124,93,121,163,119,124,137,168,192,135,155,177,138,102,96
E01029224,South Somerset 003A,19082.0,South Somerset,Rural,NHS Somerset Integrated Care Board,E01029224,South Somerset 003A,E02006077,South Somerset 003,E06000066,,2086,81,91,121,97,71,90,106,83,93,116,157,169,180,149,177,120,80,105
E01029074,Mendip 012D,30860.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029074,Mendip 012D,E02006058,Mendip 012,E06000066,,2203,54,70,311,654,56,57,64,75,94,114,107,87,90,97,88,70,57,58
E01029076,Mendip 012E,27490.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029076,Mendip 012E,E02006058,Mendip 012,E06000066,,2292,95,153,162,110,101,100,145,139,130,133,158,152,160,144,163,119,73,55
E01029075,Mendip 014E,12578.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029075,Mendip 014E,E02006060,Mendip 014,E06000066,,1406,48,68,68,74,60,57,57,65,76,93,97,84,83,81,110,90,76,119
E01029073,Mendip 014D,16028.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029073,Mendip 014D,E02006060,Mendip 014,E06000066,,1244,45,70,97,86,55,54,58,72,82,82,106,89,66,77,72,56,40,37
E01029070,Mendip 014A,20798.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029070,Mendip 014A,E02006060,Mendip 014,E06000066,,2515,147,147,174,147,149,175,190,207,167,157,203,157,117,97,108,60,44,69
E01029071,Mendip 014B,14362.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029071,Mendip 014B,E02006060,Mendip 014,E06000066,,1464,72,76,72,76,76,116,111,78,88,80,107,109,105,52,83,63,55,45
E01029072,Mendip 014C,9460.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029072,Mendip 014C,E02006060,Mendip 014,E06000066,,1590,72,95,101,83,67,92,103,87,109,101,110,126,106,84,81,75,42,56
E01029051,Mendip 011E,16348.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029051,Mendip 011E,E02006057,Mendip 011,E06000066,,1423,43,51,50,57,53,48,52,58,68,83,139,120,119,140,130,95,63,54
E01032627,Mendip 011F,9271.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01032627,Mendip 011F,E02006057,Mendip 011,E06000066,,2177,75,72,176,100,93,75,89,86,139,128,214,184,183,179,167,98,67,52
E01029046,Mendip 011A,3233.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029046,Mendip 011A,E02006057,Mendip 011,E06000066,,1364,50,41,55,29,38,79,81,89,76,108,139,129,105,90,74,53,38,90
E01029328,Somerset West and Taunton 005B,9685.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029328,Somerset West and Taunton 005B,E02006117,Somerset West and Taunton 005,E06000066,,1922,52,68,98,66,60,63,78,79,77,104,129,168,175,183,176,137,84,125
E01029338,Somerset West and Taunton 005C,9267.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029338,Somerset West and Taunton 005C,E02006117,Somerset West and Taunton 005,E06000066,,1680,39,60,60,62,54,64,73,67,72,86,120,168,200,157,155,108,71,64
E01029325,Somerset West and Taunton 005A,9081.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029325,Somerset West and Taunton 005A,E02006117,Somerset West and Taunton 005,E06000066,,1987,55,82,73,55,62,70,68,69,90,87,157,196,192,167,209,170,101,84
E01029322,Somerset West and Taunton 002A,15208.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029322,Somerset West and Taunton 002A,E02006114,Somerset West and Taunton 002,E06000066,,1648,58,69,70,72,103,82,105,84,70,69,103,108,121,125,121,107,85,96
E01029324,Somerset West and Taunton 001A,14278.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029324,Somerset West and Taunton 001A,E02006113,Somerset West and Taunton 001,E06000066,,1759,100,125,123,116,77,85,114,116,89,107,131,138,93,79,83,80,53,50
E01029336,Somerset West and Taunton 002D,13027.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029336,Somerset West and Taunton 002D,E02006114,Somerset West and Taunton 002,E06000066,,2069,59,57,84,63,71,54,78,73,81,67,137,177,224,206,236,143,129,130
E01029331,Somerset West and Taunton 002B,17547.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029331,Somerset West and Taunton 002B,E02006114,Somerset West and Taunton 002,E06000066,,1495,38,53,47,48,36,36,46,54,49,41,74,110,129,151,191,174,112,106
E01029294,Somerset West and Taunton 008C,24813.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029294,Somerset West and Taunton 008C,E02006104,Somerset West and Taunton 008,E06000066,,1842,99,99,99,111,94,96,119,118,115,136,133,151,128,86,69,63,46,80
E01029257,Somerset West and Taunton 012B,14444.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029257,Somerset West and Taunton 012B,E02006106,Somerset West and Taunton 012,E06000066,,2243,96,137,170,150,95,112,146,115,116,149,194,150,137,117,129,96,70,64
E01029285,Somerset West and Taunton 011A,17023.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029285,Somerset West and Taunton 011A,E02006105,Somerset West and Taunton 011,E06000066,,2543,175,158,132,106,161,282,257,253,191,157,145,122,100,106,64,62,38,34
E01029292,Somerset West and Taunton 014D,1504.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029292,Somerset West and Taunton 014D,E02006107,Somerset West and Taunton 014,E06000066,,1555,88,123,123,94,72,107,100,117,112,89,83,98,100,76,63,47,33,30
E01029289,Somerset West and Taunton 011D,15724.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029289,Somerset West and Taunton 011D,E02006105,Somerset West and Taunton 011,E06000066,,1869,96,98,90,76,98,158,182,141,137,108,115,111,93,98,98,57,49,64
E01029291,Somerset West and Taunton 008B,5809.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029291,Somerset West and Taunton 008B,E02006104,Somerset West and Taunton 008,E06000066,,1568,63,78,67,61,91,120,119,106,84,98,115,121,105,90,93,75,36,46
E01029293,Somerset West and Taunton 014E,1344.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029293,Somerset West and Taunton 014E,E02006107,Somerset West and Taunton 014,E06000066,,1707,167,199,163,127,85,131,131,167,96,83,88,77,58,40,44,25,10,16
E01029288,Somerset West and Taunton 011C,18758.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029288,Somerset West and Taunton 011C,E02006105,Somerset West and Taunton 011,E06000066,,1504,88,79,84,89,73,114,102,93,87,101,127,93,91,92,64,49,38,40
E01029273,Somerset West and Taunton 009B,26962.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029273,Somerset West and Taunton 009B,E02006103,Somerset West and Taunton 009,E06000066,,1418,71,99,104,94,42,70,62,83,78,110,103,84,59,71,102,69,64,53
E01029300,Somerset West and Taunton 011F,17556.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029300,Somerset West and Taunton 011F,E02006105,Somerset West and Taunton 011,E06000066,,2264,164,122,91,79,157,211,215,195,161,127,149,128,115,99,96,67,52,36
E01029299,Somerset West and Taunton 011E,6868.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029299,Somerset West and Taunton 011E,E02006105,Somerset West and Taunton 011,E06000066,,1593,75,79,73,61,94,117,129,114,94,78,108,124,85,81,81,68,72,60
E01029287,Somerset West and Taunton 011B,16288.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029287,Somerset West and Taunton 011B,E02006105,Somerset West and Taunton 011,E06000066,,1528,96,87,71,63,112,143,174,156,97,102,99,94,80,39,41,41,17,16
E01029317,Somerset West and Taunton 008D,16474.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029317,Somerset West and Taunton 008D,E02006104,Somerset West and Taunton 008,E06000066,,1886,122,112,126,107,82,143,153,125,118,135,118,120,109,90,86,62,35,43
